,0,1,2,vars,t
0,-12.438191064935078,8.682252254036356,-7.003074740356115,0,0
1,6.234963345108158,-4.324515497084815,3.4908478979918782,1,0
2,-6.234876891959274,4.3241358690720135,-3.490739497235641,2,0
0,-10.890134760858556,6.915342375131408,-4.1776998702535115,0,1
1,5.455426763046892,-3.447305477278279,2.088149913287463,1,1
2,-5.455348030049677,3.446999405797686,-2.0881592299899223,2,1
0,-10.880865152302887,6.900797371638515,-4.1611150021355625,0,2
1,5.450758962365277,-3.4400826191846146,2.0799150604280423,1,2
2,-5.450680425690729,3.4397771302418407,-2.0799250694702347,2,2
0,-10.843786718080251,6.842617357666925,-4.0947755296637505,0,3
1,5.432087759638828,-3.4111911868099476,2.046975648990358,1,3
2,-5.432010008254932,3.4108880280184755,-2.046988427391465,2,3
0,-10.531312978408367,6.334262273399487,-3.581090259682354,0,4
1,5.274738613819251,-3.1586921324174004,1.79188356993778,1,4
2,-5.274667289834327,3.158408596705349,-1.7919178340622663,2,4
0,-10.271097001504785,5.912688199638718,-3.2499361820317816,0,5
1,5.143704477514439,-2.9492093785691966,1.627381237576578,1,5
2,-5.143637153778596,2.94894097430239,-1.627429421093005,2,5
0,-9.775617822161948,5.188180474580656,-2.854104478806901,0,6
1,4.89420178874449,-2.589016842935453,1.4306163645063448,1,6
2,-4.894137435896871,2.5887720965840013,-1.4306813556933637,2,6
0,-8.717358552957926,3.94054083040655,-2.4449079282575568,0,7
1,4.361307292761334,-1.9683972370938496,1.2268468892938693,1,7
2,-4.361239431922787,1.9681886792214789,-1.2269297141042184,2,7
0,-5.3217000319757135,1.2355982630712792,-1.7187495447844465,0,8
1,2.6513986796147484,-0.6221743904943191,0.8642348413972539,1,8
2,-2.6513070864895467,0.6220353075158601,-0.8643505881289818,2,8
0,-0.8921182596695263,-0.6718818525351492,-0.3154445611923707,0,9
1,0.4208501265546546,0.32772042144124114,0.16457182058545486,1,9
2,-0.42073174276260605,-0.3278178187250461,-0.16474980916773624,2,9
0,-0.3957883482608714,-0.1622115707294227,-0.047979953859816286,0,10
1,0.17091938089209607,0.07405526606198148,0.03158109181204777,1,10
2,-0.1707999237545988,-0.07416565812532747,-0.03177048328257283,2,10
0,-0.1976546028663156,0.1434634028051049,-0.037219487205057446,0,11
1,0.07114752003096532,-0.07806565672188072,0.026330722007683355,1,11
2,-0.0710287049233984,0.07794727744299736,-0.026520445212322847,2,11
0,-0.14370892926422996,0.18330947659351624,-0.0869141114222947,0,12
1,0.04398273138762922,-0.09783964036984286,0.051098477789573424,1,12
2,-0.04386415646704808,0.09771949521311186,-0.0512860084114472,2,12
0,-0.022239336029376784,0.27734676469046426,-0.27154976569772526,0,13
1,-0.01718424600774945,-0.14446717441115625,0.14314525989668117,1,13
2,0.01730273289973727,0.14434234938140358,-0.14332461302536897,2,13
0,-0.011451892352606836,0.2730303148873553,-0.3096909908593179,0,14
1,-0.022616255361784392,-0.1423885642121087,0.16221880717870787,1,14
2,0.02273585999444628,0.14226475705693578,-0.16239639621071364,2,14
0,0.03169788235447284,0.2557645156749185,-0.4622558915056922,0,15
1,-0.044344292777924184,-0.13407412341591973,0.2385129963068136,1,15
2,0.04446836837328237,0.1339543877590631,-0.23868352895209258,2,15
0,0.2672861528294057,0.1439081740375887,-1.3242242209200528,0,16
1,-0.1629725852190968,-0.08089776335737858,0.6711355899687964,1,16
2,0.16314524997464075,0.08081337391286914,-0.6712642588030631,2,16
0,-3.9999999999999987,1.9734718477965982,-1.9856858056075373,0,17
1,1.985852456647676,-0.9937656990534889,0.999899362485046,1,17
2,-1.985685805607537,0.9936644340708348,-1.0000000000000004,2,17
0,-0.00850607364454257,0.2621518120292183,-1.366974099094261,0,18
1,-0.024095270369593875,-0.13989588803092032,0.6923834017065006,1,18
2,0.024267546462202805,0.13981040793017857,-0.6925102588928748,2,18
0,-0.013975571300308501,0.20848493043792513,-1.0408070329366697,0,19
1,-0.021340879479004853,-0.11332322479011109,0.5303743289015201,1,19
2,0.02151534998956655,0.11324090480318458,-0.5305148756219296,2,19
0,-0.26514494463185895,0.16801532694054386,-0.2622206773703616,0,20
1,0.10513730312828207,-0.09329762602979205,0.14285965683392385,1,20
2,-0.10496443321724937,0.09321785254132837,-0.1430338800310261,2,20
0,-0.31052220636233147,0.16912122584777772,-0.24129428779358592,0,21
1,0.12798742978116315,-0.09395302741202527,0.1323009217392945,1,21
2,-0.12781396728512207,0.09387459307922669,-0.13247623209283516,2,21
0,-0.34811991805438536,0.17003752768462488,-0.22395555178222282,0,22
1,0.14692009431973288,-0.09449606573721424,0.12355239300967186,1,22
