,0,1,2,vars,t
0,-9.709878352589104,-13.289500702274909,-13.405265793587219,0,0
1,-4.875479998183948,-6.5297300139651675,-6.727738400794644,1,0
2,-4.875520639080355,-6.523307990144011,-6.723569780975983,2,0
0,-8.248095563543743,-11.440195205883198,-11.539738712730847,0,1
1,-4.128040283387875,-5.628019334608686,-5.794189604263369,1,1
2,-4.127582826779013,-5.622533941854314,-5.790833199325538,2,1
0,-8.245674649445487,-11.437464363588814,-11.537071865913822,0,2
1,-4.1268024199559665,-5.626688224287824,-5.792853853706696,1,2
2,-4.12634413718984,-5.62120423152298,-5.789498608058241,2,2
0,-8.23599099305245,-11.426540994411255,-11.526404478645778,0,3
1,-4.121850966228313,-5.621363783004386,-5.787510851479992,1,3
2,-4.121389378833172,-5.615885390197686,-5.784160242988994,2,3
0,-8.197256367480342,-11.382847517701045,-11.483734929573597,0,4
1,-4.1020451513177205,-5.600066017870632,-5.766138842573185,1,4
2,-4.10157034540649,-5.594610024896444,-5.7628067827119915,2,4
0,-7.952895475196458,-11.116359885212347,-11.225591716376284,0,5
1,-3.9770983704456606,-5.470182727792173,-5.636811533392298,1,5
2,-3.976540106455975,-5.464863832861958,-5.633591643845677,2,5
0,-7.778865079638692,-10.936287958259797,-11.053325618517615,0,6
1,-3.8881130231808965,-5.382430823869708,-5.550476076815558,1,6
2,-3.8874952479799734,-5.3772050872154615,-5.5473309940175675,2,6
0,-7.564382956196193,-10.726269485271878,-10.854960702816895,0,7
1,-3.778443863712397,-5.280102175227382,-5.451022643452751,1,7
2,-3.777752658397814,-5.2749857402858025,-5.4479636440555375,2,7
0,-7.352288179146538,-10.532265571788148,-10.674510746500266,0,8
1,-3.6699953986850393,-5.185596047058804,-5.360509331911578,1,8
2,-3.669231498432697,-5.1805813457269165,-5.357528578778012,2,8
0,-7.123854981813394,-10.339351785018373,-10.498125485553027,0,9
1,-3.553192756468407,-5.09164457666054,-5.271989150063942,1,9
2,-3.5523505066675143,-5.086731958875431,-5.269084812179635,2,9
0,-6.885510196050011,-10.156509669820693,-10.334126391957357,0,10
1,-3.4313221144556305,-5.002625651794336,-5.1896388713247195,1,10
2,-3.4303981372636123,-4.997810861513207,-5.186805513445834,2,10
0,-6.633871502412953,-9.984277142372393,-10.182715807002788,0,11
1,-3.3026540332134657,-4.918802354622785,-5.113570419860024,1,11
2,-3.3016439582487953,-4.914080894472307,-5.11080253463154,2,11
0,-6.370384736262809,-9.82628996029931,-10.046317229434829,0,12
1,-3.1679278198106777,-4.841939800028632,-5.0450279297669836,1,12
2,-3.166828104321563,-4.83730503233663,-5.042319001682197,2,12
0,-6.096098703014578,-9.683496652127777,-9.92402982383019,0,13
