,0,1,vars,t
0,0.0,4.26219273835051,0,0
1,1.9419114478008945,0.0,1,0
0,0.0,-0.462674154344378,0,1
1,0.13372536946730346,0.0,1,1
0,0.0,-0.22115696836059348,0,2
1,0.16877058483945845,0.0,1,2
0,0.0,-4.707953673091028,0,3
1,-2.4705387254857563,0.0,1,3
0,0.0,-0.014281168318621324,0,4
1,-0.06429901709800483,0.0,1,4
0,0.0,-5.264020591339322,0,5
1,-2.04504788475215,0.0,1,5
0,0.0,-0.4568571341967917,0,6
1,-0.4195605513651715,0.0,1,6
0,0.0,-3.9145219949276853,0,7
1,-1.289285211219082,0.0,1,7
0,0.0,-1.8364838550910019,0,8
1,-0.41165964919077147,0.0,1,8
0,0.0,-1.9281323869500377,0,9
1,-0.34474074218951495,0.0,1,9
0,0.0,-2.033671102884501,0,10
1,-0.3367308560179503,0.0,1,10
0,0.0,-2.142797907534586,0,11
1,-0.35259597411620536,0.0,1,11
0,0.0,-2.2866757836648115,0,12
1,-0.3816494565841432,0.0,1,12
0,0.0,-2.4128239144141683,0,13
1,-0.4092890707563674,0.0,1,13
0,0.0,-2.6839049789913276,0,14
1,-0.4696680929232352,0.0,1,14
0,0.0,-2.626935513317135,0,15
1,-0.5126448051828499,0.0,1,15
0,0.0,0.0,0,16
1,0.0,0.0,1,16
0,0.0,-1.8162480598046729,0,17
1,-0.35443966098984003,0.0,1,17
0,0.0,-1.980703955689914,0,18
1,-0.38628738408881985,0.0,1,18
0,0.0,-2.1212079849514636,0,19
1,-0.4168962036114908,0.0,1,19
0,0.0,-2.327464538583419,0,20
1,-0.4643312541138918,0.0,1,20
0,0.0,-2.698397888898881,0,21
1,-0.5507823706610048,0.0,1,21
0,0.0,0.0,0,22
1,0.0,0.0,1,22
0,0.0,-1.8910606243641734,0,23
1,-0.38599305833877734,0.0,1,23
0,0.0,0.0,0,24
1,0.0,0.0,1,24
0,0.0,-1.82928832030118,0,25
1,-0.3619736569944545,0.0,1,25
0,0.0,-1.980159369084791,0,26
1,-0.4113264789734837,0.0,1,26
0,0.0,0.0,0,27
1,0.0,0.0,1,27
0,0.0,-1.8726618202876288,0,28
