,0,1,vars,t
0,0.0,0.0,0,0
1,0.0,0.0,1,0
0,0.0,0.09409870256758271,0,1
1,0.23313981523623592,0.0,1,1
0,0.0,0.1734008546602515,0,2
1,0.13320774433287422,0.0,1,2
0,0.0,0.31673076146657836,0,3
1,0.11012259907085463,0.0,1,3
0,0.0,0.9849565813245675,0,4
1,0.17655397442633244,0.0,1,4
0,0.0,1.8354155533832763,0,5
1,0.3827386480308065,0.0,1,5
0,0.0,1.6359671165811607,0,6
1,0.3333946384386204,0.0,1,6
0,0.0,1.6593970682942019,0,7
1,0.3417437071889996,0.0,1,7
0,0.0,1.743566324907484,0,8
1,0.37441898398571183,0.0,1,8
0,0.0,1.8256465118175786,0,9
1,0.409305431166255,0.0,1,9
0,0.0,1.9794830264491212,0,10
1,0.4834192816910798,0.0,1,10
0,0.0,2.173285491592414,0,11
1,0.6038347413608806,0.0,1,11
0,0.0,0.0,0,12
1,-0.0,0.0,1,12
0,0.0,1.4917771268719056,0,13
1,0.3092622326199325,0.0,1,13
0,0.0,1.5838251817776208,0,14
1,0.3444871728116894,0.0,1,14
0,0.0,1.6332482618154573,0,15
1,0.3292179956650369,0.0,1,15
0,0.0,1.6408346067588435,0,16
1,0.32423063666753177,0.0,1,16
0,0.0,1.6414126990259952,0,17
1,0.3244488351634711,0.0,1,17
0,0.0,1.64139376423289,0,18
1,0.32444295918528526,0.0,1,18
0,0.0,1.64139376423289,0,19
1,0.32444295918528526,0.0,1,19
0,0.0,1.64139376423289,0,20
1,0.32444295918528526,0.0,1,20
0,0.0,-1.4719608439959966,0,21
1,0.30706771473525674,0.0,1,21
0,0.0,1.332219284772211,0,22
1,0.21938692185558248,0.0,1,22
0,0.0,1.4016789079585372,0,23
1,0.2419918148892471,0.0,1,23
0,0.0,1.4205405205697186,0,24
1,0.24891374034071667,0.0,1,24
0,0.0,1.35369538079631,0,25
1,0.23052050021606463,0.0,1,25
0,0.0,1.3628456494325125,0,26
1,0.23338103951130743,0.0,1,26
0,0.0,1.3642091127340878,0,27
1,0.23389080365867917,0.0,1,27
0,0.0,1.3649960236767122,0,28
1,0.23435629999305746,0.0,1,28
0,0.0,1.3647470098092798,0,29
1,0.23480440279450923,0.0,1,29
0,0.0,1.3629826331417783,0,30
1,0.2347204691242421,0.0,1,30
0,0.0,1.3616214074620892,0,31
1,0.23442804958812155,0.0,1,31
0,0.0,1.3613460996207105,0,32
1,0.23432565290138022,0.0,1,32
0,0.0,1.3613385161879434,0,33
1,0.23431475836439483,0.0,1,33
0,0.0,1.3613385161879434,0,34
1,0.23431475836439483,0.0,1,34
0,0.0,1.64139376423289,0,35
1,0.32444295918528526,0.0,1,35
0,0.0,-2.4443270559651613,0,36
1,1.4517581714499583,0.0,1,36
0,0.0,0.2155552406168965,0,37
1,0.006988870135461276,0.0,1,37
0,0.0,0.5525038496789969,0,38
1,0.043607488895998,0.0,1,38
0,0.0,1.2637401535084645,0,39
1,0.20034638526433862,0.0,1,39
0,0.0,0.9018547741440353,0,40
1,0.10882740991808623,0.0,1,40
0,0.0,0.9304008594950874,0,41
1,0.11419081442683238,0.0,1,41
0,0.0,0.9606083493351878,0,42
1,0.11860986322825097,0.0,1,42
0,0.0,0.9502230776551663,0,43
1,0.11571905939526356,0.0,1,43
0,0.0,0.9082730668521031,0,44
1,0.10449388398794617,0.0,1,44
0,0.0,0.0,0,45
1,-0.0,0.0,1,45
0,0.0,0.896478799723544,0,46
1,0.1017369283768487,0.0,1,46
0,0.0,0.9257520900099577,0,47
1,0.10811146917020698,0.0,1,47
0,0.0,0.9069880813914082,0,48
1,0.10376675433643671,0.0,1,48
0,0.0,0.9017928958855314,0,49
1,0.10267313958235746,0.0,1,49
0,0.0,0.8990144697136823,0,50
1,0.1022174920263985,0.0,1,50
0,0.0,0.8921628640567592,0,51
1,0.10147934226685121,0.0,1,51
0,0.0,0.8876014805438908,0,52
1,0.10163608350256076,0.0,1,52
0,0.0,0.8880789773351735,0,53
1,0.10283966503404741,0.0,1,53
0,0.0,0.890850286709422,0,54
1,0.10369618845659383,0.0,1,54
0,0.0,0.8918900347670378,0,55
1,0.10387722877598132,0.0,1,55
0,0.0,0.891995559375245,0,56
1,0.10388111985980121,0.0,1,56
0,0.0,0.8919964702520169,0,57
1,0.10387968934699421,0.0,1,57
