,0,1,vars,t
0,-0.7456825412809367,-11.590465830802017,0,0
1,-0.20794169399057744,-5.624242832000039,1,0
0,-2.3077535366124327,-9.284616596395905,0,1
1,-1.0253788114927842,-4.522659562916536,1,1
0,-2.312858412513917,-9.275874716152433,0,2
1,-1.0280502105870533,-4.51848326688085,1,2
0,-2.333277916119846,-9.240907195178572,0,3
1,-1.0387358069641333,-4.501778082738105,1,3
0,-2.4149559305435644,-9.101037111283082,0,4
1,-1.0814781924724566,-4.434957346167154,1,4
0,-2.62954316220572,-8.493801048661375,0,5
1,-1.1937724278989743,-4.14485985107204,1,5
0,-2.764309214195762,-7.5302136651016305,0,6
1,-1.264295965820833,-3.6845211072413875,1,6
0,-2.8158380410706187,-4.877788895077301,0,7
1,-1.2912611779237015,-2.4173668173755924,1,7
0,-2.5762445489163692,-1.0332279109302032,0,8
1,-1.1658810804862632,-0.5806881681756789,1,8
0,-2.3830331096764246,0.0787077177059967,0,9
1,-1.0647728706591955,-0.04947837938002519,1,9
0,-2.2418558833722604,0.16035305134704203,0,10
1,-0.9908943431966577,-0.010473603093824795,1,10
0,-1.0440760280074157,-0.07308227254883795,0,11
1,-0.3640920305630605,-0.12199366406737822,1,11
0,-0.3807172405675392,-0.9730011486759947,0,12
1,-0.01695409848748446,-0.5519157780903436,1,12
0,-0.4687440470851699,-0.7386838893493367,0,13
1,-0.06301882870637297,-0.4399743863114371,1,13
0,-0.3984386367202064,-0.7261765343501431,0,14
1,-0.026227765966392598,-0.4339991938304974,1,14
0,-0.3340880915085016,-0.7343322763822596,0,15
1,0.007447095384187738,-0.4378954715382873,1,15
0,-0.2216848265038811,-0.7508906542455213,0,16
1,0.06626811006138228,-0.44580597659003285,1,16
0,-0.5034433399903636,-0.7827087045575557,0,17
1,-0.08117708787420798,-0.46100655057188794,1,17
0,-0.8551818685163877,-0.6227951143109057,0,18
1,-0.26524306805826675,-0.384610343531858,1,18
0,-0.8619697672207789,-0.5952321680633188,0,19
1,-0.2687951987664088,-0.37144257871014247,1,19
0,-0.8785258822073879,-0.48731215283135937,0,20
1,-0.277459070608429,-0.3198854858157404,1,20
0,-0.9027527990131897,-0.4095681151322485,0,21
1,-0.29013709939129934,-0.28274449241406374,1,21
0,-0.9943278448811136,-1.5708502452919493,0,22
1,-0.33805863545024273,-0.8375287975549262,1,22
0,-0.9216972435467637,-0.6498065413774368,0,23
1,-0.30005079228905285,-0.3975146287238699,1,23
0,-0.9365258230283717,-0.5628360691936831,0,24
1,-0.3078106388672981,-0.3559658511054614,1,24
0,-0.6783936641992213,-0.6175609589397766,0,25
1,-0.17272919347938034,-0.382109807981404,1,25
0,-0.6552424968198146,-0.6513435202471581,0,26
