,0,1,vars,t
0,0.0,-0.44119400385984725,0,0
1,-0.452684893939146,0.0,1,0
0,0.0,0.0005288071868466246,0,1
1,0.006946005097783389,0.0,1,1
0,0.0,0.688263007497581,0,2
1,0.6631486875477297,0.0,1,2
0,0.0,2.5025081508017837,0,3
1,1.2265833283932712,0.0,1,3
0,0.0,1.0784266011925667,0,4
1,0.16897790483258668,0.0,1,4
0,0.0,1.4960423903607958,0,5
1,0.3250354491734066,0.0,1,5
0,0.0,1.8243546632375267,0,6
1,0.4296358155684367,0.0,1,6
0,0.0,2.0559955510774603,0,7
1,0.4536348385679007,0.0,1,7
0,0.0,2.1765279225565974,0,8
1,0.39076674807064105,0.0,1,8
0,0.0,2.1613796385290773,0,9
1,0.3747220882512808,0.0,1,9
0,0.0,2.1433456311879633,0,10
1,0.35892755366218543,0.0,1,10
0,0.0,2.103345624530762,0,11
1,0.3295731397504814,0.0,1,11
0,0.0,2.0270144221131505,0,12
1,0.28586894019691805,0.0,1,12
0,0.0,1.8589070192082906,0,13
1,0.2172333219394624,0.0,1,13
0,0.0,1.9336427135156604,0,14
1,0.24876361807956035,0.0,1,14
0,0.0,2.172207304824109,0,15
1,0.366051962700494,0.0,1,15
0,0.0,2.163611213303432,0,16
1,0.36707600572974214,0.0,1,16
0,0.0,2.160686805739999,0,17
1,0.36691442643194105,0.0,1,17
0,0.0,2.160844576664821,0,18
1,0.3669659880222857,0.0,1,18
0,0.0,2.160844576664821,0,19
1,0.3669659880222857,0.0,1,19
0,0.0,2.160844576664821,0,20
1,0.3669659880222857,0.0,1,20
0,0.0,-4.032097041772889,0,21
1,1.4467196016982524,0.0,1,21
0,0.0,1.4155743697532446,0,22
1,0.16598822266972565,0.0,1,22
0,0.0,1.728199399125219,0,23
1,0.24196343646803667,0.0,1,23
0,0.0,1.7718773367039804,0,24
1,0.25378842936991003,0.0,1,24
0,0.0,1.7972259404121353,0,25
1,0.2610067582530221,0.0,1,25
0,0.0,1.6900997881240734,0,26
1,0.2330897767596009,0.0,1,26
0,0.0,1.7150170708480492,0,27
1,0.23963350077963727,0.0,1,27
0,0.0,1.7185359378001708,0,28
