,0,1,vars,t
0,0.0,2.687256405587472,0,0
1,-1.6092293748854691,0.0,1,0
0,0.0,-0.06994227058545628,0,1
1,-0.023782735562268183,0.0,1,1
0,0.0,-0.0007933997476334321,0,2
1,-2.987317846460417e-05,0.0,1,2
0,0.0,0.150657540366473,0,3
1,0.08005989800573649,0.0,1,3
0,0.0,0.20294485928561298,0,4
1,0.07815795278113216,0.0,1,4
0,0.0,0.2079860947755591,0,5
1,0.05354211751310698,0.0,1,5
0,0.0,0.2030880031212218,0,6
1,0.04838880786051217,0.0,1,6
0,0.0,0.16955289104704818,0,7
1,0.02686188619205639,0.0,1,7
0,0.0,0.07373003144870083,0,8
1,0.0067893289793284255,0.0,1,8
0,0.0,0.05899520672590508,0,9
1,0.007062377615668946,0.0,1,9
0,0.0,0.09995017504839297,0,10
1,0.017338217933357165,0.0,1,10
0,0.0,0.17080117179208898,0,11
1,0.041400459955374336,0.0,1,11
0,0.0,0.169982296001799,0,12
1,0.04133607254908069,0.0,1,12
0,0.0,0.16717201654959715,0,13
1,0.04166606293016981,0.0,1,13
0,0.0,0.16724940712726963,0,14
1,0.04170231576916456,0.0,1,14
0,0.0,0.167254255419217,0,15
1,0.04170422886712246,0.0,1,15
0,0.0,0.167254255419217,0,16
1,0.04170422886712246,0.0,1,16
0,0.0,0.167254255419217,0,17
1,0.04170422886712246,0.0,1,17
0,0.0,0.16461967124259602,0,18
1,0.04050905085442526,0.0,1,18
0,0.0,0.16657560773595304,0,19
1,0.04139498010037599,0.0,1,19
0,0.0,0.16655287152519904,0,20
1,0.0413934613398958,0.0,1,20
0,0.0,0.16639515089458012,0,21
1,0.04138291308718081,0.0,1,21
0,0.0,0.16639515089458012,0,22
1,0.04138291308718081,0.0,1,22
0,0.0,0.167254255419217,0,23
1,0.04170422886712246,0.0,1,23
0,0.0,0.14130712414525165,0,24
1,0.030577685709842258,0.0,1,24
0,0.0,0.16111911349305316,0,25
1,0.0389434777969028,0.0,1,25
0,0.0,0.16095447724028894,0,26
1,0.038937548495570164,0.0,1,26
0,0.0,0.1596882923354265,0,27
1,0.03888436263072004,0.0,1,27
0,0.0,0.1596882923354265,0,28
1,0.03888436263072004,0.0,1,28
0,0.0,0.167254255419217,0,29
1,0.04170422886712246,0.0,1,29
0,0.0,-0.11414336781893392,0,30
1,0.025537093034275003,0.0,1,30
0,0.0,0.1319221233228895,0,31
1,0.026709525909546363,0.0,1,31
0,0.0,0.13886422671801715,0,32
1,0.029663519436509227,0.0,1,32
0,0.0,0.14174693703954586,0,33
1,0.03133771738639571,0.0,1,33
0,0.0,0.13796995153270483,0,34
1,0.030024073627486245,0.0,1,34
0,0.0,0.13013784150712154,0,35
1,0.027416049649351123,0.0,1,35
0,0.0,0.12960005353964096,0,36
1,0.027299492213278195,0.0,1,36
0,0.0,0.12836876589585092,0,37
1,0.02721103305052243,0.0,1,37
0,0.0,0.1283129287309772,0,38
1,0.027434042683509068,0.0,1,38
0,0.0,0.12858732489829486,0,39
1,0.027589406129904716,0.0,1,39
0,0.0,0.12866566569432214,0,40
1,0.027612263673311908,0.0,1,40
0,0.0,0.1286744493217642,0,41
1,0.02761336295104665,0.0,1,41
0,0.0,0.1286744493217642,0,42
1,0.02761336295104665,0.0,1,42
0,0.0,0.167254255419217,0,43
1,0.04170422886712246,0.0,1,43
0,0.0,-0.10057498143496875,0,44
1,0.34787536404902053,0.0,1,44
0,0.0,0.044367696307373236,0,45
1,0.0037307285420662417,0.0,1,45
0,0.0,0.06375840709186005,0,46
1,0.0073755279954938295,0.0,1,46
0,0.0,0.1056566762174708,0,47
1,0.01808954218705733,0.0,1,47
0,0.0,0.08714044248998545,0,48
1,0.012763453201327707,0.0,1,48
0,0.0,0.08924231640944146,0,49
1,0.013183861017648487,0.0,1,49
0,0.0,0.0912892885473083,0,50
1,0.013874668785615895,0.0,1,50
0,0.0,0.0,0,51
1,0.0,0.0,1,51
0,0.0,0.07731714471789601,0,52
1,0.011270128062799098,0.0,1,52
0,0.0,0.08033222450348146,0,53
1,0.01182481472456707,0.0,1,53
0,0.0,0.08062538910304347,0,54
1,0.011880319558159004,0.0,1,54
0,0.0,0.08061879120821225,0,55
1,0.011880222806509815,0.0,1,55
0,0.0,0.08060600442145882,0,56
1,0.011886430396578,0.0,1,56
0,0.0,0.08061376861660334,0,57
1,0.01188997361452457,0.0,1,57
0,0.0,0.08061376861660334,0,58
1,0.01188997361452457,0.0,1,58
0,0.0,0.167254255419217,0,59
1,0.04170422886712246,0.0,1,59
0,0.0,-0.2995258429527256,0,60
1,0.5639679802274914,0.0,1,60
0,0.0,0.0387984497493643,0,61
1,0.002627826438600792,0.0,1,61
0,0.0,0.04016316732216732,0,62
1,0.002810148089648573,0.0,1,62
0,0.0,0.049698887016222965,0,63
1,0.004202172569318997,0.0,1,63
0,0.0,0.048824167783982554,0,64
1,0.004031608310161675,0.0,1,64
0,0.0,0.041676573577548885,0,65
1,0.002685935099669796,0.0,1,65
0,0.0,0.04356820713388327,0,66
1,0.0029438440850945765,0.0,1,66
0,0.0,0.05257668111012991,0,67
1,0.004388029032261083,0.0,1,67
0,0.0,0.05352270040194516,0,68
1,0.004617061530129275,0.0,1,68
0,0.0,0.054754866416746525,0,69
1,0.00493280547120871,0.0,1,69
0,0.0,0.0,0,70
1,0.0,0.0,1,70
0,0.0,0.041502760252840123,0,71
1,0.003147365457036722,0.0,1,71
0,0.0,0.043380449454047405,0,72
1,0.0033828975462637683,0.0,1,72
0,0.0,0.04389543236740828,0,73
1,0.0034467761002644074,0.0,1,73
0,0.0,0.043886927714929726,0,74
1,0.0034440712493267744,0.0,1,74
0,0.0,0.043852817761339404,0,75
1,0.0034332579819702494,0.0,1,75
0,0.0,0.04386622094704507,0,76
1,0.0033993347143840436,0.0,1,76
0,0.0,0.04390442163984471,0,77
1,0.0034018728909501425,0.0,1,77
0,0.0,0.04391161672923496,0,78
1,0.0034027313966324027,0.0,1,78
0,0.0,0.04391161672923496,0,79
1,0.0034027313966324027,0.0,1,79
0,0.0,0.04391161672923496,0,80
1,0.0034027313966324027,0.0,1,80
0,0.0,-0.3020067076802064,0,81
1,0.19065803660711714,0.0,1,81
0,0.0,-0.02383044963066921,0,82
1,0.0010341232178344114,0.0,1,82
0,0.0,0.03197779878553044,0,83
1,0.0018144509191153377,0.0,1,83
0,0.0,0.03408755999913412,0,84
1,0.0020589080512622175,0.0,1,84
0,0.0,0.035798328528889464,0,85
1,0.002266349989194811,0.0,1,85
0,0.0,0.03210717330660875,0,86
1,0.0018142152429715481,0.0,1,86
0,0.0,0.03197770878260298,0,87
1,0.001798570533650389,0.0,1,87
0,0.0,0.03183776503159554,0,88
1,0.001779984656095187,0.0,1,88
0,0.0,0.03168902682918034,0,89
1,0.0017560676120410182,0.0,1,89
0,0.0,0.03160299746627275,0,90
1,0.0017301900267318376,0.0,1,90
0,0.0,0.03177070023851508,0,91
