,0,1,2,vars,t
0,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,1,0
2,0.0,0.0,0.0,2,0
0,0.0,0.22257396087660794,-0.21463415233649552,0,1
1,0.22257396087660783,0.0,-0.03887633740689963,1,1
2,-0.2146341523364955,-0.03887633740689964,0.0,2,1
0,0.0,0.4083944946145879,-0.39106264974857136,0,2
1,0.2943298153715478,0.0,-0.05158481524914351,1,2
2,-0.28123423281012166,-0.05148118668782259,0.0,2,2
0,0.0,0.6032773938198789,-0.5713377912381665,0,3
1,0.2384137822103942,0.0,-0.04827388797562011,1,3
2,-0.22528415069978774,-0.04814080479172186,0.0,2,3
0,0.0,0.5937927669441874,-0.5605864533445514,0,4
1,0.21900002198328433,0.0,-0.05201620597107702,1,4
2,-0.206961997308582,-0.0520839585695042,0.0,2,4
0,0.0,0.537632205079594,-0.4970120544782836,0,5
1,0.1551882564175938,0.0,-0.06281245937856919,1,5
2,-0.14506663340863235,-0.0635067543663715,0.0,2,5
0,0.0,0.5722280963250208,-0.5308946519385205,0,6
1,0.18411604984035165,0.0,-0.06730859250716048,1,6
2,-0.17250281237749765,-0.06796930904604336,0.0,2,6
0,0.0,0.5827144127730153,-0.5372058035251148,0,7
1,0.19609611824721926,0.0,-0.07175612562672266,1,7
2,-0.18297256339213386,-0.07260101834762327,0.0,2,7
0,0.0,0.5921580228132439,-0.5312189602397522,0,8
1,0.20694258550589745,0.0,-0.08472852302977697,1,8
2,-0.18983570306298878,-0.08647203046584548,0.0,2,8
0,0.0,0.519076310495278,-0.42580550464443,0,9
1,0.1583634837998107,0.0,-0.12429263011454081,1,9
2,-0.13718354506794814,-0.129354892050333,0.0,2,9
0,0.0,0.5237864812746811,-0.4194128447952864,0,10
1,0.14087267396687464,0.0,-0.14777218180827204,1,10
2,-0.11943643940217727,-0.1538524129662208,0.0,2,10
0,0.0,0.5371380349940716,-0.42415842562679584,0,11
1,0.13698473525358484,0.0,-0.16612956412405855,1,11
2,-0.11475120059363028,-0.17309548283732482,0.0,2,11
0,0.0,0.538738943099985,-0.4220382538658195,0,12
1,0.1354668613757984,0.0,-0.17433763914683306,1,12
2,-0.11280732118338281,-0.1818024139878504,0.0,2,12
0,0.0,0.5323283513568172,-0.39893495658058004,0,13
1,0.12491881329570759,0.0,-0.21877205304711192,1,13
2,-0.10061931352874348,-0.2290681174725097,0.0,2,13
0,0.0,0.5182061732365124,-0.3743439045260034,0,14
1,0.11629663950254525,0.0,-0.2487864783248977,1,14
2,-0.09108019003606865,-0.2612490935269127,0.0,2,14
0,0.0,0.5081201469316107,-0.35632020671077713,0,15
