,0,1,2,vars,t
0,-13.074634681161466,14.75879863319661,-80.9038960257565,0,0
1,128.48123934365705,-145.153483710262,795.4558314507527,1,0
2,-733.8643429559739,829.1904052174327,-4544.474501702139,2,0
0,16.87489003117151,-18.079504684720703,-75.31519846595782,0,1
1,-166.07431288247835,177.81303306492006,740.5005223794764,1,1
2,949.1029000301188,-1016.1222451270938,-4230.57709619934,2,1
0,5.897206345265725,-6.570346604106419,-73.84291888501309,0,2
1,-58.10805021714862,64.61985046851112,726.0233174483222,1,2
2,332.22836254507615,-369.37776963582417,-4147.885236046227,2,2
0,-3.933009653979637,3.553335807422192,-66.22259520765289,0,3
1,38.57280079979831,-34.947089382506206,651.0905297878611,1,3
2,-220.16626580739424,199.51133167517636,-3719.8791377250886,2,3
0,-15.523182549987904,15.919612294119826,-41.62265821970398,0,4
1,152.56301760804715,-156.56998959648394,409.19269480862954,1,4
2,-871.461159425199,894.4201146604427,-2338.1909478872144,2,4
0,-14.741161294483755,15.379041305504476,-14.693868867054729,0,5
1,144.8719121314312,-151.25331115804232,144.39487611055662,1,5
2,-827.520442000857,864.042529538083,-825.7011134347667,2,5
0,-5.707984989379285,5.981195862686065,-1.3763759477346558,0,6
1,56.03010581921297,-58.82489851747425,13.442489084474742,1,6
2,-319.91743056710675,335.94033934548816,-77.71861794480762,2,6
0,-0.5703615631902869,0.623296561416468,0.935481918187782,0,7
1,5.501259776185843,-6.12964308399305,-9.289767256811276,1,7
2,-31.21720781668153,34.85890257354102,52.12496587761556,2,7
0,-0.07527952884518416,0.33422485802277935,0.12463540478259526,0,8
1,0.6320925227114069,-3.2866082524188145,-1.316481698465984,1,8
2,-3.3967550722359867,18.614840776697324,6.582621068024604,2,8
0,-0.0337863714687089,0.3049205923002084,-0.05947051363639157,0,9
1,0.22400451474078686,-2.9983970766697334,0.4938862879516534,1,9
2,-1.0651092370823574,16.968107007526715,-3.75795974443501,2,9
0,-0.03477092869773664,0.3030971920045434,-0.0598592543663581,0,10
1,0.23368836956872868,-2.9804612220301725,0.49771855884306376,1,10
2,-1.1204550073005952,16.86562754920815,-3.779849547887823,2,10
0,-0.038709157613847585,0.29580359082187885,-0.0614142172862439,0,11
1,0.27242378888049773,-2.9087178034718937,0.5130476424088903,1,11
2,-1.341838088173562,16.45570971593402,-3.8674087617001867,2,11
0,-0.0500732937966455,0.2771420122538657,-0.06573550724443128,0,12
1,0.3842080328293543,-2.725113111708013,0.555788112510514,1,12
2,-1.9809449437603373,15.406645761075758,-4.111546444880219,2,12
0,-0.07152384845857362,0.24063451557301133,-0.0740170191731761,0,13
1,0.5952392049135873,-2.365812841644806,0.6381375596714293,1,13
2,-3.1882335461222806,13.35368431169018,-4.581951718658913,2,13
0,-0.09933701371212904,0.18979545157603947,-0.08520659590915444,0,14
1,0.8689450359944143,-1.8651813350541635,0.7504926139248178,1,14
2,-4.756000144615404,10.493129465030451,-5.223800803706794,2,14
0,-0.1303017614465384,0.12340462664699499,-0.09912270768194979,0,15
1,1.1738836407485054,-1.2106830491353937,0.8930653562037051,1,15
2,-6.507972472447646,6.753247263918148,-6.038384098937273,2,15
0,-0.1423216604181784,0.07061383883251318,-0.10932968291717911,0,16
1,1.2928948192062788,-0.6884212712414265,1.0048693140525775,1,16
2,-7.207268805395346,3.768602152021306,-6.677445898531888,2,16
0,-0.10292317468640431,0.082297724920766,-0.3093025936189869,0,17
1,0.9067300307274235,-0.7983196371059301,2.99049887018542,1,17
2,-5.033016537601515,4.395486047642262,-18.019858602973162,2,17
0,-0.06781157678348214,0.14772374500722385,-0.2101122431731323,0,18
1,0.5613781864880646,-1.4419203135722043,2.0147834990197366,1,18
2,-3.059165173043752,8.072812405454181,-12.446688618363842,2,18
0,0.006803757901921134,0.2912473921919293,-0.0940458743791203,0,19
1,-0.17203447204108668,-2.8527019954479225,0.8799170323849421,1,19
2,1.1206968118863956,16.133342046327055,-5.964737666196989,2,19
0,0.024408075216575675,0.32502377100870955,-0.08342680432414475,0,20
1,-0.3447716668759356,-3.1846476592009254,0.7814268002724831,1,20
2,2.097863104908993,18.0299072829919,-5.402409222543337,2,20
0,0.05345440523002784,0.3805182846816667,-0.07465255235282417,0,21
1,-0.6289277428051989,-3.7299735565232193,0.7174813187515183,1,21
2,3.684550652700819,21.145604011866183,-5.038044862330993,2,21
0,0.07327028256500741,0.3699938709961726,-0.06521011371660157,0,22
1,-0.821906356019807,-3.626488356425595,0.6527946459357591,1,22
2,4.740678515504781,20.554332143198344,-4.669677566285316,2,22
0,-1.4878284670916708,0.9705541032859267,-0.09522903922616191,0,23
1,14.54097001427723,-9.532868749585301,1.0859814300401316,1,23
2,-83.26405896056148,54.30119770211788,-7.1494431630779784,2,23
0,-0.02532841736919741,0.407925140974432,-0.06710610333885637,0,24
1,0.148409991805295,-3.9995342180089786,0.6801546407796216,1,24
2,-0.8176839552225965,22.685777749503202,-4.826299089452293,2,24
0,-0.008344709708326547,0.31997504024243156,-0.04662746476627899,0,25
1,-0.014305235248638193,-3.1351179130410185,0.542436091036088,1,25
2,0.006980700458490585,17.746938183661836,-4.042187702887833,2,25
0,0.0005838283173497787,0.23651580350050838,-0.02475719867417844,0,26
1,-0.09890296205340735,-2.3153268760477648,0.374759399927916,1,26
2,0.41218901163573574,13.063165534983591,-3.086315487641299,2,26
0,-0.004808139068635286,0.2869170541059469,-0.03796470937217744,0,27
1,-0.04781417433161087,-2.810400820078154,0.4760197907384444,1,27
2,0.16748265633838583,15.891708045801362,-3.6635692099153547,2,27
0,0.0038657657003123565,0.23514768161272784,-0.01145943716312662,0,28
1,-0.13323734522649566,-2.3020135223514724,0.2137241982756396,1,28
2,0.6583440341475447,12.987127260459811,-2.1653059837216424,2,28
0,-0.0057876835165678025,0.2131989437857724,-0.015607518385391747,0,29
1,-0.0382953327303732,-2.0869428759252173,0.254527378671198,1,29
2,0.11589231504762723,11.758456632558119,-2.3983688642981664,2,29
0,-0.026006796158901092,0.17630409633925395,-0.043197827297495335,0,30
1,0.16053353771707,-1.726337551931998,0.5254739965454189,1,30
2,-1.0194657941221903,9.698555753830552,-3.9459657299684525,2,30
0,-0.02910067614461241,0.16738254010975437,-0.06287396136897337,0,31
1,0.1909583477933367,-1.6403786808394978,0.7189411420995881,1,31
2,-1.1932104076480416,9.207786791456801,-5.051023739083812,2,31
0,-0.012981544478750018,0.1721785666838564,-0.08891758435909393,0,32
1,0.03243659645095229,-1.6917605604724328,0.9753019043615031,1,32
2,-0.28775012111930687,9.502233961954119,-6.515332797269955,2,32
0,0.009723751249347023,0.1959480927860332,-0.07646542843859959,0,33
1,-0.19104881968892073,-1.9292660517399787,0.8503538408306511,1,33
2,0.9934625394628708,10.86002394390857,-5.801547089592111,2,33
0,0.006059339644201412,0.23163343869009165,-0.05650123837858524,0,34
1,-0.1555174257362935,-2.2834546975181924,0.6466578502479958,1,34
2,0.8028071203114875,12.88439360370234,-4.637770626953628,2,34
0,0.0006788767421581919,0.23665553577718562,-0.03628988048240519,0,35
1,-0.10287772269423562,-2.3356177317893767,0.4439169349615645,1,35
2,0.5087911685277027,13.183006191007077,-3.479583384853262,2,35
0,-0.009878592441597622,0.2371534681442916,-0.015588365311902103,0,36
1,0.00019010672959059193,-2.3455945795925386,0.2292395056611627,1,36
2,-0.06148645695206235,13.24105916130206,-2.252934776585951,2,36
0,-0.05210846917662094,0.23914519761271552,0.06721769537011106,0,37
1,0.4124614244248953,-2.3855019708051812,-0.6294702115404522,1,37
2,-2.3425969588711215,13.473271042481919,2.6536596564833284,2,37
0,-0.026697406430525164,0.23794671051285185,0.01739064953356706,0,38
1,0.16438463300763584,-2.3614884216180876,-0.11275720663615652,1,38
2,-0.9699800682570469,13.333541752716345,-0.2987945926895151,2,38
0,-0.04644132032162815,0.23887791226289018,0.056105319292729085,0,39
1,0.357135595730596,-2.380146493974568,-0.5142334131678052,1,39
2,-2.036477363728165,13.442108761218629,1.9952063723833537,2,39
0,-0.20219547001447075,0.3089318775999689,0.3510734377707175,0,40
1,1.8771540488062575,-3.152300231562912,-3.586154364488246,1,40
2,-10.433581199400859,17.8710867951639,19.548392037428417,2,40
0,-0.09052273756643586,0.2587045305697934,0.13958696475892304,0,41
1,0.7873300257472131,-2.5986808389720286,-1.383646070649445,1,41
2,-4.413019103118307,14.695594649507381,6.963095207464117,2,41
0,-0.047115128648248746,0.23918097285710796,0.05738138143753905,0,42
1,0.363711350484605,-2.383486909744244,-0.5275228563050995,1,42
2,-2.072804090785719,13.46126897161192,2.0711432426578673,2,42
0,-0.04667475171550702,0.23898290333252337,0.05654739302999348,0,43
1,0.3594136732452095,-2.3813037339172363,-0.5188373533581454,1,43
2,-2.0490622461006147,13.448746545945408,2.0215136303605066,2,43
0,-0.04294545040545834,0.24558675881876488,0.004638549750488449,0,44
1,0.32232559144015904,-2.450853205165685,-0.014430071137817599,1,44
2,-1.827186777631049,13.847076710265156,-0.8593550804816525,2,44
0,-0.033798057390574836,0.2269668119398851,0.005294476846720193,0,45
1,0.23262789169190226,-2.2687624519481506,-0.016914622563893415,1,45
2,-1.321194093251756,12.806890914990982,-0.8453205534854146,2,45
0,-0.05785201865815432,0.15244296667534749,0.020592544018215718,0,46
1,0.469910451101095,-1.5548588961066645,-0.15628538773263442,1,46
2,-2.6941917397425796,8.73183902363289,-0.04969090856899335,2,46
0,0.13738154720344123,0.056576982524684516,0.11231956773407711,0,47
1,-1.4509037225964847,-0.6433624055979397,-1.067179109919291,1,47
2,8.2970456812593,3.5303548515479655,5.153565443202077,2,47
0,0.07045514871346843,0.05706836564143511,0.09515068831986084,0,48
1,-0.7930331002392694,-0.6777196816388238,-0.9025944062651772,1,48
2,4.546875189671384,3.7327563415853033,4.213647381249604,2,48
0,-0.1462695357819285,0.28493955089495615,-0.12214311399507628,0,49
1,1.3393855076038588,-3.0613505392593514,1.25234498259609,1,49
2,-7.6591632267466885,17.38137815817606,-8.095800509785384,2,49
0,-0.01598839437804324,0.14795783984986585,0.008480144963602679,0,50
1,0.057510621835655536,-1.6284627741236843,-0.04306796905132472,1,50
2,-0.32166671307939615,9.176691954591883,-0.6961407754566566,2,50
0,-0.051204082787610745,0.09245803860167476,-0.023133999271357897,0,51
