,loss
0,408.8843573090452
1,18.246665325297833
2,18.141418612706605
3,17.726588126479243
4,16.161523026495626
5,8.685934157799325
6,4.538221334581952
7,1.157790686451289
8,0.3670568242131971
9,0.33539502675683464
10,0.6268566821150898
11,1.1581046633744618
12,1.1347451245635236
13,0.9230293417540754
14,0.895787782316213
15,0.889397121154766
16,0.8487301231970203
17,0.8162413720587098
18,0.7378993816793251
19,0.6748512888997462
20,0.7279600635913805
21,0.7352065607309992
22,0.7464787044785299
23,0.7509714509250536
24,0.7521339238755989
25,0.753009387961642
26,0.7547956486943175
27,0.7562786522136413
28,0.7558800401154206
29,0.7485875616378577
30,0.4730128781065286
31,0.7191992628193078
32,0.3982570248977386
33,0.716017726103729
34,0.3988174776852551
35,0.7158070917808188
36,0.39987806788088154
37,0.7156641029718331
38,0.3933821870954226
39,0.7156557646143282
40,0.7156557646143282
41,0.7156557646143282
42,4.386279832393615
43,0.6973993516742389
44,0.692610019485532
45,0.6829623720501621
46,0.6799034651112894
47,0.6774653974687546
48,0.6740166898268987
49,0.6668766409131379
50,0.6583441748540921
51,0.6680618083839107
52,0.6632167343503941
53,0.6613489525380274
54,0.6588693826645495
55,0.6537928273357525
56,0.6433635179260402
57,0.5857177479255329
58,0.640653793118676
59,0.6017298678103158
60,0.6386459768919597
61,0.6438561313032496
62,0.6407077571475419
63,0.6261772174136744
64,0.6022385413396019
65,0.5500275683880291
66,0.4530837658392901
67,0.4771191593662478
68,0.4909494253446516
69,0.4968259919080964
70,0.4945744705781143
71,0.4858838309643678
72,0.477571976172666
73,0.4465474275049015
74,0.37247376972884627
75,0.36013983750056067
76,0.3312898723906219
77,0.3282476907599854
78,0.3165537108917329
79,0.2952239090724973
80,0.2812955659357965
81,0.27292134382716426
82,0.27473375645308806
83,0.2753900141214656
84,0.2777305763227651
85,0.28094501858050513
86,0.28695683655588056
87,0.2977097006408034
88,0.29341765312008805
89,0.1346535339236512
90,0.2888754550093031
91,0.28140026124788786
92,0.26922457028631674
93,0.26488621540981505
94,0.26315558907163705
95,0.2645029810966313
96,0.2716976838532652
97,0.2843136331722711
98,0.25196873168750944
99,0.28124715544042633
100,0.2984981463551115
101,0.29839553834308585
102,0.03793132651309872
103,0.29737007626116396
104,0.2958071453102722
105,0.29479760805032473
106,0.28567462049447423
107,0.27616783059691885
108,0.2379780549512338
109,0.2612516873420212
110,0.25183015281582843
111,0.23542758956306464
112,0.21960226807435923
113,0.2114241687971279
114,0.20721646385613735
115,0.20510574605315757
116,0.20311439178884605
117,0.20248490576724798
118,0.20382338041074366
119,0.20813945372753295
120,0.288160076734548
121,0.29500423326592884
122,0.18418002430787261
123,0.2791332816243264
124,0.2656498528792435
125,0.2620106997866207
126,0.26536198922103527
127,0.2854525771701706
128,0.3137316644140702
129,0.325171815696339
130,0.33153333253180683
131,0.3278531116612746
132,0.3159259876090683
133,0.3259653680739931
134,0.32184971070302293
135,0.2972192709955186
136,0.2915844196383537
137,0.29040220883693824
138,0.2860097364084444
139,0.28283210473902454
140,0.26605775104579577
141,0.2795726439695425
142,0.26610818772118705
143,0.2780738361085202
144,0.24538853187277931
145,0.2755784630501914
146,0.27508896691348816
147,0.28289407367714947
148,0.28658376281848774
149,0.28935154612307556
150,0.29050682567398
151,0.2908919399702219
152,0.2914925314573571
153,0.2912084702481357
154,0.2911295805822931
155,0.29110888374563615
156,0.29110919877347197
157,0.29110919877347197
158,0.7156557646143282
159,0.6075475090936266
160,0.4880499458761287
161,0.5314992324920391
162,0.5399345172183829
163,0.5423536435914302
164,0.5309318048128686
165,0.5174463541484102
166,0.505550458113099
167,0.5023780785068928
168,0.5102706561610519
169,0.5158369157170246
170,0.5217740986662127
171,0.531693429825161
172,0.5366401024712895
173,0.5184465608557307
174,0.2303506482613118
175,0.37133443917997777
176,0.3466091943746532
177,0.3086379910421413
178,0.27770611835459036
179,0.2809391890246329
180,0.2899207329737514
181,0.26928166416126587
182,0.25412538589619604
183,0.2351224599784718
184,0.16386340476294592
185,0.18109429813252298
186,0.1803658004930675
187,0.174095942101828
188,0.16368904513499238
189,0.16447469083142252
190,0.16549229515838348
191,0.16602873826891207
192,0.1673339179925728
193,0.1692640017704239
194,0.17214703245483953
195,0.175541219340686
196,0.17906888377336028
197,0.17374678262140542
198,0.17650255043223684
199,0.17286537712057948
200,0.17599592003517994
201,0.18063185158643336
202,0.17915862206023103
203,0.04356636331182706
204,0.1783936154886301
205,0.17009377659706004
206,0.16445340282620968
207,0.15756779465669446
208,0.15198005180220653
209,0.15360877444947185
210,0.15464959844602788
211,0.15544149557738418
212,0.15611155228993567
213,0.15583403400718865
214,0.1541662468202576
215,0.15052890090117543
216,0.14431515431128927
217,0.1372976722011856
218,0.1366362949900637
219,0.14293993102823688
220,0.15274125089342716
221,0.1874439375928998
222,0.19774687589550144
223,0.21668073774579177
224,0.1756974053937541
225,0.2065452561250405
226,0.20853570748505668
227,0.1907087590361023
228,0.17437623155196924
229,0.08643057543864208
230,0.15894729769845206
231,0.15252464016433986
232,0.1483799676469424
233,0.14575795663255686
234,0.13981068758789306
235,0.13595098853601506
236,0.13036211179058332
237,0.1350990324400434
238,0.13324981306065364
239,0.1350594154868272
240,0.1328589462260643
241,0.13504617439844813
242,0.13261733482234472
243,0.13504325342168588
244,0.1318098246661381
245,0.13501263856115298
246,0.13371118978041796
247,0.13498784463647873
248,0.13554159398408228
249,0.13727999129068236
250,0.13882591103288977
251,0.1404509973508432
252,0.14338728994225747
253,0.14444777188543334
254,0.14381928863707527
255,0.14566453298960091
256,0.1439137064381426
257,0.14669185476554913
258,0.1462407777801209
259,0.14552555181305582
260,0.14498806558446065
261,0.1441501270200507
262,0.14298155888888697
263,0.14109409606211365
264,0.12072141250002666
265,0.1404147027507845
266,0.14121034651178155
267,0.14316178047229933
268,0.14358550845598206
269,0.14374973603404673
270,0.14379104789282948
271,0.14382110282807314
272,0.14382705230557447
273,0.14382832882811503
274,0.14382832882811503
275,0.14382832882811503
276,103.83934212634661
277,2.9164419888470494
278,0.08131489591696628
279,0.12198669262884909
280,0.12172756656550465
281,0.12041495519561085
282,0.12027143322558054
