,0,1,vars,t
0,0.0,-0.4701702853452209,0,0
1,-0.7639798704632796,0.0,1,0
0,0.0,0.8098175762081301,0,1
1,-0.30175552677631573,0.0,1,1
0,0.0,-0.3740468220849532,0,2
1,-0.18729462358046958,0.0,1,2
0,0.0,-0.5600418620336296,0,3
1,-0.23683220497037968,0.0,1,3
0,0.0,-3.053299829096182,0,4
1,-0.7145167960190456,0.0,1,4
0,0.0,-1.2415629110496036,0,5
1,-0.11492794505341268,0.0,1,5
0,0.0,-2.20307505129711,0,6
1,-0.36964786128271543,0.0,1,6
0,0.0,-2.1414243974133096,0,7
1,-0.3824241016795073,0.0,1,7
0,0.0,-2.1246687226001533,0,8
1,-0.37683082975275095,0.0,1,8
0,0.0,-2.0580336230454197,0,9
1,-0.3549308151942413,0.0,1,9
0,0.0,-1.9577489061723448,0,10
1,-0.3242575435537063,0.0,1,10
0,0.0,-1.7421826174793584,0,11
1,-0.2636166900291066,0.0,1,11
0,0.0,-1.410946436264937,0,12
1,-0.18258885549784257,0.0,1,12
0,0.0,-1.1047619333368237,0,13
1,-0.12046768729648326,0.0,1,13
0,0.0,-1.2984446530693199,0,14
1,-0.16211578207895644,0.0,1,14
0,0.0,-2.5163426253944405,0,15
1,-0.47615941328486105,0.0,1,15
0,0.0,0.0,0,16
1,0.0,0.0,1,16
0,0.0,-2.0473082878923603,0,17
1,-0.33748856499169494,0.0,1,17
0,0.0,-2.08582535661724,0,18
1,-0.3609969784616162,0.0,1,18
0,0.0,-2.093041416157195,0,19
1,-0.3630223951152378,0.0,1,19
0,0.0,-2.0934288968206447,0,20
1,-0.36307775774710277,0.0,1,20
0,0.0,-2.093463895068895,0,21
1,-0.3630701168819586,0.0,1,21
0,0.0,-2.093463895068895,0,22
1,-0.3630701168819586,0.0,1,22
0,0.0,-2.093463895068895,0,23
1,-0.3630701168819586,0.0,1,23
0,0.0,3.576948559366474,0,24
1,-1.213835203289198,0.0,1,24
0,0.0,-1.4368985695248708,0,25
1,-0.17934903540038288,0.0,1,25
0,0.0,-1.6912648945576918,0,26
1,-0.24398317500863878,0.0,1,26
0,0.0,-1.7259209657498655,0,27
1,-0.25370349051773083,0.0,1,27
0,0.0,-1.7585143659414078,0,28
1,-0.2633873514056008,0.0,1,28
0,0.0,-1.6333019940183144,0,29
1,-0.23004542438992903,0.0,1,29
0,0.0,-1.6699614935163416,0,30
1,-0.23985615588530249,0.0,1,30
0,0.0,-1.6731440514206333,0,31
1,-0.2407096124025852,0.0,1,31
0,0.0,-1.6731316328887036,0,32
1,-0.24070027832648594,0.0,1,32
0,0.0,-1.6730819482904522,0,33
1,-0.24066294289092202,0.0,1,33
0,0.0,-1.6732668792947054,0,34
1,-0.24061956565216974,0.0,1,34
0,0.0,-1.6734063033776325,0,35
1,-0.24063889349160056,0.0,1,35
0,0.0,-1.6734368009558487,0,36
1,-0.24064650864492237,0.0,1,36
0,0.0,-1.6734368009558487,0,37
1,-0.24064650864492237,0.0,1,37
0,0.0,-2.093463895068895,0,38
1,-0.3630701168819586,0.0,1,38
0,0.0,3.596922999892565,0,39
1,-1.7396089388024432,0.0,1,39
0,0.0,-0.07934106997298579,0,40
1,-0.0006466847179293658,0.0,1,40
0,0.0,-0.47675351147977796,0,41
1,-0.022463086869267193,0.0,1,41
0,0.0,-1.8879362540058042,0,42
1,-0.2995716890685274,0.0,1,42
0,0.0,-1.0006622486400687,0,43
1,-0.09318134098231573,0.0,1,43
0,0.0,-1.1250245550577067,0,44
1,-0.11480849731138877,0.0,1,44
0,0.0,-1.0940210778875805,0,45
1,-0.108339998538483,0.0,1,45
0,0.0,-1.0586799878247222,0,46
1,-0.09927722173068292,0.0,1,46
0,0.0,-1.0660909252676687,0,47
1,-0.10047907853503023,0.0,1,47
0,0.0,-1.095921459447366,0,48
1,-0.10536891628669642,0.0,1,48
0,0.0,-1.1655416810573467,0,49
1,-0.11588495384053707,0.0,1,49
0,0.0,-0.8444892684637763,0,50
1,-0.058654496285376875,0.0,1,50
0,0.0,-1.0467603152486262,0,51
1,-0.0922176550521614,0.0,1,51
0,0.0,-1.0848414003516382,0,52
1,-0.09791422601385505,0.0,1,52
0,0.0,-1.0749002795142846,0,53
1,-0.09615086339838345,0.0,1,53
0,0.0,-1.0714968318895002,0,54
1,-0.09561646976854679,0.0,1,54
0,0.0,-1.0668910531602807,0,55
1,-0.09503220520102021,0.0,1,55
0,0.0,-1.0604566023827147,0,56
1,-0.09452534791058394,0.0,1,56
0,0.0,-1.056027248447681,0,57
1,-0.09478002038373738,0.0,1,57
0,0.0,-1.0577110421079883,0,58
1,-0.09592989100294647,0.0,1,58
0,0.0,-1.0612439521764216,0,59
1,-0.09672622047439597,0.0,1,59
0,0.0,-1.0624035021060994,0,60
1,-0.09687948738630124,0.0,1,60
0,0.0,-1.062512419826861,0,61
1,-0.09688125694846703,0.0,1,61
0,0.0,-1.06251177253102,0,62
1,-0.0968798113710799,0.0,1,62
0,0.0,-1.06251177253102,0,63
1,-0.0968798113710799,0.0,1,63
0,0.0,-2.093463895068895,0,64
1,-0.3630701168819586,0.0,1,64
0,0.0,4.165951891596866,0,65
1,-1.7756311357539911,0.0,1,65
0,0.0,0.20712713865775023,0,66
1,-0.00420165756859166,0.0,1,66
0,0.0,0.13897850453986632,0,67
1,-0.0018872575051885063,0.0,1,67
0,0.0,-0.13576600157161792,0,68
1,-0.0017820321740150266,0.0,1,68
0,0.0,-1.80347249900681,0,69
1,-0.27515448054851216,0.0,1,69
0,0.0,-0.47570961802189526,0,70
1,-0.021356557829688764,0.0,1,70
0,0.0,-0.6856468650896009,0,71
1,-0.04315810644422519,0.0,1,71
