,0,1,vars,t
0,-5.595200766546836,-6.989044818153898,0,0
1,2.5902765374232652,2.3893734332792644,1,0
0,-4.178429867328637,-5.095764271840602,0,1
1,1.6946138068678385,1.6406695153409783,1,1
0,-4.1586329350967315,-4.94297179554898,0,2
1,1.6820984634278817,1.580247236216106,1,2
0,-4.079445206169105,-4.331801890382485,0,3
1,1.6320370896680596,1.3385581197166208,1,3
0,-3.2818262275077577,0.25715025971127714,0,4
1,1.1277935364126446,-0.4761578560519231,1,4
0,-3.0503004521837043,0.38090515805405784,0,5
1,0.9814261821458902,-0.5250971310229352,1,5
0,-1.6803338448733118,0.2732751671202382,0,6
1,0.11535246976904937,-0.4825345028605482,1,6
0,-1.6749423501608076,0.30203723210157346,0,7
1,0.11194404228183885,-0.4939085545199567,1,7
0,-1.5793255888231954,0.5268059514970908,0,8
1,0.05149646420568753,-0.5827940718666015,1,8
0,-1.5479264023146944,0.8206061448215551,0,9
1,0.03164633802018868,-0.6989783089366922,1,9
0,-1.6408028258772762,0.6837570896205141,0,10
1,0.09036151291415835,-0.6448609072686254,1,10
0,-1.735760839338658,0.28056151084219877,0,11
1,0.1503926398040981,-0.48541591106109166,1,11
0,-1.7350514442996379,0.2840516227219922,0,12
1,0.14994417019052633,-0.48679608709656286,1,12
0,-1.7322138641435545,0.2980120702411665,0,13
1,0.14815029173623995,-0.4923167912384452,1,13
0,-1.720863543519221,0.35385386031786514,0,14
1,0.1409747779190945,-0.5143996078059764,1,14
0,-1.5985335181472022,1.5818129424003367,0,15
1,0.06363944825211915,-0.9999999999999997,1,15
0,-1.7104080475972345,0.4588070076423567,0,16
1,0.13436495975303533,-0.5559036695018589,1,16
0,-1.6820026335720073,0.3583729319152259,0,17
1,0.11640745462469362,-0.5161866892910613,1,17
0,-1.6771838110701556,0.34848387084057775,0,18
1,0.11336106249280367,-0.5122760280920441,1,18
0,-1.6744288584793607,0.3425037232803864,0,19
1,0.11161942002867241,-0.5099111593900008,1,19
0,-1.6744693584648793,0.3425611060902278,0,20
1,0.11164502355259982,-0.5099338516078207,1,20
0,-1.6744693584648793,0.3425611060902278,0,21
1,0.11164502355259982,-0.5099338516078207,1,21
0,-1.7719983509028197,2.2829323894184155,0,22
1,0.17330148736300857,-1.2772599538654417,1,22
0,-1.682211048155043,0.496584560898215,0,23
1,0.11653921140670684,-0.5708429251699431,1,23
0,-1.6836037291731116,0.47498024743715966,0,24
1,0.11741964485160909,-0.5622994295088504,1,24
0,-1.6890987160064848,0.45716587318015867,0,25
1,0.1208934986089525,-0.5552546775687288,1,25
0,-1.6918954418840881,0.4684920054276349,0,26
1,0.12266154956026161,-0.5597336332128274,1,26
0,-1.698314953058131,0.49148103856664377,0,27
1,0.12671987466430443,-0.5688247207509647,1,27
0,-1.6991133853839804,0.491720449414791,0,28
1,0.12722463240426762,-0.5689193965455027,1,28
0,-1.7058993163468708,0.49004568558851885,0,29
1,0.13151460296968304,-0.568257105771538,1,29
0,-1.7074627199861119,0.4880386098410018,0,30
1,0.13250296486591848,-0.5674634011730885,1,30
0,-1.7075962948505987,0.487174596548867,0,31
1,0.13258740902546937,-0.5671217243211123,1,31
0,-1.7075375497637975,0.4871317151627914,0,32
1,0.13255027120390628,-0.5671047667382404,1,32
0,-1.6744693584648793,0.3425611060902278,0,33
1,0.11164502355259982,-0.5099338516078207,1,33
0,-2.281171579288605,4.588028802312952,0,34
1,0.49519367495197597,-2.1888177887147386,1,34
0,-1.8086499091757617,1.281504749202338,0,35
1,0.19647208945539396,-0.8812421533226358,1,35
0,-1.7707933169815815,0.9997528898547838,0,36
1,0.17253968178604237,-0.7698224689073063,1,36
0,-1.7072890466438235,0.6523817279347246,0,37
1,0.13239317100999984,-0.6324534189718573,1,37
0,-1.7375672698443665,0.8180049453672921,0,38
1,0.1515346398834283,-0.6979496561960634,1,38
0,-1.7236581528002504,0.7805487343630286,0,39
1,0.1427414907876774,-0.6831374763611069,1,39
0,-1.7132451156931152,0.7771474468460736,0,40
1,0.13615851449002941,-0.6817924262073207,1,40
0,-1.7119219236444776,0.7767152428165226,0,41
1,0.1353220109988947,-0.6816215097253946,1,41
0,-1.7133623625086698,0.7881339046823626,0,42
1,0.13623263628560392,-0.6861370565064652,1,42
0,-1.7238172076340854,0.8489332754923189,0,43
1,0.1428420430271814,-0.7101803644157122,1,43
0,-1.733723698926418,0.919143745920722,0,44
1,0.14910478815132985,-0.7379453221196285,1,44
0,-1.7284651091328045,0.8818744391293998,0,45
1,0.14578038129344123,-0.7232070541604276,1,45
0,-1.7328953656802573,0.9110514586916919,0,46
1,0.14858112746809957,-0.7347452009515022,1,46
0,-1.731586007912854,0.8768015316680703,0,47
