,0,1,vars,t
0,0.0,15.42117310713971,0,0
1,-21.78196609240423,0.0,1,0
0,0.0,0.7212985663287834,0,1
1,-1.7488428482188225,0.0,1,1
0,0.0,0.7102851236344184,0,2
1,-1.6745433226494357,0.0,1,2
0,0.0,0.6638535424105159,0,3
1,-1.3915051203783397,0.0,1,3
0,0.0,0.43991418499619067,0,4
1,-0.503907102906565,0.0,1,4
0,0.0,-0.6231520290078962,0,5
1,-0.37079877031792946,0.0,1,5
0,0.0,-0.8161627862945936,0,6
1,-0.48637794101775755,0.0,1,6
0,0.0,-2.191068349465018,0,7
1,-0.9242330549161115,0.0,1,7
0,0.0,-2.1221234051078004,0,8
1,-0.502740453274736,0.0,1,8
0,0.0,-1.3986733502236508,0,9
1,-0.18857478545261944,0.0,1,9
0,0.0,-1.9764056534445935,0,10
1,-0.3533926468569252,0.0,1,10
0,0.0,-2.0505261202351,0,11
1,-0.37532607735318263,0.0,1,11
0,0.0,-2.1661142147864134,0,12
1,-0.4048959688453441,0.0,1,12
0,0.0,-2.427464993749715,0,13
1,-0.45650926346566667,0.0,1,13
0,0.0,-2.7424380024962858,0,14
1,-0.4825915269863585,0.0,1,14
0,0.0,0.0,0,15
1,0.0,0.0,1,15
0,0.0,-2.294834595409171,0,16
1,-0.3263274767039477,0.0,1,16
0,0.0,-2.4816318941198046,0,17
1,-0.3480423106755364,0.0,1,17
0,0.0,-2.4773480583576686,0,18
1,-0.3658816474383981,0.0,1,18
0,0.0,-2.3544373845245983,0,19
1,-0.34051788438879044,0.0,1,19
0,0.0,-2.2173257721154798,0,20
1,-0.34409942070611893,0.0,1,20
0,0.0,-2.1885204464370482,0,21
1,-0.3436910981728254,0.0,1,21
0,0.0,-1.9153019695841507,0,22
1,-0.3313809649500054,0.0,1,22
0,0.0,-2.054264936470391,0,23
1,-0.3496080978263627,0.0,1,23
0,0.0,-2.1610053471926323,0,24
1,-0.36744103027140057,0.0,1,24
0,0.0,-2.1566958586318004,0,25
1,-0.36670828932825983,0.0,1,25
0,0.0,-2.156799854748836,0,26
1,-0.3667357664154916,0.0,1,26
0,0.0,-2.156799854748836,0,27
1,-0.3667357664154916,0.0,1,27
0,0.0,-2.156799854748836,0,28
1,-0.3667357664154916,0.0,1,28
0,0.0,4.002960589747866,0,29
1,-1.4314758703212167,0.0,1,29
0,0.0,-1.4175333330887714,0,30
1,-0.16691019286897382,0.0,1,30
0,0.0,-1.7261062092384905,0,31
1,-0.24211327872226568,0.0,1,31
0,0.0,-1.769127168537501,0,32
1,-0.2537846978421773,0.0,1,32
0,0.0,-1.7949376013966338,0,33
1,-0.26115233524386533,0.0,1,33
