,0,1,2,vars,t
0,0.1515031118801843,0.8851692984207737,-0.3965500316328519,0,0
1,0.21685741962943425,0.36013051954450326,0.017312796181028066,1,0
2,-0.2333421087831171,-0.35920498833639647,-0.02433489121079761,2,0
0,-1.0519898796226397,-0.4921152386757149,2.147329796406837,0,1
1,-0.4059446966556311,-0.304938855369889,1.2379573458779176,1,1
2,0.39211186004932175,0.30333889758418864,-1.2403942776636574,2,1
0,-1.0567930563152323,-0.5010480196961429,2.158452042707844,0,2
1,-0.40843028850099455,-0.309248322835961,1.2432830684316072,1,2
2,0.39460861189369206,0.30763151466876953,-1.2457000685591768,2,2
0,-1.2285518226536034,-0.8216129428969446,2.539090633599776,0,3
1,-0.49731338578684126,-0.4638992109552815,1.4249271910825825,1,3
2,0.4838946402485361,0.46167768331645503,-1.426668485446052,2,3
0,-1.3172155535089576,-0.9723930632099628,2.685608964051152,0,4
1,-0.5431946366086808,-0.5364805314115907,1.4935637086545834,1,4
2,0.5300061717423885,0.5339559186103596,-1.4950582126577598,2,4
0,-1.4255364516780682,-1.1047369111748435,2.731628974150098,0,5
1,-0.5992457292246732,-0.5998233399958697,1.5112446691332677,1,5
2,0.5863816222393692,0.5969902628411567,-1.5127018622811523,2,5
0,-1.559958881533557,-1.1774408796294646,2.582316966592425,0,6
1,-0.6687995423741522,-0.6338438969363163,1.4306711619637693,1,6
2,0.6564073118755123,0.6307506984014418,-1.4324900608344362,2,6
0,-1.8346904714027406,-1.1568981154165765,1.945690091993272,0,7
1,-0.8109440114272333,-0.6209967937169988,1.1006089381103656,1,7
2,0.7996905780374807,0.6175997915831026,-1.1038302544157819,2,7
0,-2.01277075964676,-0.7184010802202871,0.7281405186660077,0,8
1,-0.90302007759573,-0.4026766923056873,0.4709501640098132,1,8
2,0.8936838101195412,0.3993165804045101,-0.4768371635243116,2,8
0,-1.5516494460738013,-0.13799212297270066,0.053676625054997255,0,9
1,-0.6642643052485854,-0.11468477880609435,0.10600420234882864,1,9
2,0.6563541645454043,0.11148824278988123,-0.11353528029600386,2,9
0,-0.7574888915535843,0.1973573033648811,-0.2607252744528576,0,10
1,-0.2531541203299391,0.05330549387630516,-0.07849888872332018,1,10
2,0.2460918531082767,-0.05659345190178843,0.07005227572835991,2,10
0,-0.4004145681662102,0.10826932927071754,-0.13719915207011524,0,11
1,-0.06833562585974731,0.010471816498665458,-0.02306870975290261,1,11
2,0.06114046278808023,-0.01394477430626835,0.014804903562781597,2,11
0,-0.1988638980714481,-0.05518958509919864,0.03517871069137528,0,12
1,0.0359728763648683,-0.0694305101896517,0.061286009030027816,1,12
2,-0.04347908116298449,0.06577103680952105,-0.06922209324803695,2,12
0,-0.1695932959275319,-0.0923906063864235,0.07174755762022857,0,13
1,0.05111835662416277,-0.0876071068043016,0.07839896445788026,1,13
2,-0.05872585134233121,0.08390424201880747,-0.08627363715813807,2,13
0,-0.06037963075980143,-0.2822939507640778,0.25730322539470496,0,14
1,0.1076119405138088,-0.1802585812126854,0.15991678935087117,1,14
2,-0.11591919300423675,0.17631832399548714,-0.16753497318909838,2,14
0,-0.035475762812530426,-0.4476491584314381,0.41083636614399993,0,15
1,0.12045333689961828,-0.26068266819283836,0.21743588107457001,1,15
2,-0.12970047900133347,0.2565064661940324,-0.22494481591285914,2,15
0,-0.3644608871040168,-0.6646897117662115,0.5656678871044448,0,16
1,-0.04991379361995607,-0.3658222518806004,0.24958327788035004,1,16
2,0.039117188037144195,0.3612870368678969,-0.25725017488584423,2,16
0,-0.20214927591238432,-0.557608268550324,0.48927855587111374,0,17
1,0.03414035171041647,-0.3139494650330775,0.23372269517953528,1,17
2,-0.044172497457419496,0.30959137651157986,-0.24131165828476087,2,17
0,-1.0676659999112323,-1.4549280896460228,0.19675265848935097,0,18
1,-0.4139039912639481,-0.7533625635061324,0.07243078965236695,1,18
2,0.4030344664437921,0.7480719625246782,-0.08076401728929537,2,18
0,-0.41123277014990717,-0.7743744597065891,0.41861286555728044,0,19
1,-0.07409404076859008,-0.42009880160280694,0.19475929416743254,1,19
2,0.0638596087597951,0.41551544537920443,-0.2025280497880545,2,19
0,-0.6215138361328072,-0.8638354715628354,0.4260840312758519,0,20
1,-0.18296636536587707,-0.46395186834191837,0.182587315201374,1,20
2,0.17218406588370658,0.4592807275319678,-0.19050599545735114,2,20
0,-0.5419046455335833,-0.6950095018648538,0.3558446729909663,0,21
1,-0.14176617975717304,-0.3835706943408885,0.15704171608583314,1,21
2,0.13086193389054637,0.37934237131385273,-0.1650024061545698,2,21
0,-0.39850936598024717,-0.29355276144941,0.05797886646314962,0,22
1,-0.06755061114083376,-0.18977117293766654,0.024648675522408434,1,22
2,0.056505857800750334,0.1862857234074378,-0.03303701941650288,2,22
0,-0.46874168072534256,-0.22824514311273092,-0.02538612668685401,0,23
1,-0.10390947715092859,-0.15878621894824105,-0.010739277210019903,1,23
2,0.09275221108805363,0.1554848061806859,0.002248513940596457,2,23
0,-0.5550967808495368,-0.13089625876693492,-0.049141387503022375,0,24
1,-0.1486161156431693,-0.11256879211620982,-0.01436435130935963,1,24
2,0.13729947264512815,0.10953813714462943,0.005911378486940386,2,24
0,-0.6300472369986488,-0.07382066631812174,-0.029144434678958678,0,25
1,-0.18741906436304107,-0.0859624295498118,0.003545752315279313,1,25
2,0.1759531056702754,0.08314778174623706,-0.011876461423922123,2,25
0,-0.7174880117973746,-0.029439590949458517,0.9718667361029554,0,26
1,-0.2326924863500001,-0.06657689197432806,0.5027176903839492,1,26
2,0.22097476988472514,0.06408222028845792,-0.5090486731369501,2,26
0,-0.6447092086774728,-0.06637889705625333,0.13870400296325683,0,27
1,-0.1950104613114811,-0.08271188421138405,0.08724634663953276,1,27
2,0.18350228815596636,0.07995088964666115,-0.09524174386125209,2,27
0,-0.625127935044543,-0.06928251535042892,0.07542480952731,0,28
1,-0.18487639220407964,-0.08433308611074895,0.058029572583156275,1,28
2,0.1733413329719891,0.08159232408869456,-0.06612713387209534,2,28
0,-0.47558431784442456,-0.11717586219874393,0.02784698450809845,0,29
1,-0.10746679409819833,-0.10704184609944169,0.031213994440475873,1,29
2,0.09601295395401888,0.10416448079365828,-0.039438644481553514,2,29
0,-0.3242772154740014,-0.18287474192111536,0.06277381801365958,0,30
1,-0.029142294309713705,-0.13809193076648346,0.04274860720780462,1,30
2,0.017809925490980608,0.1350153695721096,-0.05096447974732092,2,30
0,-0.2791085369069712,-0.206294689084607,0.11867203317578977,0,31
1,-0.005757621711861758,-0.14871068269700854,0.06575716966139608,1,31
2,-0.005481197679045724,0.14551064431907237,-0.07391183258809432,2,31
0,-0.284871883608526,-0.21435264137168364,0.08628989500165984,0,32
1,-0.008733528855991959,-0.15147178897067315,0.044232192371996555,1,32
2,-0.0023663040786371606,0.14812516565773448,-0.052507302490249694,2,32
0,-0.3834111093549738,-0.3135833524180637,0.5890132747977656,0,33
1,-0.059715239942297445,-0.19767570948740487,0.30450478358094485,1,33
2,0.04906004714906068,0.19394730166167656,-0.3116762534113629,2,33
0,-0.31005019015483426,-0.2397076331793383,0.2147435465157483,0,34
1,-0.021760149881909423,-0.16327761011041814,0.11073589216686726,1,34
2,0.010773929426960004,0.15983343490964172,-0.11872900500664119,2,34
0,-0.46023242896517397,-0.2636076602818525,0.7020639631151497,0,35
1,-0.09946576964147896,-0.17095651468897227,0.3630339802899873,1,35
2,0.08905930915249088,0.1670180062302979,-0.3699572673240423,2,35
0,-0.31389830686184356,-0.24032002312850737,0.22723014847106432,0,36
1,-0.023751199529284294,-0.1634743665393696,0.11720052137830948,1,36
2,0.01277983425314132,0.16001752504673603,-0.12516622209139489,2,36
0,-0.45668067300882204,-0.2617601779585523,0.687175234540484,0,37
1,-0.09762796844896461,-0.1701389844339866,0.35532570945622055,1,37
2,0.08720954272599599,0.16621256462678646,-0.36228168206120837,2,37
0,-0.3141614324426739,-0.24035953398229806,0.22807775536530586,0,38
1,-0.023887342865863307,-0.16348664838832502,0.11763934887580967,1,38
2,0.01291699657088035,0.1600289415362629,-0.12560318881783458,2,38
0,-0.46070024745965155,-0.26314132594490086,0.6781076588667211,0,39
1,-0.09970844648621402,-0.17081674657996693,0.35063119650647406,1,39
2,0.08929186039157802,0.16688905719035924,-0.3576070753705066,2,39
0,-0.3145306081650733,-0.24041692822630348,0.22921151719289368,0,40
1,-0.02407835922353526,-0.16350511512899618,0.11822632600983478,1,40
2,0.0131094080184606,0.16004622424836926,-0.12618767697824076,2,40
0,-0.33529011646903967,-0.19799237607396686,0.14125473413404638,0,41
1,-0.03482231243465324,-0.14263654484971677,0.07441175603263087,1,41
2,0.023879914220227637,0.13921083841745213,-0.08254833522538942,2,41
0,-0.4363065252557981,-0.12461071066806115,0.10002664746955364,0,42
1,-0.08710084557177096,-0.10593164731594736,0.06045425408588545,1,42
2,0.07632354323412567,0.10249234994992261,-0.06860473963300202,2,42
0,-0.46058194552644,-0.09728598173488405,0.10611513486111306,0,43
1,-0.09965820717985442,-0.09185670531716343,0.06864007492873771,1,43
2,0.08903118683396186,0.08836483087373556,-0.0767249979022417,2,43
0,-0.41815008448576435,-0.09731445680094089,0.10394439052264712,0,44
1,-0.07768434924565223,-0.09108338101252482,0.07432005888363609,1,44
2,0.06726171199085901,0.08749964201892191,-0.08233919517277585,2,44
0,-0.40405643058200946,-0.09606741167377703,0.1273801324479342,0,45
1,-0.07038571351420178,-0.09020876253015958,0.08731282280426024,1,45
2,0.060032201391480376,0.0865955300836583,-0.09527159762346372,2,45
0,-0.4011600922192649,-0.10012984468245521,0.1285394709806181,0,46
1,-0.06888591467585037,-0.09216266454825905,0.08794584795074178,1,46
2,0.058544336423361175,0.08854107492804754,-0.09590173746305847,2,46
0,-0.3969115751908776,-0.10910369088498106,0.1294110135209908,0,47
1,-0.06668492824829367,-0.09644684876046361,0.08846824282968027,1,47
2,0.05637988982101323,0.0928030710221937,-0.0964214809741185,2,47
0,-0.39461101656235326,-0.11700333790159825,0.1297124554326257,0,48
1,-0.06549111393677658,-0.10014044976353138,0.08875704189572942,1,48
2,0.05524389239498136,0.09646807010235907,-0.09670824188590188,2,48
0,-0.3922354079914212,-0.13159028218905214,0.1297949261244142,0,49
1,-0.06425186459481205,-0.10673182246000847,0.08925045949170496,1,49
2,0.054188555406471654,0.10297991830690745,-0.09719680469828035,2,49
0,-0.3913232089433895,-0.1491020207842246,0.12913463656852084,0,50
1,-0.06375828704250219,-0.1140943492061149,0.08991687959558281,1,50
2,0.05410481561711625,0.11018276327143803,-0.09785421913536403,2,50
0,-0.3918796644974515,-0.1674688990071356,0.12748211285286107,0,51
1,-0.06399647177818339,-0.1203011409597226,0.09140034285633068,1,51
2,0.055296938880190244,0.11604531979902555,-0.09931705584900397,2,51
0,-0.37945710557596923,-0.179437339021067,0.11760298960813018,0,52
1,-0.05743688521589996,-0.1189775400404011,0.09337897919345176,1,52
2,0.05121660454301947,0.1138712097211192,-0.1012438261828988,2,52
0,3.190918348032676,0.9630570283650814,-1.066003088196071,0,53
1,1.7913936577937652,0.4979336420796339,-0.44814970964509615,1,53
2,-1.7829433191542425,-0.5085527397795107,0.4384253320408259,2,53
0,0.64152474359288,0.14726948132185746,-0.22086010417732313,0,54
1,0.4712532906853493,0.057433912390252355,-0.06147615279261058,1,54
2,-0.4732783722177882,-0.06411666947680554,0.05307955584286457,2,54
0,-0.36745350410223465,-0.17559627321432386,0.11362370624018839,0,55
1,-0.051221117345233595,-0.11690348478456657,0.0915583598631116,1,55
2,0.04505015929118882,0.11177862054258854,-0.09942945859406815,2,55
0,-0.36232430526471027,-0.19008563985920235,0.08845259716805302,0,56
1,-0.04820980951056804,-0.10429395498817626,0.09902477230881813,1,56
2,0.04885963219592332,0.0968554538963448,-0.10673857492160757,2,56
0,-0.36605378174100683,-0.17955031967173446,0.10675468724887496,0,57
1,-0.05039935257333853,-0.11346243260864862,0.09359589141325346,1,57
2,0.046089737708434,0.1077061931096209,-0.10142406513761398,2,57
0,-0.35759588476699833,-0.11739800993988588,0.22420258441682203,0,58
1,-0.04592843421470538,-0.0808987323140642,0.14209458257630364,1,58
2,0.04339916453735793,0.07495884889487203,-0.1497925378599162,2,58
0,-0.36493101543555584,-0.17129974398048384,0.12234562456951649,0,59
1,-0.0498058484785357,-0.10913967654009978,0.1000339807472411,1,59
2,0.04573257032886922,0.10335905873445596,-0.10784486827409105,2,59
0,-0.3842815900473493,-0.154284277454155,0.10574661752200828,0,60
1,-0.059788913487035474,-0.09916594010293804,0.09374349260792501,1,60
2,0.056347159314538334,0.0932115418589046,-0.10156693696323205,2,60
0,-0.4036534000817968,-0.13074365692485576,0.0962726886603978,0,61
1,-0.06984373893750848,-0.08935903727418297,0.08780049527846023,1,61
2,0.06587045256402724,0.08362983714336784,-0.09565550257277797,2,61
0,-0.3968866172861196,-0.13256377900610314,0.09856780770257044,0,62
1,-0.06633389347530615,-0.08980560969394677,0.08951126083657289,1,62
2,0.06250007857426135,0.08402263996574508,-0.09735581129912087,2,62
0,-0.3957640690799192,-0.1317807178137858,0.10057892774249462,0,63
1,-0.06575117315771076,-0.08936332504821301,0.09075132185642304,1,63
2,0.06194946437531379,0.08357430733153669,-0.09858939525561353,2,63
0,-0.39533891912016805,-0.13078078386784653,0.10263342099521727,0,64
1,-0.06553048316726144,-0.0889566780058803,0.09192536451869851,1,64
2,0.06174079149464875,0.08317838323071099,-0.09975778306270867,2,64
0,-0.3952305931077471,-0.13035619854459235,0.1040696914142133,0,65
1,-0.06547340859137427,-0.08895568214077205,0.09273489581030768,1,65
2,0.06170293039001769,0.08320196601938042,-0.10056347753608458,2,65
0,-0.3948587763726474,-0.13215956978381402,0.10346474537596147,0,66
1,-0.06527771607881129,-0.09017412480688802,0.09245546522771025,1,66
2,0.06156917654952897,0.08445765211539974,-0.10028502487755732,2,66
0,-0.39469263056688314,-0.1355097712769725,0.1001833047197878,0,67
1,-0.06518872518917243,-0.09204550372010076,0.09067511801620677,1,67
2,0.06153745097204636,0.08635247248471643,-0.09851272621208035,2,67
