,0,1,2,vars,t
0,-4.000000000000001,1.9118646269302026,-1.866975694828434,0,0
1,1.9118646269302033,-1.000000000000001,0.9770825483124173,1,0
2,-1.8669756948284337,0.9770825483124171,-0.9999999999999994,2,0
0,-2.2200880238918907,-0.4380836475751838,0.4476553796816132,0,1
1,0.9806211067356229,0.1433079014578725,-0.14969196724398046,1,1
2,-0.9359955660972945,-0.15026661984286488,0.10045214582346498,2,1
0,-1.6030245727426522,-0.3928523929298768,0.39015606018323223,0,2
1,0.6577762978453187,0.12224096200837604,-0.12277997594170492,1,2
2,-0.6132873178348935,-0.12999310634895236,0.07417574411241605,2,2
0,-0.6599904989463586,0.08607154180670963,-0.07950366965997578,0,3
1,0.16438615736930226,-0.10763736543130582,0.10239920132894385,1,3
2,-0.12018853776408145,0.09501226396801668,-0.14572096708582055,2,3
0,-0.6065012476442103,0.11557781061085043,-0.10152857165397242,0,4
1,0.13640188348166482,-0.12055704627823446,0.11159211654533858,1,4
2,-0.09230163734697935,0.10698816413098221,-0.15468934589515365,2,4
0,-0.5399944474961693,0.1339756999877862,-0.12075027205338677,0,5
1,0.10160890395831478,-0.12667621764918796,0.11814055103484211,1,5
2,-0.05777157918539376,0.11151621895330566,-0.16106683228833407,2,5
0,-0.5306859049965734,0.13323501618196865,-0.11374543751152634,0,6
1,0.09674187050344542,-0.12552693599520656,0.11382640554139693,1,6
2,-0.05316095123577477,0.10996350897117937,-0.15684768373329525,2,6
0,-0.4934517349981877,0.1302722809586975,-0.0857260993440842,0,7
1,0.0772737366839673,-0.12092980937928051,0.09656982356761577,1,7
2,-0.03471843943729886,0.1037526690426744,-0.13997108951313916,2,7
0,-0.45012705001420017,0.12682492144337182,-0.05312354637682471,0,8
1,0.05462113653223563,-0.11558071572484563,0.07649052603132378,1,8
2,-0.013259225655519418,0.09652590171040591,-0.12033393557033395,2,8
0,-0.4838657243276566,0.13052728008969156,-0.11266621556694903,0,9
1,0.07227691598723394,-0.11635912261165274,0.1041572179321043,1,9
2,-0.031218627031585882,0.09674957518157544,-0.14734587179849176,2,9
0,-0.5139476823513657,0.13592640879038845,-0.14162587658063733,0,10
1,0.08802068160713584,-0.11759909511867146,0.11668697152865411,1,10
2,-0.04736066182441716,0.09723485611274028,-0.1595728879490479,2,10
0,-0.540030632486354,0.13249255855279693,-0.15547559576669995,0,11
1,0.10167655500779854,-0.11343915522351566,0.12061144838123682,1,11
2,-0.061768156813116225,0.09180942425397882,-0.16338765787265194,2,11
0,-0.5508996836960923,0.13590424714784685,-0.13485773335069498,0,12
1,0.10737946067369124,-0.11122366883044334,0.10615488380490094,1,12
2,-0.06878051582430016,0.08756432857304128,-0.14924053218852998,2,12
0,-0.527316870334458,0.1316492780249974,-0.10847727077993918,0,13
1,0.09505459571199704,-0.10740972693023064,0.09110645828442379,1,13
2,-0.05755411890115353,0.08287644480958511,-0.13452953381720276,2,13
0,-0.49556218344160485,0.13648741147796148,-0.0824690525606407,0,14
1,0.07845030213741348,-0.1095456831428586,0.07792420328552783,1,14
2,-0.04173225687057737,0.08486672061223635,-0.12165189149928662,2,14
0,-0.47658984575558,0.1406467127555114,-0.07122839161020507,0,15
1,0.06853057231853281,-0.11192117734880916,0.07261608318092466,1,15
2,-0.03234184323506673,0.08739615797739828,-0.11646882202517693,2,15
0,-0.4525363320405167,0.14771259959266936,-0.0623412435689773,0,16
1,0.05596071960085394,-0.11593836313753966,0.0684614492143857,1,16
2,-0.020973831286442354,0.0916653687233392,-0.11241234211647715,2,16
0,-0.4241002117734232,0.1593506689501833,-0.05704140887368432,0,17
1,0.04111810029447244,-0.12256661801014344,0.06595113525446786,1,17
2,-0.00896250421307743,0.09871475242593108,-0.10996111692083374,2,17
0,-0.4147411138393245,0.17818967870234054,-0.0561136085227913,0,18
1,0.03628065905726382,-0.13284456410823103,0.06536320248701068,1,18
2,-0.008901003015990007,0.10944064800352643,-0.10938604682182343,2,18
0,-0.4467585172197086,0.2476855748184907,-0.04843463747536598,0,19
1,0.05310340397979475,-0.16603929430464565,0.06191870634983212,1,19
2,-0.03147339873524365,0.14184411139519182,-0.10602389587331175,2,19
0,-0.47459572746019507,0.22753452360011925,-0.06625261596405581,0,20
1,0.06769361439092414,-0.1557253390671617,0.07075376203402027,1,20
2,-0.04814677018267515,0.13140296994907366,-0.11465358867542039,2,20
0,-0.5067626179216927,0.2069650047529961,-0.0849870103132186,0,21
1,0.08453287401638478,-0.14450717247046133,0.0801781513955973,1,21
2,-0.06576018715461882,0.1196977195008371,-0.12385976418273162,2,21
0,-0.5150514315266791,0.20099884242162996,-0.08967679559299539,0,22
1,0.08887090977632604,-0.14100599372863762,0.08294341664209719,1,22
2,-0.07020654418031902,0.11592719165059027,-0.12656351615887645,2,22
0,-0.5332176013049597,0.1827778237535893,-0.10089192982511318,0,23
1,0.09838754763494915,-0.12947395624301478,0.09110709646006994,1,23
2,-0.08070140538894745,0.10313804164645324,-0.1345537872379935,2,23
0,-0.5333005846494622,0.1680018219739277,-0.1060753171076439,0,24
1,0.09845625254679322,-0.11875042932725667,0.0978052187251568,1,24
2,-0.08280946081146649,0.09068482548678862,-0.14112214746826932,2,24
0,-0.4994210806226145,0.16798294291816837,-0.10860163287801838,0,25
1,0.08075706634979946,-0.11626743361371641,0.10231763465866411,1,25
2,-0.06724817223533347,0.08692115916004729,-0.14555015253579234,2,25
0,-0.4789020844110398,0.1768989561025164,-0.09489225765709756,0,26
1,0.07002275970026996,-0.12086190378842777,0.09565821156166132,1,26
2,-0.05661029568347415,0.0915879376195984,-0.13904639094094506,2,26
0,-0.4751735347965811,0.18153258049123824,-0.0901058623869454,0,27
1,0.06807125335240011,-0.12339008467112718,0.09309395727668553,1,27
2,-0.054599450485699655,0.09422641341413374,-0.1365405411761282,2,27
0,-0.4752367222627255,0.18164270854982584,-0.0898880005064869,0,28
1,0.06810435075058065,-0.1234575361890082,0.09299940781886729,1,28
2,-0.05463559850663646,0.09430029891539207,-0.13644827409425855,2,28
0,-0.4754894721273001,0.1820832207841735,-0.08901655298465257,0,29
1,0.06823674034330257,-0.123727342260532,0.09262120998759475,1,29
2,-0.05478019059038378,0.0945958409204254,-0.13607920576678137,2,29
0,-0.4759609294525439,0.18202556238772788,-0.08884290410118928,0,30
1,0.06848255927034069,-0.12382051467806213,0.09267261100142783,1,30
2,-0.054957727177176376,0.0947521681516464,-0.13613027575196848,2,30
0,-0.4761206265552439,0.1820244126953809,-0.08963223895064122,0,31
1,0.06856584648703574,-0.12383076377138877,0.09312044018953662,1,31
2,-0.05501956104202641,0.09476802105355062,-0.13656805006632047,2,31
0,-0.47618941591105013,0.18166507262715656,-0.08942957622904857,0,32
1,0.06860181512382933,-0.12365543384035481,0.09302349320080817,1,32
2,-0.055053769045258834,0.09459487147335445,-0.1364733787809764,2,32
0,-0.4761892223446082,0.18161221454060092,-0.08942419022892462,0,33
1,0.06860169600778157,-0.12362914025900097,0.0930219393373785,1,33
2,-0.05505221103654536,0.09456863821385339,-0.1364718680508365,2,33
0,-0.4761892223446082,0.18161221454060092,-0.08942419022892462,0,34
1,0.06860169600778157,-0.12362914025900097,0.0930219393373785,1,34
2,-0.05505221103654536,0.09456863821385339,-0.1364718680508365,2,34
0,-0.5211409080030635,0.9179349870905473,-0.3292517015775075,0,35
1,0.09211648171001907,-0.47934209462421307,0.2113586691134157,1,35
2,-0.0782559964653645,0.44397319252153833,-0.2520543123619872,2,35
0,-0.4810501159583737,0.26123518329759987,-0.11535816803738869,0,36
1,0.07114448989803808,-0.16209450152142216,0.10581839503456193,1,36
2,-0.057561374614149716,0.13235183458960703,-0.14897048644935962,2,36
0,-0.48304533390815085,0.2602090910316345,-0.12405038207962374,0,37
1,0.07218819317047956,-0.1616614353466294,0.11016630438142512,1,37
2,-0.05858965729445917,0.13195998701600484,-0.1532175704533869,2,37
0,-0.4848033749196623,0.26701327710990047,-0.12731354331884678,0,38
1,0.07310777015436797,-0.16491121461440808,0.11190732078626006,1,38
2,-0.059490931818656105,0.13513216998986735,-0.15491889098268544,2,38
0,-0.4890354887788357,0.27412300210289564,-0.1323960137365398,0,39
1,0.07532137473853273,-0.1682129488717567,0.11482392304994096,1,39
2,-0.06165374054489128,0.13830416866010609,-0.15777018981520946,2,39
0,-0.49683347317505155,0.2775182054749578,-0.13865513321644535,0,40
1,0.0793999048395069,-0.16953593699408095,0.11883897029893989,1,40
2,-0.06562247385028457,0.13943383341515678,-0.16169763627869763,2,40
0,-0.5072433948778161,0.27139535338008086,-0.14342506849307787,0,41
1,0.08484387835387958,-0.1659719267055202,0.12290490170921588,1,41
2,-0.07086652647544803,0.13560847685512006,-0.1656797421413434,2,41
0,-0.5072136397706296,0.2572492817063546,-0.14114894930380886,0,42
1,0.08482560041157454,-0.15848009401391386,0.12353685561753851,1,42
2,-0.07062969218468296,0.12789718880711382,-0.16630806592166356,2,42
0,-0.4990287854130327,0.24589218806981591,-0.13456881040229676,0,43
1,0.08054180347879199,-0.1526582365613577,0.12103330563210543,1,43
2,-0.06622527840855662,0.12199902488905526,-0.16386747773114102,2,43
0,-0.4943596187234221,0.2433353879227521,-0.13134929726335323,0,44
1,0.0780987689606823,-0.1514124028450459,0.11936399067184406,1,44
2,-0.06377137345529714,0.12076957753759979,-0.1622365064552333,2,44
0,-0.4927897065564732,0.2434632272062431,-0.13057569879759226,0,45
1,0.07727734895007042,-0.15148199974074808,0.11889248797460408,1,45
2,-0.06294634446875955,0.12084213752568612,-0.16177541118104866,2,45
0,-0.49099770596212705,0.2440780583385549,-0.1301461050641484,0,46
1,0.07633948196749198,-0.15175562034133386,0.11858771663945566,1,46
2,-0.061984650869585434,0.12109837514784756,-0.1614771476054969,2,46
0,-0.488919696578654,0.24498649950754647,-0.13035749270735145,0,47
1,0.07525139600890374,-0.15209997807450418,0.11860002824747909,1,47
2,-0.060825989903627815,0.12138602077161649,-0.1614885919677357,2,47
0,-0.48790627292344463,0.2450502710845347,-0.13171865120550103,0,48
1,0.07471970728497657,-0.1519666957026945,0.11921798772531256,1,48
2,-0.06017597429765306,0.12116723553234054,-0.16209182966598198,2,48
0,-0.4890071935239031,0.2433716561284852,-0.13338071691763811,0,49
1,0.07529350325672401,-0.15094414994959465,0.1199838336734276,1,49
2,-0.06057205153339985,0.12004950777209564,-0.1628395080646384,2,49
0,-0.4921509783467538,0.24096920882450898,-0.1334994985041028,0,50
1,0.07693591252826273,-0.14965119334431157,0.12001199438322219,1,50
