,0,1,2,vars,t
0,-8.821303939827324,6.830723835118142,29.872904353235693,0,0
1,42.73734318791155,-33.25944923585658,-145.85562192398612,1,0
2,294.88409975252864,-229.56918286381875,-1007.4050002895125,2,0
0,13.790591284797237,-10.575643736088109,28.209271364849318,0,1
1,-67.3662171270749,51.493483950525324,-137.77114529977285,1,1
2,-465.5575802977871,355.79753921554016,-951.6225782929845,2,1
0,1.2442474596085018,-0.9176177224992802,29.13234796961311,0,2
1,-6.274605372883179,4.467817619310005,-142.2568649781315,1,2
2,-43.622015758046835,31.003350755236816,-982.5737851165546,2,2
0,1.2079237967867584,-0.9832848389702511,28.42352227531548,0,3
1,-6.097734675054265,4.787557042558347,-138.80945640787616,1,3
2,-42.400353549641785,33.211708936643106,-958.7868408884133,2,3
0,1.0626291454997896,-1.2459533048541336,25.58821949812497,0,4
1,-5.390251883738657,6.066514735551714,-125.01982212685486,1,4
2,-37.513704716021394,42.045141662268314,-863.6390639758555,2,4
0,-0.18640440782438175,0.061854022958230066,9.221234613505022,0,5
1,0.6916655781874773,-0.30126308387607253,-45.46794049129421,1,5
2,4.494920784746024,-1.9354574437640721,-314.73553765739746,2,5
0,-0.2941049581410174,0.5524982872268611,0.7637521557052789,0,6
1,1.2161071719379435,-2.6903068250442086,-4.368055706992804,1,6
2,8.11907455303504,-18.43597720769515,-31.148701214106072,2,6
0,-0.34586885625718145,0.7720776619586379,0.004454279244458657,0,7
1,1.468163835982403,-3.759598844912248,-0.6779513092837608,1,7
2,9.860381901346146,-25.82132354031387,-5.68719158917698,2,7
0,-0.32509381256250286,0.7035076569512033,-0.010397856436195065,0,8
1,1.367006520408403,-3.4258443875371833,-0.6055713832079628,1,8
2,9.161969231189971,-23.516184810035213,-5.187772537919254,2,8
0,-0.32653142760758663,0.6819916442765691,-0.010294194682240534,0,9
1,1.3740101300302356,-3.3212777806569336,-0.6057347116842283,1,9
2,9.21073636403683,-22.793999260605524,-5.188896613079281,2,9
0,-0.3322818877879165,0.5959275935780338,-0.009879547666423013,0,10
1,1.4020245685175583,-2.903011353135932,-0.6063880255892842,1,10
2,9.405804895424193,-19.90525706288669,-5.193392913719392,2,10
0,-0.3371337044137497,0.4749828882974751,-0.011956042237662579,0,11
1,1.4256966778966826,-2.316785086089395,-0.5916568768077453,1,11
2,9.574701141397885,-15.856737579128355,-5.091709553503332,2,11
0,-0.28290505931604176,0.21159735653698222,-0.018075497526831286,0,12
1,1.1618402710555555,-1.0436444231445285,-0.5425123145073542,1,12
2,7.774957431474813,-7.064861182887231,-4.752450617237445,2,12
0,-0.1738166661045977,0.0699925655760342,-0.02815872891465555,0,13
1,0.6309689027989469,-0.3618997003878817,-0.4631441962538832,1,13
2,4.1438800039949255,-2.3573727482088054,-4.204558092853708,2,13
0,-1.8901776731740678,-0.02757236732269666,-0.2789634367027837,0,14
1,8.989039169450916,0.09974346010300274,0.816880618476719,1,14
