,0,1,vars,t
0,-1.1607567813726263,-2.678160488067901,0,0
1,-0.5513373013650266,-1.3446016652686488,1,0
0,-0.900237806852488,2.929374801951062,0,1
1,-0.4199660848370566,1.4354390886171455,1,1
0,-1.0788588050253278,-0.9153491865320738,0,2
1,-0.5100388247233865,-0.4706549121553936,1,2
0,-0.9728358432975615,-0.24317584227375696,0,3
1,-0.45657490529974337,-0.13741237437949627,1,3
0,-0.9875717686438089,-0.5599925059970792,0,4
1,-0.4640057515287662,-0.2944801753131199,1,4
0,-0.9536354852861956,-0.54677243811135,0,5
1,-0.44689279137935833,-0.287926078800008,1,5
0,-0.5639187821502344,-0.5734171355387438,0,6
1,-0.25037137682004273,-0.3011356871024206,1,6
0,-0.4150871929254085,-0.6858057696311848,0,7
1,-0.17532046365615353,-0.3568544595917669,1,7
0,-0.3689120881130459,-0.7401072788932175,0,8
1,-0.15203586527448115,-0.3837754508897902,1,8
0,-0.3645206170345777,-0.7505612792515253,0,9
1,-0.1498213897300861,-0.3889582175660809,1,9
0,-0.34480904798956274,-0.8099449075442209,0,10
1,-0.1398814887693655,-0.41839876465655496,1,10
0,-0.3279302256038333,-0.8787111708836138,0,11
1,-0.13137004949912784,-0.45249092898340887,1,11
0,-0.31091915097418615,-1.00795406506947,0,12
1,-0.12279191973847925,-0.5165655169091156,1,12
0,-0.31696135424560595,-1.2155432471661625,0,13
1,-0.12583880565432362,-0.6194817459557393,1,13
0,-0.3446997076648986,-1.2940511952643543,0,14
1,-0.13982635201207855,-0.658403533145454,1,14
0,-0.4339172295610419,-1.0974470995112824,0,15
1,-0.18481583659260029,-0.5609333666094967,1,15
0,-0.3640336331289097,-0.6344967810055019,0,16
1,-0.14957581963971145,-0.33141706650501196,1,16
0,-2.1044826449687553,-1.9830749947015593,0,17
1,-1.027227454847672,-0.9999999999999987,1,17
0,-0.492030784804379,-0.7336747339305436,0,18
1,-0.21412060590218576,-0.3805863961228473,1,18
0,-0.42910296085253463,-0.7312278879852984,0,19
1,-0.1823881580018408,-0.3793733263703714,1,19
0,-0.4061561242478887,-0.7390329133795891,0,20
1,-0.17081681719730443,-0.38324281404347793,1,20
0,-0.40148567942390445,-0.7439290543213343,0,21
1,-0.16846166429765966,-0.3856701677115061,1,21
0,-0.40151894953907014,-0.7450467642710368,0,22
1,-0.16847844133093107,-0.38622429337465275,1,22
0,-0.4016635268665148,-0.7450800119901915,0,23
1,-0.1685513469587219,-0.3862407765547736,1,23
0,-0.4016635268665148,-0.7450800119901915,0,24
1,-0.1685513469587219,-0.3862407765547736,1,24
0,-0.6736014515101302,-4.363393869997402,0,25
1,-0.3056807673639941,-2.180087710253831,1,25
0,-0.4303553231805991,-1.1268433293002864,0,26
1,-0.18301968345166467,-0.5755070986677651,1,26
0,-0.41731780043893857,-0.9648897654715548,0,27
1,-0.1764452862269032,-0.49521558298487567,1,27
0,-0.41675515196851476,-0.9422990782938765,0,28
1,-0.17616156096591812,-0.4840158262710799,1,28
0,-0.41764441585325096,-0.9269960531157023,0,29
1,-0.176609987720888,-0.47642906462754936,1,29
0,-0.42498630259670267,-0.9820464270683986,0,30
1,-0.1803122615950837,-0.5037213196361892,1,30
0,-0.42418489166074846,-0.9693531920747886,0,31
1,-0.17990813621500656,-0.49742841040676455,1,31
0,-0.42401899644233537,-0.9676774301400695,0,32
1,-0.17982448067053317,-0.4965976200093105,1,32
0,-0.42396243770106606,-0.9676909530576348,0,33
1,-0.17979595994316772,-0.4966043242492311,1,33
0,-0.42373620273599216,-0.9677450447278981,0,34
1,-0.17968187703370725,-0.49663114120891133,1,34
0,-0.4226637736534021,-0.9680897491101238,0,35
1,-0.17914108604725676,-0.49680203486914953,1,35
0,-0.4016635268665148,-0.7450800119901915,0,36
1,-0.1685513469587219,-0.3862407765547736,1,36
0,-1.0410895080581413,-4.811308588542631,0,37
1,-0.49099300090527703,-2.4021498297802912,1,37
0,-0.5896239206460576,-1.9403550663789797,0,38
1,-0.26333363924809106,-0.9788207945920102,1,38
0,-0.5504435951158687,-1.675340120569452,0,39
1,-0.24357627977612378,-0.8474346665277459,1,39
0,-0.40643737548982045,-0.8348129467000168,0,40
1,-0.17095864301966782,-0.430727561310834,1,40
0,-0.493867482904261,-1.3451199409881214,0,41
1,-0.21504679281129854,-0.6837218213093464,1,41
0,-0.4665628495446741,-1.2702156052331508,0,42
1,-0.2012779573247234,-0.646586592501744,1,42
0,-0.4647112034844811,-1.295086614546115,0,43
1,-0.2003442326470684,-0.6589168616671276,1,43
0,-0.44557496635642524,-1.318377585825868,0,44
1,-0.19069445279548267,-0.6704637973539237,1,44
0,-0.4345881115776203,-1.3229518380533312,0,45
1,-0.18515414049858983,-0.6727315686568593,1,45
0,-0.4167384422994413,-1.3183617911224086,0,46
1,-0.17615313482514364,-0.6704559668335542,1,46
0,-0.35693519582018046,-1.3029833712938212,0,47
1,-0.14599630937020858,-0.6628318268785311,1,47
0,-0.0968712224029669,-1.9830749947015593,0,48
1,-0.014854535048984853,-0.9999999999999987,1,48
0,-0.3394191206131005,-1.3487895468543423,0,49
1,-0.13716352429960826,-0.685541097217774,1,49
0,-0.34188428536813975,-1.3455264258794077,0,50
1,-0.13840662643221846,-0.6839233438152551,1,50
0,-0.3474995091495076,-1.3413817491828461,0,51
1,-0.14123820052617406,-0.6818685426357384,1,51
0,-0.3609111972073602,-1.3357158077347955,0,52
1,-0.14800127710859615,-0.6790595459339691,1,52
0,-0.380950616750898,-1.3321243461464656,0,53
1,-0.15810650237596088,-0.6772790115164073,1,53
0,-0.39380773159784715,-1.3340635568881705,0,54
1,-0.1645899257872291,-0.6782404115992379,1,54
0,-0.39460923322797103,-1.337028323015787,0,55
1,-0.16499409690141592,-0.6797102499924453,1,55
0,-0.39331600334221406,-1.3380060211257025,0,56
1,-0.16434196327600428,-0.6801949621609796,1,56
0,-0.3930352074838786,-1.3380837321494343,0,57
1,-0.16420036708872685,-0.6802334888579721,1,57
0,-0.3930176024747661,-1.3380826510498935,0,58
1,-0.16419148945719056,-0.6802329528826048,1,58
0,-0.4016635268665148,-0.7450800119901915,0,59
1,-0.1685513469587219,-0.3862407765547736,1,59
0,-0.7838102558247131,-4.705143981062146,0,60
1,-0.361255470594606,-2.34951673517607,1,60
0,-0.5345168680196918,-2.1217965703283603,0,61
1,-0.2355449510877327,-1.0687738219627747,1,61
0,-0.5316290753832416,-2.0772794124280125,0,62
1,-0.23408873150745182,-1.0467036062959374,1,62
0,-0.5200779048374418,-1.8992107808266365,0,63
1,-0.22826385318632764,-0.9584227436285832,1,63
0,-0.4113295056779518,-0.8996168180493944,0,64
1,-0.1734255846135063,-0.4628552955190365,1,64
0,-0.49583748593066246,-1.6763976030540466,0,65
1,-0.21604020104430297,-0.847958933295879,1,65
0,-0.46702016479923336,-1.542057993846245,0,66
1,-0.20150856648261284,-0.781357553341385,1,66
0,-0.4831433403079242,-1.617220465997897,0,67
1,-0.20963895769412472,-0.8186207581073606,1,67
0,-0.47604090346800226,-1.61523964120274,0,68
1,-0.20605743059157,-0.8176387270773202,1,68
