,loss
0,134.1416845548859
1,11.346237358744041
2,10.247628786047533
3,6.724801141537359
4,0.12346955937602733
5,0.15813229483455116
6,0.20731523980982303
7,0.8155896548243726
8,0.840420618897495
9,0.7787680985138472
10,0.5942257232900121
11,0.8344039621528454
12,0.9349277250672494
13,0.9297180635581643
14,0.928361906960534
15,0.9229999575883916
16,0.9154192875333074
17,0.8999919132260787
18,0.8718749917717292
19,0.8191701867632721
20,0.7328208177387481
21,0.749258758157441
22,0.8066074439857971
23,0.8064431935602281
24,0.8057864779763779
25,0.8031641987833815
26,0.7857097168371636
27,0.7298416988209384
28,0.6000249323214089
29,0.4647635234528589
30,0.2360647726792937
31,0.45510655514600007
32,0.475969743038144
33,0.5058875805263279
34,0.5051211468634333
35,0.49034763953288873
36,0.43510793859912056
37,0.33920032206925343
38,0.41240096566130635
39,0.302013866904963
40,0.3338797576155428
41,0.3335480901474108
42,0.33191885917622876
43,0.32835567635668017
44,0.32165180186748277
45,0.3133496176003052
46,0.3123650845333201
47,0.31340843464146584
48,0.3142436050853399
49,0.32513973555183284
50,0.31671219429033304
51,0.3182100263796528
52,0.32032781165609725
53,0.33459378885798063
54,0.35597385748167376
55,0.40259733387388774
56,0.45701659597035293
57,0.3332823852916249
58,0.41787906489782367
59,0.4406986049378192
60,0.0
61,0.43956446507227476
62,0.0
63,0.439222338535572
64,0.45725705866506594
65,0.0
66,0.44520906160065277
67,0.4572346688420881
68,0.0
69,0.44565453192601234
70,0.0
71,0.445275776515651
72,0.45720887112563213
73,0.4067946685388537
74,0.4126701572052127
75,0.05383612633996382
76,0.4061851148906408
77,0.41813096353120915
78,0.4152500836755211
79,0.4133912784279854
80,0.41389647581880595
81,0.4155399760836467
82,0.4185219819016557
83,0.4204876251298062
84,0.42150860866522954
85,0.42257533646268275
86,0.4197381861753495
87,0.42096312158715365
88,0.42250256398157404
89,0.3639810626946405
90,0.4224857778509783
91,0.36551085529903915
92,0.4224778905257951
93,0.4224778905257951
94,0.4224778905257951
95,219.7911762711811
96,2.457457276631761
97,0.400106870761185
98,0.40249781073468327
99,0.403430094773916
100,0.40502950243213176
101,0.4062467342732061
102,0.40470509522730325
103,0.40217990353415844
104,0.40161870014816303
105,0.4009484022443286
106,0.4005853777779391
107,0.40045744673615946
108,0.4005000749929195
109,0.4006899492601348
110,0.3943076567632664
111,0.39858651848920434
112,0.3996018294688719
113,0.4015471285796872
114,0.27603412650229053
115,0.4004059548504175
116,0.40082076793459187
117,0.40083776487470324
118,0.4007569553436534
119,0.4005884882967101
120,0.400253685009746
121,0.39970581716759224
122,0.39961864361043364
123,0.4002400137535411
124,0.4005258731831809
125,0.40053767133595386
126,0.40052630500684927
127,0.40051993265270625
128,0.40050463471574105
129,0.4004764813106396
130,0.4003899103768678
131,0.4001328657017087
132,0.39937806499756334
133,0.39736376921789685
134,0.3923775492871089
135,0.3837116557866165
136,0.37609753530375567
137,0.3827146095980285
138,0.37443267689724946
139,0.3745602401223822
140,0.37492675294374234
141,0.3751932069398287
142,0.37487136901595663
143,0.37288024124573305
144,0.3666601865375636
