,0,1,2,vars,t
0,-2.616790957972692,-6.644489725796212,-6.389763928373016,0,0
1,-1.245609499876951,-3.2869501750516834,-3.1540774934292384,1,0
2,-1.232429443932459,-3.2504112865431103,-3.141726693915419,2,0
0,-2.63481984711844,-2.902905003504679,-3.119862212513641,0,1
1,-1.254832959204651,-1.4467703145213118,-1.544271133544933,1,1
2,-1.2393357468061752,-1.4237637542858403,-1.548898431911191,2,1
0,-1.7394681639572056,-0.16977468999667752,0.028184415376870577,0,2
1,-0.7965232385297051,-0.10136428809687686,0.004633274084568184,1,2
2,-0.782222892234423,-0.08770042851034128,-0.01633072841446466,2,2
0,-1.344381483744003,0.01155766600147504,0.07734479995048917,0,3
1,-0.5942879574168924,-0.013191728393623316,0.027840450386817612,1,3
2,-0.5806995340314002,-0.0006392019191271872,0.006630686080937986,2,3
0,-0.3113209889047263,-0.05672037590667738,-0.0644193146158937,0,4
1,-0.06548953831900957,-0.05024239517738414,-0.045050686980170646,1,4
2,-0.05383949535963268,-0.03900797137395722,-0.06549481771364084,2,4
0,-0.21634873447822667,-0.2126088571101067,-0.09202766841868562,0,5
1,-0.016875725141220488,-0.12735980491323018,-0.05925029223196321,1,5
2,-0.005476901647354976,-0.11576388628163353,-0.07954527724065723,2,5
0,-0.17903941904583912,-0.2738254101532026,-0.09334734592215763,0,6
1,0.002221740605649056,-0.15765300106124872,-0.06045205158623712,1,6
2,0.01343345064503937,-0.14591946007967124,-0.08073491874581971,2,6
0,-0.09419259052744147,-0.48316173505810933,-0.11369737427530974,0,7
1,0.045651418133855384,-0.26223119744267265,-0.07332072993485661,1,7
2,0.056102482686792327,-0.25047238415571377,-0.09347074949765419,2,7
0,-0.10156038707002438,-0.459718059566142,-0.09819555216516415,0,8
1,0.04187939311912127,-0.25155818403661184,-0.06713261430703313,1,8
2,0.052061565114555806,-0.24027066243210002,-0.08734935362051208,2,8
0,-0.10453374326685241,-0.4502571037162386,-0.09193961953090597,0,9
1,0.04035715049375465,-0.247250970833,-0.06463533145695252,1,9
2,0.05043080790853939,-0.2361536442259231,-0.08487899626749067,2,9
0,-1.3236051298672684,-0.1566815613796552,0.1848444344725409,0,10
1,-0.583662433297271,-0.12055646019930923,0.044883715287136715,1,10
2,-0.5743237415392232,-0.11849945757826368,0.0234580196175862,2,10
0,-0.6673463553996128,-0.3147211378516716,0.03584416585083967,0,11
1,-0.24773597992974028,-0.1887595081866032,-0.01407332052482786,1,11
2,-0.23800163647609252,-0.18183585706156163,-0.03486269732786673,2,11
0,-0.6211678435625225,-0.23539110290557624,-0.022316320439510335,0,12
1,-0.22409818615937918,-0.15105360457529993,-0.04466006424535881,1,12
2,-0.21438669190096327,-0.1450076881761019,-0.06512882289532747,2,12
0,-0.5064612298391934,-0.18223698389949675,-0.10949177794997385,0,13
1,-0.1653822825832526,-0.12872341270196783,-0.09417447952470209,1,13
2,-0.15571035508588366,-0.1245888896158674,-0.11412767844996684,2,13
0,-0.4260601100976491,-0.27149567111024814,-0.04776353229117459,0,14
1,-0.12422653156617966,-0.17578966108805927,-0.06872373735133205,1,14
2,-0.11453367126109092,-0.17276067257977695,-0.08895033712210483,2,14
0,-0.3060523199555162,-0.42823275494331225,-0.07768874108775516,0,15
1,-0.06279651051348317,-0.2505599323810998,-0.08120481090723589,1,15
2,-0.0528952191724367,-0.24591963008817663,-0.10129750655327918,2,15
0,-0.30077281248901816,-0.4622878130412193,-0.07872823428259346,0,16
1,-0.060093715351698315,-0.2653605723814789,-0.08019616645662456,1,16
2,-0.05004782181369128,-0.2597184631469672,-0.10029796675980401,2,16
0,-0.31939373372827806,-0.43987103969411673,-0.08509555129050325,0,17
1,-0.06962437830358888,-0.24818041875448654,-0.07902382395822376,1,17
2,-0.059125537197678955,-0.2398434867289038,-0.09913364531216402,2,17
0,-0.33168986563318775,-0.4727230205609903,-0.11517441035001903,0,18
1,-0.07591688098500841,-0.2545321096766204,-0.08790276446118192,1,18
2,-0.06468295515226544,-0.24165420923351486,-0.10791296349615187,2,18
0,-0.3356446249053644,-0.3138041962402585,-0.03314024709549915,0,19
1,-0.07794098215917722,-0.17499270714824575,-0.04739180397436143,1,19
2,-0.06659039546510069,-0.16206711620526487,-0.06782913303317503,2,19
0,-0.32203893321088434,-0.17679395590242714,-0.04438484368423254,0,20
1,-0.070976495245604,-0.10770637594081413,-0.053866768529398125,1,20
2,-0.05962188356672161,-0.09532042738262099,-0.07423675529954794,2,20
0,-0.32325702060618366,-0.15820185774717155,-0.0729099067271681,0,21
1,-0.07159996371547041,-0.09818425027321098,-0.06793019194625104,1,21
2,-0.06022480420506582,-0.08569498533744271,-0.0881518768287094,2,21
0,-0.326264924929248,-0.14903093889383887,-0.09968767557860786,0,22
1,-0.07313954669534052,-0.09282958364784792,-0.08078241709201249,1,22
2,-0.06171847886827529,-0.07999274657296325,-0.10086822025728598,2,22
0,-0.3259088403216215,-0.14987275802968797,-0.10061275662902022,0,23
1,-0.07295727246708768,-0.0930744643877783,-0.08109617379739209,1,23
2,-0.061535427685531455,-0.08015830227867618,-0.1011785250122911,2,23
0,-0.32203679664211254,-0.15273630881200936,-0.1017871322775983,0,24
1,-0.07097536072046084,-0.09438888840982917,-0.08143222189637665,1,24
2,-0.05960241434351642,-0.08142001176424682,-0.10151078477732718,2,24
0,-0.3174553209357216,-0.15637257538002886,-0.10236698114628019,0,25
1,-0.0686305514386012,-0.09611091707611488,-0.08120862378999029,1,25
2,-0.05741704738382583,-0.08309896436553545,-0.10128903154176407,2,25
0,-0.3159349209575181,-0.15905269500498642,-0.10230193521930647,0,26
1,-0.06785291531642569,-0.09758603189348017,-0.08059963522820524,1,26
2,-0.0569202392907285,-0.08463518302104807,-0.10068588396396486,2,26
0,-0.3232374980919207,-0.1569778874829112,-0.10054722469685695,0,27
1,-0.07159188930820815,-0.0967128504451363,-0.0793785846796945,1,27
2,-0.06107774498842005,-0.08383591190830796,-0.09947735124139694,2,27
0,-0.32800267458807836,-0.1567687024162039,-0.09896210349043073,0,28
1,-0.07403180243369403,-0.09689337890420935,-0.07865722703335408,1,28
2,-0.06383886687218249,-0.08414501069982143,-0.09876366102692673,2,28
0,-0.3288224295408506,-0.15498543972665346,-0.09801052300363114,0,29
1,-0.07445186740480773,-0.0960830173812632,-0.07840698542395312,1,29
2,-0.06446042074957258,-0.08337117039692872,-0.0985162786999921,2,29
0,-0.32822466535078026,-0.1537636958197053,-0.0970428952404215,0,30
