,0,1,vars,t
0,-0.45286128772409107,-9.690916785638741,0,0
1,-1.4723286135985627,2.5290242554579763,1,0
0,-1.3598571398371997,-6.85525651573303,0,1
1,-0.7670343770297121,1.6173720791554702,1,1
0,-1.3605981854620217,-6.852929791848113,0,2
1,-0.7664581282993512,1.6166240477654445,1,2
0,-1.3635623679613131,-6.843622896308439,0,3
1,-0.7641531333779099,1.6136319222053375,1,3
0,-1.3754190979584853,-6.806395314149759,0,4
1,-0.754933153692142,1.6016634199649145,1,4
0,-1.5135720484763204,-6.371835860900976,0,5
1,-0.6475032469972005,1.4619544867434302,1,5
0,-1.6039373272817923,-6.086544914706863,0,6
1,-0.5772337852582637,1.370234715254051,1,6
0,-1.7166636520511034,-5.728786421290671,0,7
1,-0.48957602256380994,1.2552169493478311,1,7
0,-1.8242981743973854,-5.384069435836786,0,8
1,-0.4058777254990433,1.1443919703005616,1,8
0,-1.937400147591929,-5.016216559128153,0,9
1,-0.317927852682285,1.0261289050209872,1,9
0,-2.050933469797566,-4.636729395447026,0,10
1,-0.2296425560917948,0.9041254681775928,1,10
0,-2.165192078495215,-4.23572975928901,0,11
1,-0.14079326532042197,0.7752058670251877,1,11
0,-2.2769877194616077,-3.8073592209826526,0,12
1,-0.05385921698556358,0.6374866424567771,1,12
0,-2.382173770163384,-3.335364290877919,0,13
1,0.027935110027685475,0.4857423697734939,1,13
0,-2.473253008145132,-2.7922928695294646,0,14
1,0.09875975764867825,0.3111473209891521,1,14
0,-2.5382925158396246,-2.1341388177213956,0,15
1,0.14933550153915917,0.09955371789046748,1,15
0,-2.5602361477509694,-1.3293678563553253,0,16
1,0.16639921476386652,-0.15917657012772077,1,16
0,-2.531387498542693,-0.5106044263474921,0,17
1,0.14396605151181283,-0.42240537463763445,1,17
0,-2.4889834724561184,-0.0321155543120379,0,18
1,0.11099201404901553,-0.5762374207953199,1,18
0,-2.4632042299446084,0.09816757244375601,0,19
1,0.09094566970894254,-0.6181228671243207,1,19
0,-2.430663240173334,0.17045904183527874,0,20
1,0.06564128437525367,-0.64136425330105,1,20
0,-2.3317729522512187,0.2811917140349832,0,21
1,-0.011257358503439481,-0.6769643153642003,1,21
0,-2.197995504894899,0.3239093182413248,0,22
1,-0.11528480513782569,-0.6906978352976136,1,22
0,-2.0433243972135453,0.27248936563333376,0,23
1,-0.23555949058123132,-0.674166549022617,1,23
0,-1.917257382767289,0.15174162574180916,0,24
1,-0.33359118334281973,-0.635346687199262,1,24
0,-1.8094808807180958,-0.004175243515394336,0,25
1,-0.4173998860571153,-0.5852201065615431,1,25
0,-3.329351445168257,1.2859822256956273,0,26
1,0.7644753639122369,-1.000000000000002,1,26
0,-2.3997115186592355,0.4968479909022228,0,27
1,0.041572739028639207,-0.7462968500919429,1,27
0,-2.3939365090303157,0.28717747878620326,0,28
1,0.03708200073262826,-0.6788887121335159,1,28
0,-2.503092627977065,0.10071195326095853,0,29
1,0.12196351524011194,-0.6189408742509016,1,29
0,-2.5327792578375394,0.08178928187213427,0,30
1,0.14504830542406655,-0.6128573194837248,1,30
0,-2.6047623386593473,0.03399625346782738,0,31
1,0.20102348096186168,-0.597492073223698,1,31
0,-2.7157489289235444,0.8722720683121392,0,32
1,0.28732839874885985,-0.8669940227537747,1,32
