,0,1,2,vars,t
0,-34.56053765099119,7.915177822531162,15.378570897924554,0,0
1,274.7748971655552,-62.95095543448475,-122.64769580234854,1,0
2,569.6733298971895,-129.98859742285754,-254.2908074138575,2,0
0,-21.91935393429304,7.911558719861524,16.017556913998284,0,1
1,174.22713912798875,-62.92217077206302,-127.65331883183609,1,1
2,361.25474701587785,-129.92893245312175,-264.62598510843276,2,1
0,-21.88692033455918,7.909739018211434,16.01672226829132,0,2
1,173.96916375428634,-62.907697709965376,-127.64657489751468,1,2
2,360.72008109890885,-129.898932628936,-264.6120580106795,2,2
0,-21.757185935623802,7.902460211611164,16.01338368546347,0,3
1,172.93726225947628,-62.8498054615754,-127.61959916022839,1,3
2,358.58141743103465,-129.77893333219245,-264.5563496196668,2,3
0,-21.238248339882464,7.873344985210022,16.000029354152097,0,4
1,168.80965628023725,-62.61823646801513,-127.51169621108346,1,4
2,350.0267627595364,-129.29893614521842,-264.3335160556138,2,4
0,-17.27857865270473,7.471551272199471,15.672477677498208,0,5
1,137.31469818742426,-59.422555867936325,-124.89965574991072,1,5
2,284.75792359615593,-122.67491594144309,-258.93977165901185,2,5
0,-12.744614566697674,6.706839040426167,14.917735599262212,0,6
1,101.25193884143572,-53.34039001121442,-118.89682226567305,1,6
2,210.0309130738983,-110.06777699779191,-246.54440628479097,2,6
0,-4.817931643892145,4.661978097948117,12.675881190518282,0,7
1,38.20389659703104,-37.076516215404276,-101.07440690094012,1,7
2,79.39547857532264,-76.35595118054775,-209.7426703609199,2,7
0,-0.07259905856585004,2.3855081337263515,11.051656291231511,0,8
1,0.46000183412882684,-18.970531810506895,-88.16334774350909,1,8
2,1.1906299314890427,-38.82579073125184,-183.0824747407555,2,8
0,2.758339690522061,0.1268434286708231,8.856736496455108,0,9
1,-22.05708934718196,-1.006160870299074,-70.70993297210634,1,9
2,-45.47176450041632,-1.5891665796461931,-147.0426374774505,2,9
0,3.472362808515546,-1.5244825859497864,6.145860001440434,0,10
1,-27.73664146862982,12.127718931486111,-49.14942127377933,1,10
2,-57.262463442742096,25.634794541544352,-102.5219311796778,2,10
0,2.527436925552864,-2.118294541485498,2.122479296320699,0,11
1,-20.221343887020165,16.85057079208743,-17.14743955451816,1,11
2,-41.73459861544081,35.424313839062165,-36.44040090381708,2,11
0,0.8589006267195322,-0.8658185142403043,0.11403967226200869,0,12
1,-6.950331845446896,6.888789767473075,-1.1709599665816983,1,12
2,-14.265744723907966,14.775402919725867,-3.450231503346627,2,12
0,0.09504340763190203,0.13599791104483153,-0.0046877507563821575,0,13
1,-0.8747708701120476,-1.0793596006031594,-0.22573311208426622,1,13
2,-1.683815008795626,-1.7410990649020683,-1.4984020473505542,2,13
0,0.03209325196828733,0.2331871222273307,0.05135122288959241,0,14
1,-0.3740838873760678,-1.8524484761216602,-0.6713962097360033,1,14
2,-0.6473716449907585,-3.343609204807574,-2.4186597106663026,2,14
0,0.02298263431122007,0.2453397926076255,0.06452852366806974,0,15
1,-0.3016350286584467,-1.9492059433859596,-0.7762199929714827,1,15
2,-0.49854301951229313,-3.544221921603928,-2.6351125856801394,2,15
0,-0.020908919941174497,0.29633505810982197,0.12518008213089926,0,16
1,0.047314239104927165,-2.355532091145353,-1.2588068166668331,1,16
2,0.2117110323893395,-4.386845385779859,-3.6316179483833295,2,16
0,-0.03838320146660666,0.30941525758811866,0.14562952399864995,0,17
1,0.18609781305976167,-2.460047284186855,-1.4216846604747988,1,17
2,0.4828775511764181,-4.6037401478270725,-3.967950652324291,2,17
0,-0.09821762222454115,0.26644246627389645,0.15831470897626945,0,18
1,0.6610439175482092,-2.120555972554863,-1.5236323384528023,1,18
2,1.3893704028242468,-3.9012576315119105,-4.178478552719948,2,18
0,0.9996718215427964,1.0442779010465408,-0.21548496461133596,0,19
1,-8.072597881151417,-8.310695818153752,1.4479108524160902,1,19
2,-16.797758640235916,-16.734113332740364,1.9574979285302225,2,19
0,-0.0386223928665948,0.3086646421051418,0.13802425313133718,0,20
1,0.18696759859058806,-2.456566857758709,-1.3623321282975804,1,20
2,0.4021433802521776,-4.597845965768802,-3.8454077432582316,2,20
0,-0.04744741362821019,0.23665438599069463,0.10338678437518713,0,21
1,0.25670427295164605,-1.8849262947207983,-1.0873452908587171,1,21
2,0.5101409637306608,-3.4135279002823373,-3.2775889227535724,2,21
0,-0.03848407530372343,0.19983499832594692,0.06784942619057828,0,22
1,0.18532713219000158,-1.5923553458547997,-0.8048138029603317,1,22
2,0.3555626036441703,-2.8072305489094362,-2.6941858030158845,2,22
0,-0.028570251228033597,0.1849120594929641,0.054858670922348536,0,23
1,0.10650758397775067,-1.4736439373161256,-0.7014873923201285,1,23
2,0.1949672258752333,-2.5611537564964375,-2.4808250651641504,2,23
0,-0.024328528833714492,0.18097153938380078,0.05151370348626517,0,24
1,0.07279840342870064,-1.4422883766254457,-0.6748877094318518,1,24
2,0.12744395011634285,-2.496152133326974,-2.4258989327770615,2,24
0,-0.019056233322880065,0.17669021242325278,0.05007012016877073,0,25
1,0.030895091467607206,-1.4083151776017737,-0.6634810208324523,1,25
2,0.04317773389063257,-2.425773959352471,-2.402346049707485,2,25
0,-0.006219775609224237,0.16595794683339796,0.04542303642291196,0,26
1,-0.07112343229197841,-1.3235162429951117,-0.626981691555961,1,26
2,-0.16170082195874622,-2.250299573650861,-2.3269840870719647,2,26
0,0.011126586244714756,0.15072616522631632,0.037406517136521676,0,27
1,-0.20898179416121096,-1.204026933464471,-0.5645181855890371,1,27
2,-0.4383229081072985,-2.00350032365609,-2.198019417781119,2,27
0,0.037835650943743276,0.12535090069604587,0.021241921813003616,0,28
