,0,1,vars,t
0,0.0,0.0,0,0
1,0.0,0.0,1,0
0,0.0,4.4638855448460964e-05,0,1
1,-0.007159525046374224,0.0,1,1
0,0.0,-5.529216311116065e-06,0,2
1,-6.716905877416042e-06,0.0,1,2
0,0.0,-9.357521661313363e-06,0,3
1,-8.969806927718045e-06,0.0,1,3
0,0.0,-3.605299484790714e-05,0,4
1,-1.946477601035471e-05,0.0,1,4
0,0.0,-0.0003798005333156239,0,5
1,-8.922756901230935e-05,0.0,1,5
0,0.0,-0.0033197480308097783,0,6
1,-0.0002966759965797961,0.0,1,6
0,0.0,0.0,0,7
1,-0.0,0.0,1,7
0,0.0,-0.0026229956010876505,0,8
1,-8.92567054266541e-05,0.0,1,8
0,0.0,-0.00011248732577215132,0,9
1,-3.253475786460297e-05,0.0,1,9
0,0.0,-5.9906213803636164e-05,0,10
1,-2.00568141021675e-05,0.0,1,10
0,0.0,-3.283431010797364e-05,0,11
1,-1.2885505062190434e-05,0.0,1,11
0,0.0,-3.4579173493195574e-05,0,12
1,-9.179464206302307e-06,0.0,1,12
0,0.0,-3.907787481784756e-05,0,13
1,-9.598007104675547e-06,0.0,1,13
0,0.0,-4.182746764682657e-05,0,14
1,-1.037189566918542e-05,0.0,1,14
0,0.0,-4.220854243691247e-05,0,15
1,-1.0543101265322347e-05,0.0,1,15
0,0.0,-4.221671286778746e-05,0,16
1,-1.0553954909805536e-05,0.0,1,16
0,0.0,-4.221671286778746e-05,0,17
1,-1.0553954909805536e-05,0.0,1,17
0,0.0,-4.221671286778746e-05,0,18
1,-1.0553954909805536e-05,0.0,1,18
0,0.0,-4.221671286778746e-05,0,19
1,-1.0553954909805536e-05,0.0,1,19
0,0.0,-4.221671286778746e-05,0,20
1,-1.0553954909805536e-05,0.0,1,20
0,0.0,-4.221671286778746e-05,0,21
1,-1.0553954909805536e-05,0.0,1,21
0,0.0,-4.221671286778746e-05,0,22
1,-1.0553954909805536e-05,0.0,1,22
0,0.0,-4.221671286778746e-05,0,23
1,-1.0553954909805536e-05,0.0,1,23
0,0.0,-4.221671286778746e-05,0,24
1,-1.0553954909805536e-05,0.0,1,24
0,0.0,-4.221671286778746e-05,0,25
1,-1.0553954909805536e-05,0.0,1,25
0,0.0,-4.221671286778746e-05,0,26
1,-1.0553954909805536e-05,0.0,1,26
0,0.0,-4.221671286778746e-05,0,27
1,-1.0553954909805536e-05,0.0,1,27
0,0.0,-4.221671286778746e-05,0,28
1,-1.0553954909805536e-05,0.0,1,28
0,0.0,-4.221671286778746e-05,0,29
1,-1.0553954909805536e-05,0.0,1,29
0,0.0,-4.221671286778746e-05,0,30
1,-1.0553954909805536e-05,0.0,1,30
0,0.0,-4.221671286778746e-05,0,31
1,-1.0553954909805536e-05,0.0,1,31
0,0.0,-4.221671286778746e-05,0,32
1,-1.0553954909805536e-05,0.0,1,32
0,0.0,-4.1793379509739814e-05,0,33
1,-1.0361161005072777e-05,0.0,1,33
0,0.0,-4.21064517676391e-05,0,34
1,-1.0503597640441988e-05,0.0,1,34
0,0.0,-4.21064517676391e-05,0,35
1,-1.0503597640441988e-05,0.0,1,35
0,0.0,-4.221671286778746e-05,0,36
1,-1.0553954909805536e-05,0.0,1,36
0,0.0,-3.8027105927072676e-05,0,37
1,-8.708246429794883e-06,0.0,1,37
0,0.0,-4.118920062515278e-05,0,38
1,-1.0087541036123263e-05,0.0,1,38
0,0.0,-4.115743995635063e-05,0,39
1,-1.008594103429784e-05,0.0,1,39
0,0.0,-4.115743995635063e-05,0,40
1,-1.008594103429784e-05,0.0,1,40
0,0.0,-4.221671286778746e-05,0,41
1,-1.0553954909805536e-05,0.0,1,41
0,0.0,-4.0992111115191234e-06,0,42
1,-1.1817613901963224e-07,0.0,1,42
0,0.0,-3.5288070026253505e-05,0,43
1,-7.583079652313401e-06,0.0,1,43
0,0.0,-3.5513381422529056e-05,0,44
1,-7.70981627596358e-06,0.0,1,44
0,0.0,-3.5605922026615975e-05,0,45
1,-7.884698056173262e-06,0.0,1,45
0,0.0,-3.522761263913161e-05,0,46
1,-7.905579372593719e-06,0.0,1,46
0,0.0,-3.470043076748688e-05,0,47
1,-7.789017785448025e-06,0.0,1,47
0,0.0,-3.461192021011567e-05,0,48
1,-7.75549141416637e-06,0.0,1,48
0,0.0,-3.461192021011567e-05,0,49
