,0,1,2,vars,t
0,-4.39780296655446,1.8698375291956388,-0.17976151095458767,0,0
1,2.083157420022193,-1.000000000000001,-0.042215491259277226,1,0
2,2.082229405295991,-0.9988335156161942,-0.04500861223583935,2,0
0,-1.2675776863347274,-0.24023893812790342,0.7742418441783939,0,1
1,0.408684993073268,0.014302780138289204,-0.4881733103608281,1,1
2,0.40792100030683087,0.014378302093062727,-0.49020812312146034,2,1
0,-1.0372919015664293,0.6542583219267423,0.3861505031191755,0,2
1,0.28547679212486027,-0.4037424196005725,-0.30319785610355654,1,2
2,0.2846380746726082,-0.40295387505691344,-0.30553211396985835,2,2
0,-0.6400686356161644,0.5695654157272872,0.21899136693209578,0,3
1,0.07298213694779507,-0.35996594240933516,-0.2227922268433784,1,3
2,0.07214089252540426,-0.35915684340906484,-0.22525360110101117,2,3
0,-0.5036888164739258,0.40639583323479117,0.005386607642247759,0,4
1,2.2290560454991666e-05,-0.2791268097992804,-0.1202030494344945,1,4
2,-0.0008348329504532163,-0.27835159996416536,-0.1228272593777378,2,4
0,-0.505878459453422,0.3519687858529368,-0.049565518113148146,0,5
1,0.0011897091157002985,-0.25093816091006854,-0.09313810378990546,1,5
2,0.000315436091706775,-0.25014856355480514,-0.09580249645084198,2,5
0,-0.5433509697848705,0.17030302642138112,-0.10667419633818934,0,6
1,0.021214052600704626,-0.1523047238107489,-0.06008665255058503,1,6
2,0.020245793325968858,-0.15137167630663068,-0.06278029940210823,2,6
0,-0.5840463988960336,-0.09879322261662576,-0.009230016390845721,0,7
1,0.042935604958653534,0.002822216842384641,-0.0917014925361048,1,7
2,0.0417559743854308,0.004157190837284103,-0.09428229247180513,2,7
0,-0.6245554320294904,-0.012420828804615747,0.08280529779785498,0,8
1,0.0645694735309639,-0.018654686826254298,-0.12302234704797851,1,8
2,0.0632309857310247,-0.016854327421346505,-0.12550027379035666,2,8
0,-0.5525106223045383,0.13985350252837503,0.16669171095915686,0,9
1,0.025999343752424492,-0.07561104272845627,-0.15276780357579645,1,9
2,0.024530531197080235,-0.0733910118702298,-0.1551550074026399,2,9
0,-0.5536593399168376,0.15217654499115252,0.16760473433366463,0,10
