,0,1,vars,t
0,0.0,-0.12049464321110963,0,0
1,2.123732227091,0.0,1,0
0,0.0,-0.4041836859687561,0,1
1,-1.6343459140495087,0.0,1,1
0,0.0,-0.6025380569894767,0,2
1,-0.33747533014687103,0.0,1,2
0,0.0,-0.9053256116874739,0,3
1,-0.295324687918713,0.0,1,3
0,0.0,-2.4022495826208137,0,4
1,-0.4704251322841731,0.0,1,4
0,0.0,-2.0264973335957936,0,5
1,-0.302091982164271,0.0,1,5
0,0.0,-2.2323880015455106,0,6
1,-0.3717639473215583,0.0,1,6
0,0.0,-2.265664123186929,0,7
1,-0.37907360321156625,0.0,1,7
0,0.0,-2.393155813110278,0,8
1,-0.40661958292150663,0.0,1,8
0,0.0,-2.5656845274953355,0,9
1,-0.44342506855815855,0.0,1,9
0,0.0,-2.87826416997231,0,10
1,-0.5080769777553465,0.0,1,10
0,0.0,-3.397671857695012,0,11
1,-0.6070466814732545,0.0,1,11
0,0.0,0.0,0,12
1,-0.0,0.0,1,12
0,0.0,-1.7447883149074275,0,13
1,-0.2630969056616667,0.0,1,13
0,0.0,-1.9289475901506814,0,14
1,-0.3075698151817713,0.0,1,14
0,0.0,-2.0349646698684083,0,15
1,-0.37982103803937045,0.0,1,15
0,0.0,-2.0931247619529807,0,16
1,-0.40012586946762524,0.0,1,16
0,0.0,-2.192594074388929,0,17
1,-0.4276410183948084,0.0,1,17
0,0.0,-1.713612546006289,0,18
1,-0.2556669190985885,0.0,1,18
0,0.0,-2.0466330886215314,0,19
1,-0.37031932615043084,0.0,1,19
0,0.0,-2.1257508291290614,0,20
1,-0.36622992151119954,0.0,1,20
0,0.0,-2.157170862760081,0,21
1,-0.3667729935518006,0.0,1,21
0,0.0,-2.1573104293284024,0,22
1,-0.36676596173932996,0.0,1,22
0,0.0,-2.1573104293284024,0,23
1,-0.36676596173932996,0.0,1,23
0,0.0,-2.1573104293284024,0,24
1,-0.36676596173932996,0.0,1,24
