,loss
354,1.2975521036574604
355,1.2974497346122236
356,1.297426071877595
357,1.297407841872023
358,1.2973280451467062
359,1.2972035363458319
360,1.3024984295477233
361,1.2971476981496495
362,1.296958917404242
363,1.2969190464039582
364,1.296911085846776
365,1.2969101747902967
366,1.2969043062390697
367,1.2968949811286319
368,1.2968774887011614
369,1.2968624754998883
370,1.2968575931978061
371,1.2968568540400929
372,1.296856783363523
373,1.2968567779172746
374,1.2968567594128977
375,1.2968566464019797
376,1.29685634328225
377,1.2968557087719388
378,1.2968543326598156
379,1.2968517118727698
380,1.2968474025777508
381,1.296843236642415
382,1.2968403349612712
383,1.2968382979469713
384,1.2968374904056816
385,1.2968371709834707
386,1.2968370712974167
387,1.296837031788923
388,1.296837024902202
389,1.2968370219934657
390,1.2968370212887275
391,1.3066073699166658
392,11721.893269670221
393,8.674673085278721
394,1.3399083231685534
395,1.305052246826964
396,1.3049678803603766
397,1.3048564409745547
398,1.3044878610913813
399,1.3045488974371353
400,1.3044398507892954
401,1.3044306610390837
402,1.3044252288691118
403,1.3044245271795418
404,1.3044234635737906
405,1.304422837618663
406,1.3044202590405616
407,1.3044154912206944
408,1.3044061376132092
409,1.304395915817519
410,1.3043909623248469
411,1.3043901272318077
412,1.3043900366513848
413,1.304389953384489
414,1.3043895427516135
415,1.3043887980199933
416,1.3043877033629354
417,1.3043897269869518
418,1.3043875297399217
419,1.3043870145388898
420,1.3043868960257226
421,1.3043868847823046
422,1.3043868754995538
423,1.3043868485780525
424,1.3043867738825294
425,1.3043865659154537
426,1.3043860841106165
427,1.3043850424597627
428,1.304382456029189
429,1.3043793432081197
430,1.3043775985921258
431,1.3043764832919011
432,1.3043763282898007
433,1.3043763135114912
434,1.3043763125440293
435,1.350573938742388
436,240426.56902818606
437,144.54179057833875
438,1.3721767632083868
439,1.3129727844661458
440,1.311614825084204
441,1.310888968841326
442,1.3107513460109146
443,1.3107162767284246
444,1.3106854087764277
445,1.3104170808098108
446,1.3101210942670827
447,1.3095220529003972
448,1.3093800044432744
449,1.3093440094340172
450,1.3093230521746642
451,1.3093200471065365
452,1.3093180033555685
453,1.3093161442562762
454,1.3093111845311687
455,1.309299707284415
456,1.3092634702312598
457,1.309173519216294
458,1.3091845708482939
459,1.3091672815420263
460,1.309162493512654
461,1.309161671793205
462,1.309161549872014
463,1.3091602764161272
464,1.3091581947103539
465,1.3091537583902777
466,1.3091488060198404
467,1.3091467341038152
468,1.3091455881247485
469,1.3091454818410035
470,1.309145467029476
471,1.3091454220142689
472,1.3091452703619593
473,1.3091448165357744
474,1.3091443437221961
475,1.3091430061790612
476,1.3091373930987833
477,1.3091281192620945
478,1.3091091436863733
479,1.3090850133309486
480,1.3091587787903312
481,1.3090807053335973
482,1.309066830414111
483,1.309064245021215
484,1.3090639270598858
485,1.3090637291680907
486,1.3090632718190134
487,1.3090617176512598
488,1.309060339155821
489,1.3090575568958325
490,1.3090542110605663
491,1.3090528678688524
492,1.3090523789728508
493,1.309052110792564
494,1.3090520634239806
495,1.3090520592631782
496,1.3090520584186773
497,1.3133793848359254
498,146008.33369833973
499,107.21902659623427
500,1.4125340981689685
501,1.313425889389977
502,1.3126761618875435
503,1.3126550511872799
504,1.3125765601846726
505,1.3179898572903819
506,1.312544277127098
507,1.3124712361149338
508,1.3124306193249184
509,1.3124146038039604
510,1.3124135759732856
511,1.312413101738923
512,1.312412832846711
513,1.312412764842821
514,1.3124127116897275
515,1.3124126012635355
516,1.3124123188216807
517,1.3124116412618159
518,1.3124101920714597
519,1.3124078771234673
520,1.3124062456581767
521,1.312405102644106
522,1.3124048918094304
523,1.3124048759075706
524,1.3124048698152688
525,1.312404830724795
526,1.3124047538195238
527,1.3124045731360425
528,1.3124042929981934
529,1.3124040253942062
530,1.3124039300777366
531,1.3124039132312857
532,1.3124039079748788
533,1.3124039043414197
534,1.3124038829493962
535,1.312403837376488
536,1.312403715082169
537,1.3124034427709135
538,1.312402515685925
539,1.3124005518288855
540,1.3123965991146367
541,1.3123913181821143
542,1.3123859136577605
543,1.3123851659683685
544,1.3123844919522452
545,1.3123844369781068
546,1.3123844215452998
547,1.3123844204149873
548,1.3328523537135422
549,3192862.433732543
550,2460.7274866594767
551,2.32055496381253
552,1.3208352015242122
553,1.317976195324645
554,1.327387272603257
555,1.3153100845827208
556,1.315237194588254
557,1.3151770204186053
558,1.3151632076923854
559,1.3151231986271439
560,1.3149596324495239
561,1.314761429898537
562,1.3194178761159425
563,1.314760831555341
564,1.3147272851947673
565,1.3194135137524792
566,1.314724735006122
567,1.3146592709304425
568,1.3146353316277044
569,1.3150748642652288
570,1.314634116803551
571,1.3146019989445894
572,1.3145864225702624
573,1.3145827114086934
574,1.3145817444740144
575,1.314581622722345
576,1.3145813792142558
577,1.3145807974171695
578,1.314579307519721
579,1.3145758296380214
580,1.314568717554679
581,1.3145582434260639
582,1.3146002861216075
583,1.3145570084641007
584,1.3145491803475486
585,1.3145466345641403
586,1.3145464437984806
587,1.3145464209935906
588,1.314546339288243
589,1.314545748260673
590,1.3145448286084755
591,1.3145434433945065
592,1.3145424928015983
593,1.3145418956040467
594,1.3145418207377535
595,1.3145418105455768
596,1.3145417622930364
597,1.3145416576825881
598,1.3145414435796547
599,1.3145404483382352
600,1.3145382860171686
601,1.3145325840365465
602,1.3145270792112949
603,1.3145098563345803
604,1.3144679700281465
605,1.3144315115108736
606,1.3144089212781007
607,1.3144102041522672
608,1.3144068242647116
609,1.3144062332691808
610,1.3144061072598623
611,1.314405891709281
612,1.314405420689113
613,1.314404657399774
614,1.3144038542355951
615,1.3144039187936745
616,1.314403706725353
617,1.3144035220517671
618,1.3144034937068287
619,1.3144034928566952
620,1.3162484046568481
621,1816763.7308551979
622,1436.9466536539207
623,2.220219140831658
624,1.321333777493062
625,1.3159550541943326
626,1.3159420925527434
627,1.3159120742844184
628,1.3158500343669854
629,1.3158400845706428
630,1.3158384190716856
631,1.3158377739620388
632,1.3158377017245224
633,1.3158376982997706
634,1.3158376945509533
635,1.3158376837984964
636,1.3158376571460315
637,1.315837588882924
638,1.3158374277599758
639,1.3158370968611184
640,1.3158366074926526
641,1.3158362541246158
642,1.3158360622690441
643,1.3158360285348272
644,1.3158360264143898
645,1.3245505077575357
646,41633306.36754262
647,34994.06880634886
648,21.83147107329181
649,1.326826396446374
650,1.3173250787891697
651,1.3171446548574108
652,1.3170480628373034
653,1.3170355427266789
654,1.317028951506405
655,1.316954003768657
656,1.3186064407342113
657,1.3169539059750364
658,1.3180122555248055
659,1.316953679334457
660,1.316900353059746
661,1.3188678885455396
662,1.316897485741783
663,1.316810574343605
664,1.316802553013785
665,1.3167863683752898
666,1.3167798192147622
667,1.3167722724349453
668,1.3167714006991118
669,1.3167712075771278
670,1.3167711979580017
671,1.3167711870971395
672,1.3167711609151302
673,1.3167710953780867
674,1.3167709276833375
675,1.316770506546973
676,1.316769530987227
677,1.3167676297842994
678,1.31676507712926
679,1.3167635102014277
680,1.3167628633781323
681,1.3167627549781247
682,1.3167627480390132
683,1.316762739916686
684,1.3167627374945363
685,1.3176380664769967
686,20896771.451682143
687,17312.981685810177
688,13.047955449939357
689,1.3310107365097608
690,1.3175727867730942
691,1.3174909197294242
692,1.3174835714677537
693,1.3174697524239845
694,1.3175383002808758
695,1.3174493428996452
696,1.3174420445914246
697,1.3174411875171435
698,1.3174406503534783
699,1.3174406060142723
700,1.3174406024309258
701,1.3174406013995938
702,1.3215770468980688
703,432852547.960734
704,378022.1815385031
705,259.3962774691268
706,1.4150485712148315
707,1.319010677466727
708,1.3184929155713108
709,1.320017061788248
710,1.3180138340489391
711,1.3180014298312819
712,1.3179934802808875
713,1.317990560697268
714,1.317982875151226
715,1.3179442886954953
716,1.317895748446552
717,1.3178901637293206
718,1.3178862810107397
719,1.3178818756172013
720,1.3179615988428663
721,1.3178775483771132
722,1.3178757024911067
723,1.3178749493867032
724,1.3178749478485219
725,1.318284047441285
726,215992599.11695692
727,184285.496184678
728,135.06572679790276
729,1.4031482985366088
730,1.3189609139791445
731,1.3182170511403928
732,1.3182148253975672
733,1.3181991099879264
734,1.3181929659986444
735,1.3181921840867095
736,1.3181918608038974
737,1.318191784870372
738,1.3181917727154382
739,1.3181917713868552
740,1.320124995608718
741,4372489951.807526
742,3887266.324905992
743,2845.455980641726
744,2.8585979361400877
745,1.319671427168679
746,1.3190066987935558
747,1.3185240218814807
748,1.3185029206807837
749,1.3184516140794018
750,1.318447526586964
751,1.3184462743458032
752,1.3184418596881824
753,1.3184073961172793
754,1.3184028375162324
755,1.3184011490258578
756,1.3183999600861136
757,1.3183972368616448
758,1.318394103916727
759,1.318394065227554
760,1.3183940623888857
761,1.3185844921934107
762,2203903070.816145
763,1906586.453993988
764,1435.673696860748
765,2.263845172970447
766,1.320216359950386
767,1.3185606698948857
768,1.3185522491282489
769,1.318550801982034
770,1.3185465622205397
771,1.3185965328937022
772,1.3185421800400183
773,1.31854181565454
774,1.3185415830196958
775,1.3185414558544084
776,1.3185414456431286
777,1.3185414440475658
778,1.3194414263137724
779,43930034948.29922
780,39379219.535333894
781,29741.552279694915
782,20.82827672352298
783,1.3252481798264741
784,1.3188431942310275
785,1.3187480817056298
786,1.3188991973247384
787,1.318663841883556
788,1.3186619166873543
789,1.3186610742785783
790,1.3186596855896682
791,1.3186549534516767
792,1.3186486677878881
793,1.3186426717167754
794,1.3186377394283335
795,1.3186370532058482
796,1.3186424322251666
797,1.3186368818517515
798,1.3186358529274758
799,1.3186355982526872
800,1.3186353970842526
801,1.3186353877107542
802,1.3186353868699552
803,1.3187236766937118
804,21871111588.619133
805,19028178.613212988
806,14564.39531180628
807,11.667933850623404
808,1.3257529943590884
809,1.3187917304343992
810,1.318709186775042
811,1.318708754349217
812,1.3187072524221888
813,1.318736619218003
814,1.318705964332502
815,1.318704611332405
816,1.3187039680748196
817,1.3187038602857883
818,1.3187037790637575
819,1.3187037774717065
820,1.3191209809006172
821,440266194976.7433
822,396199164.21783656
823,303629.15590278024
824,218.80128160059752
825,1.4251445065518267
826,1.3189302209952722
827,1.3188471521798535
828,1.319013369317072
829,1.318763237972935
830,1.3187634880662962
831,1.3187594532721987
832,1.318759147955461
833,1.3187574561944444
834,1.3187547592427913
835,1.3188444719509005
836,1.3187533229041652
837,1.318750401205462
838,1.3188444312290575
839,1.3187503387428035
840,1.3187487047216198
841,1.3187483389742152
842,1.3187479202709655
843,1.3187476268215779
844,1.3187474258337821
845,1.3187474105424142
846,1.31874740494341
847,1.3187474045801357
