,0,1,vars,t
0,-2.0444308259912494,-4.319683981586643,0,0
1,-0.3294382396521917,-2.0800758027054242,1,0
0,-2.3940055851185047,0.04609916715684343,0,1
1,-0.551700438205959,-0.36344607152034486,1,1
0,-2.2651041838029484,-0.12316904084514124,0,2
1,-0.4697439808101659,-0.43000247812616965,1,2
0,-1.698742450463235,-0.4330648874994877,0,3
1,-0.10964703232601625,-0.5518537945596792,1,3
0,-1.5967247887809868,-0.3578410683850254,0,4
1,-0.044783453978939916,-0.5222757234586574,1,4
0,-1.5721745953741,-0.34825231544175844,0,5
1,-0.029174260754699286,-0.5185054174616368,1,5
0,-1.4724759271393384,-0.3188371596249732,0,6
1,0.034214884531601146,-0.50693935261092,1,6
0,-1.3389363457959562,-0.29243548719989865,0,7
1,0.11912033084423272,-0.49655819205077184,1,7
0,-1.0872356649664376,-1.5728034789626606,0,8
1,0.2791534717904386,-1.0000000000000004,1,8
0,-1.297859645093357,-0.5013872175388787,0,9
1,0.14523719875050847,-0.5787181941538759,1,9
0,-1.0532360455711687,-1.5728034789626606,0,10
1,0.30077067943909774,-1.0000000000000004,1,10
0,-1.2907011836153501,-0.5327402515441456,0,11
1,0.1497886011181619,-0.5910462343937543,1,11
0,-1.053745391548497,-1.5728034789626606,0,12
1,0.3004468335269164,-1.0000000000000004,1,12
0,-1.2904676513327211,-0.5337652880602909,0,13
1,0.14993708265813543,-0.59144927964342,1,13
0,-1.3000089759812858,-0.44482705721027227,0,14
1,0.14387063839082165,-0.5564786899199957,1,14
0,-1.556935521734208,-0.32642790110687864,0,15
1,-0.01948514584382396,-0.5099240387635815,1,15
0,-1.7587632086463696,-0.3342715116821925,0,16
1,-0.1478086710723399,-0.5130081532637022,1,16
0,-1.8370262330078002,-0.397842283841111,0,17
1,-0.19756887659594982,-0.5380042361666739,1,17
0,-1.9287143023828515,-0.566337944970671,0,18
1,-0.25586482431061447,-0.6042568766703452,1,18
0,-1.9277253205903109,-0.577087336329662,0,19
1,-0.25523602242546534,-0.6084835467018842,1,19
0,-1.7124251692809676,-0.4573158630374987,0,20
1,-0.11834660541365678,-0.5613892992332835,1,20
0,-1.6615654974595264,-0.3673875563362213,0,21
1,-0.08600965264001013,-0.5260294108240362,1,21
0,-1.6823620412352798,-0.3483293403855847,0,22
1,-0.099232247868165,-0.5185357037365406,1,22
0,-1.699882069873085,-0.3353832761969796,0,23
1,-0.11037161071428495,-0.5134453000378625,1,23
0,-1.6998124586646253,-0.3351555768584377,0,24
1,-0.11032735139683562,-0.5133557684599088,1,24
0,-1.6998190541966143,-0.33516665456856604,0,25
1,-0.1103315448844999,-0.5133601242251654,1,25
0,-1.6998190541966143,-0.33516665456856604,0,26
1,-0.1103315448844999,-0.5133601242251654,1,26
0,-1.7947087103224408,-2.2164998612603752,0,27
1,-0.1706630849624838,-1.2531019773683805,1,27
0,-1.7073808756507263,-0.48509138172573507,0,28
1,-0.11513940648657582,-0.5723106573389971,1,28
0,-1.7088712737901397,-0.4652362433709184,0,29
1,-0.11608701256663918,-0.5645035996690618,1,29
0,-1.7145003229050229,-0.44986139559192584,0,30
1,-0.11966600332433795,-0.5584581961502312,1,30
0,-1.7174837977756512,-0.461043819925987,0,31
1,-0.1215629185528043,-0.5628551351241936,1,31
0,-1.7238051481994736,-0.4819565999094407,0,32
1,-0.12558207956584488,-0.5710780584023827,1,32
0,-1.7245914746527984,-0.482145043432816,0,33
1,-0.12608203169835341,-0.571152154559672,1,33
0,-1.7313448167835788,-0.48016813357645194,0,34
1,-0.13037585621051528,-0.5703748318847494,1,34
0,-1.7326382738081152,-0.4783103160904579,0,35
1,-0.13119824568373076,-0.569644336433437,1,35
0,-1.7327080871778393,-0.47759138879486934,0,36
1,-0.1312426335367943,-0.569361653595532,1,36
0,-1.7326616378413973,-0.47756363662445117,0,37
1,-0.13121310070763686,-0.5693507414179858,1,37
0,-1.6998190541966143,-0.33516665456856604,0,38
1,-0.1103315448844999,-0.5133601242251654,1,38
0,-2.3045168009957444,-4.589144107895808,0,39
1,-0.49480281220262545,-2.1860277587306176,1,39
0,-1.83193321096218,-1.2645741926666898,0,40
1,-0.1943306957845877,-0.8788039765488789,1,40
0,-1.7943659782226522,-0.9836403281210473,0,41
1,-0.17044517337697848,-0.7683405366699261,1,41
0,-1.7330724788733003,-0.6471445452701075,0,42
1,-0.1314743164522609,-0.6360301021888706,1,42
0,-1.757512773480216,-0.8061967438594415,0,43
1,-0.147013635212565,-0.6985695650083612,1,43
0,-1.7497771722704232,-0.7851195199355853,0,44
1,-0.14209528316588,-0.6902819822297824,1,44
0,-1.7381882758995928,-0.7657532063288075,0,45
1,-0.13472697776355616,-0.6826671308759273,1,45
0,-1.7392970606570388,-0.769638485056875,0,46
1,-0.13543195125342603,-0.6841948258509889,1,46
0,-1.7437321996868087,-0.7851795999691511,0,47
1,-0.13825184521290548,-0.6903056057512343,1,47
0,-1.7940600486210538,-1.5728034789626606,0,48
1,-0.17025066109003958,-1.0000000000000004,1,48
0,-1.7461280710697549,-0.8226746559305164,0,49
1,-0.13977515782951094,-0.705048694366218,1,49
0,-1.7537232655607833,-0.7935808560915332,0,50
1,-0.1446042382534913,-0.6936089869654685,1,50
0,-1.754549103299749,-0.8024927118966725,0,51
1,-0.14512931195151757,-0.6971131364190528,1,51
0,-1.7553585968430476,-0.807478874562559,0,52
1,-0.14564399388993082,-0.699073699915949,1,52
0,-1.7557528409767156,-0.807663454840794,0,53
1,-0.14589465720479655,-0.6991462770418869,1,53
0,-1.7611224037506303,-0.8074235490374099,0,54
1,-0.14930866464166787,-0.6990519458713413,1,54
0,-1.7643148769232202,-0.8056078806171222,0,55
1,-0.15133846252505861,-0.6983380234693235,1,55
0,-1.7655049314172608,-0.8040116077317169,0,56
1,-0.1520951079101675,-0.6977103675824385,1,56
0,-1.7654063888385607,-0.8037734206364918,0,57
1,-0.15203245381509634,-0.6976167122094349,1,57
0,-1.7653550962325308,-0.8037672064048949,0,58
1,-0.1519998415995746,-0.6976142687681672,1,58
0,-1.6998190541966143,-0.33516665456856604,0,59
1,-0.1103315448844999,-0.5133601242251654,1,59
0,-2.099980750396067,-4.2881262602044465,0,60
1,-0.36475728945583064,-2.067667279210912,1,60
0,-1.8387325781566402,-1.7074108101331607,0,61
1,-0.19865378337016648,-1.0529277196897089,1,61
0,-1.83334943010898,-1.6253819210003422,0,62
1,-0.1952311383165012,-1.0206738891388243,1,62
0,-1.8118168379183386,-1.297266364469075,0,63
1,-0.18154055810183778,-0.8916585669352858,1,63
0,-1.7453323583633493,-0.7228714788468609,0,64
1,-0.13926923784837555,-0.6658059983340441,1,64
0,-1.7948603741613938,-1.1507704284939788,0,65
