,0,1,2,vars,t
0,7.708585394965512,-3.6369606677839137,13.894433588421567,0,0
1,31.2862188061794,-14.622361661540001,55.90630198957278,1,0
2,-31.72693233742882,13.758603511504178,-53.69236022309715,2,0
0,4.601114357014476,-2.958708022485818,10.831072336428134,0,1
1,18.783963113184264,-11.904194351371691,43.63733034901157,1,1
2,-19.46781661955556,11.000182712203438,-42.14901425859997,2,1
0,-0.9761871967424994,-1.001420967722113,0.7855677398717554,0,2
1,-3.655991956338009,-4.059971976474024,3.3828428389205967,1,2
2,2.584438949460788,3.0395761647555517,-4.27489887273479,2,2
0,-0.46601590219715106,-0.7729514453823323,0.13399487020283446,0,3
1,-1.6042337552182553,-3.144861164045034,0.7658724307038715,1,3
2,0.6185864956235028,2.1114848466755562,-1.8125656661988514,2,3
0,-0.18349470135678564,-0.647910467729579,0.07493851939589456,0,4
1,-0.4686955154793712,-2.6448475513870253,0.5172333736030814,1,4
2,-0.4307887126201165,1.6053139670804955,-1.5784041502759352,2,4
0,0.01703373761254966,-0.40488391429716275,0.0699616266567385,0,5
1,0.33549892656171587,-1.674263396212644,0.4704590602932624,1,5
2,-1.0720220165697953,0.6241744981942512,-1.5338915803304138,2,5
0,-0.00849634193334443,-0.2956817192313824,0.09700686472821371,0,6
1,0.22981781488534364,-1.2433352112778076,0.5543207019766997,1,6
2,-0.7996447830885116,0.19446839089163745,-1.6123335848761966,2,6
0,0.014648155695183079,-0.4412586263019263,0.05297187095963091,0,7
1,0.3179624538070643,-1.845768358584272,0.3498363454688656,1,7
2,-0.6031905481930577,0.8273720947543002,-1.4194143824199712,2,7
0,-0.15162282424726786,-0.26002008893830425,0.1466670132956692,0,8
1,-0.35527514117860964,-1.1393835318378376,0.709807208380253,1,8
2,0.3005227417076552,0.13312757989211282,-1.7578080733576071,2,8
0,-0.08643408051705662,-0.3394617767837463,0.1468814128011963,0,9
1,-0.09372799936199736,-1.4638458365188423,0.7092380980980847,1,9
2,0.08536788067310605,0.46929689177799555,-1.7572457786278535,2,9
0,-0.05869816109043805,-0.3765897974810129,0.13331516699072202,0,10
1,0.01733904983191251,-1.6194215477791511,0.6560863003932971,1,10
2,0.006191342922336465,0.6348601177296341,-1.7072597671787781,2,10
0,-0.026578721909373312,-0.4156264110969654,0.11315006774933968,0,11
1,0.1460303036480708,-1.7910078946314596,0.5833733245765159,1,11
2,-0.0895859734215596,0.8261453434754975,-1.6389986040281797,2,11
0,0.01575713649355475,-0.45349007860788776,0.066042746340183,0,12
1,0.3159484304602632,-1.9831944029114585,0.424504393690856,1,12
2,-0.23280083879890107,1.06700287551555,-1.4900859245059277,2,12
0,0.03959326177974809,-0.4477278913174854,0.15937339441490966,0,13
1,0.4125969463270735,-2.045125542215011,0.8280379222989658,1,13
2,-0.37017462532890383,1.226187030201973,-1.870312298229973,2,13
0,-0.004504413972789686,-0.687168193475962,0.08309073083889484,0,14
1,0.23718315742771812,-3.1732184037216253,0.5588469125060506,1,14
2,-0.31217820293118964,2.5619170423132194,-1.617725050191388,2,14
0,0.024071560868682094,-0.5320071802535984,0.1325230747887495,0,15
1,0.35085400136435685,-2.442196809518861,0.7332868436842795,1,15
2,-0.3497607802223995,1.6963433681974542,-1.7814054873584566,2,15
0,0.0010804452677806121,-0.4368708991659548,0.04761393490123398,0,16
