,0,1,2,vars,t
0,8.846941400051854,-2.344208836769285,6.903719866547018,0,0
1,21.983776510513813,-5.43833596958132,17.23431520618331,1,0
2,-61.48715055159489,14.812065048334684,-47.96801019065559,2,0
0,3.6313132968669395,-1.3098877810519127,6.654131459655199,0,1
1,9.33776742588479,-3.0212813908359633,16.516657901487967,1,1
2,-26.13621683734529,8.065079120009033,-46.008153637332065,2,1
0,0.35297841506102196,-0.5765235577989263,5.747035740904852,0,2
1,1.3895275377910523,-1.2542875838984542,14.4120580532197,1,2
2,-3.928849349151902,3.115424010616472,-40.275974470506306,2,2
0,-1.3657790625341315,0.024115124559322715,4.385217904511841,0,3
1,-2.7776931939417935,0.17654582749450978,11.224031296047517,1,3
2,7.717252089666157,-0.8874424234242457,-31.59185822752381,2,3
0,-2.016298242087751,0.4066032525851648,2.3839381235326282,0,4
1,-4.35515731216083,1.0636378041685612,6.519225623793323,1,4
2,12.130966462967084,-3.3614980867542195,-18.7753307611024,2,4
0,-1.3773729808573447,0.315271042460294,0.2517855755036864,0,5
1,-2.8063939729439853,0.7980610361022996,1.4902607280569848,1,5
2,7.8099633257064625,-2.603262037712743,-5.0751373222499465,2,5
0,-0.44984840701872086,-0.3209733895323223,-0.3176954491142516,0,6
1,-0.5575746126787681,-0.7585901032339255,0.137189852114683,1,6
2,1.5255064301846872,1.7646253829396863,-1.3886588769771773,2,6
0,-0.24049069272464815,-0.25381856525336643,-0.2990797118194798,0,7
1,-0.04996994178866381,-0.6002575747347992,0.1763582956801411,1,7
2,0.10679017240028776,1.3222003259815365,-1.4951883759477995,2,7
0,-0.20289634507334603,-0.2434272512553016,-0.26267670503451945,0,8
1,0.04119597388514024,-0.5779818324506365,0.25878816767345875,1,8
2,-0.14833722550926084,1.2606702538301982,-1.7196215344087833,2,8
0,-0.1725302510649251,-0.2318332620089788,-0.2267503016075834,0,9
1,0.11485663250423676,-0.5574472164190966,0.33594375946990745,1,9
2,-0.35496684706261405,1.2054757283975934,-1.92953258914619,2,9
0,-0.11657409665830687,-0.20064104928124554,-0.15579886762701986,0,10
1,0.2506579903446896,-0.5112191334215775,0.4752706782991938,1,10
2,-0.7372967961276106,1.085076963783307,-2.308057789327648,2,10
0,-0.05085006320715115,-0.14142508019744188,-0.06234819056619737,0,11
1,0.41032677807145623,-0.43999389748703444,0.6280491940590054,1,11
2,-1.1902373590428457,0.9080254103632321,-2.721762307068607,2,11
0,0.0029020596959174047,-0.037816008446690995,0.03860407813441543,0,12
1,0.5413426753283449,-0.3485950481897943,0.7161368657833402,1,12
2,-1.5710098939077948,0.7017482510150109,-2.9561830621761533,2,12
0,-0.02300868481869131,0.06617425624338899,0.06570835450443267,0,13
1,0.4797606127302109,-0.3235738398046386,0.5466482144457793,1,13
2,-1.4251489052885526,0.7025625294108542,-2.4858129693031805,2,13
0,-0.1976944657864546,0.017470441721887837,0.27982139046563814,0,14
1,0.0577016424946483,-0.4987877077382232,0.8625091553381531,1,14
2,-0.2768654299339483,1.2115582065370796,-3.3392983142424044,2,14
0,-0.19953118484538082,0.10297995008539439,0.13320986938613225,0,15
1,0.05279614400225091,-0.2708924189600638,0.5806073676934822,1,15
2,-0.2535842248029965,0.566310102374601,-2.573690510318068,2,15
0,-0.25380104132582154,0.05505794298260144,0.010642175068653156,0,16
1,-0.07878603488390017,-0.3444991084312669,0.3127819535703916,1,16
2,0.11418918703269523,0.7593359746867336,-1.8448523594131094,2,16
0,-0.2850593303862217,0.008594884761634803,-0.033987121579423664,0,17
1,-0.1544312054896536,-0.4331356957675258,0.20155236812023933,1,17
2,0.3225837080523202,1.0002933121475932,-1.5416135708352692,2,17
0,-0.2923324890646467,-0.01052709065667983,-0.04312664044540895,0,18
1,-0.17192006725385622,-0.46879634714986296,0.16643115668585515,1,18
2,0.3683844706809813,1.0969115299255778,-1.4454323032808978,2,18
0,-0.2965894740944846,-0.04867912984239073,-0.04571577884216153,0,19
1,-0.1816535814973365,-0.5317043262858651,0.09635796636130915,1,19
2,0.38314703649061854,1.2640054754827297,-1.2521673452752466,2,19
0,-0.2879054529221486,-0.04301982622904116,-0.015257312851906237,0,20
1,-0.16010637563675897,-0.505839230809751,0.09678800032131372,1,20
2,0.31250971905013886,1.1877082678964592,-1.2506957776849532,2,20
0,-0.25079139125978966,-0.03647377802178745,0.023071300852755976,0,21
1,-0.06994713685096188,-0.4958168181442989,0.13490610664163255,1,21
2,0.05685596591475166,1.1614413705772684,-1.3526040887625888,2,21
0,-0.23832349040018572,-0.011089677504742702,0.054966672084061564,0,22
1,-0.03980488400135321,-0.4496388634777928,0.17964550559518028,1,22
2,-0.02554430910921891,1.0367993382463248,-1.4733571941614332,2,22
0,-0.2180575173572237,0.028678703957484297,0.09252038903883603,0,23
1,0.008858681633525349,-0.3871027543514801,0.22784971471582724,1,23
2,-0.15154653565371387,0.8720882949838555,-1.6031836049587391,2,23
0,-0.21501450601212163,0.07421499341019244,0.12259342066324334,0,24
1,0.015270490990425802,-0.3240148179323884,0.24579560857562813,1,24
2,-0.14901840983533543,0.7100269991497276,-1.650111701573992,2,24
0,-0.17253830131335005,-0.01254555522193492,0.09735674631217849,0,25
1,0.11684824219128673,-0.5288874138167569,0.14223338048813067,1,25
2,-0.4030959745178268,1.2825991887213295,-1.3663515904726697,2,25
0,-0.22434888371631473,-0.03362119883058759,0.02660498745869359,0,26
1,-0.01001406986114178,-0.547009123125277,-0.04134101009664139,1,26
2,-0.02221121575236998,1.3230941619528362,-0.8656297486648241,2,26
0,-0.2756446913129477,-0.060541672718864945,0.000744538108183482,0,27
1,-0.13474649515486678,-0.592568381804147,-0.08678105341938383,1,27
2,0.3340591581838711,1.4446448676065153,-0.7424151297118425,2,27
0,-0.34620323349808435,-0.09666094791582867,-0.028859213063905858,0,28
1,-0.3058477039982955,-0.6528066680015642,-0.12068544597885011,1,28
2,0.812831199454766,1.6049610065360451,-0.6513803437151573,2,28
0,-0.33161839298914736,-0.11268174561453007,-0.05014204473022271,0,29
1,-0.2705860777614666,-0.6726134955352038,-0.1339598083732163,1,29
2,0.7164045156550879,1.654534917385714,-0.6165842264879817,2,29
0,-0.26703921467953845,-0.47534006718053573,-0.0020036241648535417,0,30
1,-0.11260749730345565,-1.4066667650641538,0.11412198403115444,1,30
2,0.2452130265488301,3.6668116052640523,-1.297402544675131,2,30
0,-0.3061302616950332,-0.25581585101707194,-0.031142757099478894,0,31
1,-0.20823503976796395,-0.9623298809145319,-0.03604680511128614,1,31
2,0.5304345040604602,2.4487409411110903,-0.8852898237967263,2,31
0,-0.2539153633212522,-0.22357030442039974,-0.025156264169513828,0,32
1,-0.08143413537354795,-0.8673231412375307,-0.0018485043700035581,1,32
2,0.17176759887236087,2.177167815787519,-0.9791979433093184,2,32
0,-0.1991663715332765,-0.17108536479716197,0.036861093374531965,0,33
1,0.05235942981925062,-0.7089820312943731,0.13589478967978902,1,33
2,-0.2244015726490939,1.723604090668194,-1.3541302680998955,2,33
0,-0.4155167738642733,-0.22645129827479793,0.03854284389637246,0,34
1,-0.4701438217861776,-0.7293827567594998,0.13813196782906276,1,34
2,1.1924478701415397,1.745225733816773,-1.3601609047931242,2,34
