,0,1,2,vars,t
0,-3.8601956130792487,-2.0156285070241493,1.6050103386448766,0,0
1,8.855342645238812,-0.16928929272390905,-4.706028198461045,1,0
2,40.35815609707047,-0.7447029834423612,-21.716570577781738,2,0
0,-3.566452155815481,-1.435448144968218,1.6049009697160965,0,1
1,7.994039788522003,-0.3886364941311764,-4.705838492699176,1,1
2,36.56733105242708,-1.70974207916741,-21.715735947385756,2,1
0,-3.563443034756355,-1.434112775419191,1.6048458666706247,0,2
1,7.985216713035189,-0.3890243908392613,-4.705742927349759,1,2
2,36.527239751795925,-1.7114197942336582,-21.71531549760771,2,2
0,-3.5514065505198587,-1.4287712972230782,1.6046254544887393,0,3
1,7.949924411087963,-0.39057597767160546,-4.705360665952155,1,3
2,36.36687454927158,-1.7181306544986612,-21.713633698495382,2,3
0,-3.5032606135738584,-1.4074053844386347,1.6037438057611837,0,4
1,7.808755203299068,-0.3967823250009801,-4.7038316203617425,1,4
2,35.72541373917377,-1.7449740955586581,-21.706906502046184,2,4
0,-3.159512782284762,-1.3321863533243885,1.5960405215885143,0,5
1,6.800851917102671,-0.4075730690939154,-4.690504286925806,1,5
2,31.117412224066065,-1.7880925936133305,-21.648271499842252,2,5
0,-2.5284823780606844,-1.2693719154337852,1.5786446308211581,0,6
1,4.950610820493804,-0.39043048694310467,-4.660413442290873,1,6
2,22.62761308389339,-1.7025777648004696,-21.515883670570666,2,6
0,-1.3297813864899577,-1.204069784736041,1.5216106288772993,0,7
1,1.4359095660914138,-0.2935388314228187,-4.561235474654445,1,7
2,6.467293717861033,-1.2462799509392894,-21.079539807072226,2,7
0,-0.8258345456973981,-1.1728609775163146,1.4340407652776939,0,8
1,-0.041708188410614466,-0.16768759140151462,-4.407955463060238,1,8
2,-0.33178066266877987,-0.6586045699083299,-20.405168358825737,2,8
0,-0.6857233595368029,-1.1400884328982992,1.329806723504277,0,9
1,-0.4525267253638188,-0.0739907635097518,-4.224222501183291,1,9
2,-2.223322527194802,-0.22018740444337487,-19.596816005378034,2,9
0,-0.373932647686923,-0.9369204068038601,0.7908262569319355,0,10
1,-1.3667244993819914,0.25714344070876405,-3.2689512518170782,1,10
2,-6.436770770973394,1.3373759637878404,-15.394000526693041,2,10
0,-0.3041709885160376,-0.5360523164129544,0.07767379092371919,0,11
1,-1.5712709596623926,0.2811115851988971,-1.99228088587624,1,11
2,-7.386724446712318,1.48615630904712,-9.77715646803381,2,11
0,-0.5374086537160461,0.18800764881669818,-0.6926899922982274,0,12
1,-0.8873957917412819,-0.4993053949014503,-0.5753741331405837,1,12
2,-4.250247207483739,-2.072442159045628,-3.543328869797301,2,12
0,-0.7915932008320312,0.16598719258714345,-0.809454773831697,0,13
1,-0.14210368338712032,-0.24525075231077065,-0.3084085497915537,1,13
2,-0.8209406829456489,-0.8940428432369459,-2.368787596975105,2,13
0,-0.8968699272475721,0.19917243671428742,-0.7261887765213727,0,14
1,0.16657699044402047,-0.47316524399673365,-0.40743838794496556,1,14
2,0.6012495947431044,-1.9499409986605791,-2.8044810321919726,2,14
0,-0.8852180588513469,0.15881304103233074,-0.694586373111159,0,15
1,0.1324125847115084,-0.39371563202432813,-0.44208632092378086,1,15
2,0.4446604431502576,-1.5845484020998217,-2.956918814048751,2,15
0,-0.8696136625104407,0.10618519645916114,-0.6333903258772905,0,16
1,0.0866589085471781,-0.28420044900785824,-0.45901200450412916,1,16
2,0.23559351770753395,-1.0806023839820587,-3.0313876416382968,2,16
0,-0.8504344809753402,0.054247954839673825,-0.5162671903202013,0,17
1,0.03042346997438692,-0.2013675852174414,-0.4627192073998542,1,17
