,loss
0,3.0
1,0.8116895159613089
2,0.5597810666807018
3,0.35962778356813463
4,0.35358824272041584
5,0.34446903839395326
6,0.36169529071183026
7,0.34416486756584475
8,0.34631995211735284
9,0.3438342640801712
10,0.3378693146779197
11,0.3291868772060047
12,0.3096386801374509
13,0.3059169954104879
14,0.3052397532421325
15,0.30479095109643983
16,0.3026986284860148
17,0.30048946792687137
18,0.2981995919589927
19,0.29699699270218666
20,0.2964428932737426
21,0.29597197706626355
22,0.2953993324028502
23,0.29375581646082893
24,0.29156345518370747
25,0.28933104916359226
26,0.28822708858883417
27,0.287824011654844
28,0.2875978042260614
29,0.28713207977824606
30,0.2865619222897527
31,0.2864930301503358
32,0.28638060674167864
33,0.2863757569742924
34,0.2863754854614482
35,0.28637542146653544
36,0.2863753358598982
37,0.2863752927812151
38,0.2863752382287592
39,0.28637518765144854
40,0.2863751610920825
41,0.2863751587649138
42,0.2863751585840716
43,0.31279667111077114
44,0.48100986659877154
45,0.311178231027004
46,0.3107551357420551
47,0.310555535677662
48,0.3104559234161063
49,0.3104037264182632
50,0.3103334315601004
51,0.31020352181501987
52,0.3100812675686876
53,0.3100151853078942
54,0.31000425924091546
55,0.3100022831114243
56,0.31000029404328255
57,0.3099960119177081
58,0.30998961268363834
59,0.30997942373243575
60,0.3099629959866538
61,0.30994403398974857
62,0.309937885318321
63,0.30993684468681515
64,0.3099366664742318
65,0.30993652425124063
66,0.30993584013470543
67,0.3099354752212903
68,0.30993539696913575
69,0.30993539233874184
70,0.3099353922037936
71,0.43169347748091924
72,15.169512828307854
73,0.4793309654796323
74,0.3662902860304762
75,0.36518702118490676
76,0.36386672138429227
77,0.3604930487958478
78,0.468343025440347
79,0.3586751584907597
80,0.35639093988187753
81,0.36205860156112113
82,0.35620509807322515
83,0.35401404701754846
84,0.35371689525415406
85,0.35355946358832446
86,0.3535346672228288
87,0.35337830933660425
88,0.3532970215486166
89,0.35323514514004706
90,0.3531947972616012
91,0.3531371825660761
92,0.35304977322038633
93,0.3529684190841965
94,0.35293924002615346
95,0.35293475357934245
96,0.35293360646382677
97,0.3529315226588996
98,0.3529288937316878
99,0.35292789053063095
100,0.35292769597691676
101,0.35292768043225875
102,0.3529276737008541
103,0.3529276675888266
104,0.35292766635755324
105,1.6206615411823997
106,86.82589822644117
107,0.6066661049165043
108,0.5467433231937668
109,0.48846439915151746
110,0.4840735429522458
111,0.48079926727540756
112,0.47825990031605703
113,0.47196568896155827
114,0.46537764763020584
115,0.4580125484419351
116,0.4537666667586606
117,0.4546775572603393
118,0.453681395818755
119,0.4545446709207329
120,0.4536813933211382
121,0.4544993079176144
122,0.4536813343072519
123,0.45438128686670254
124,0.4536810912099491
125,0.4530935263896226
126,0.45283424981250064
127,0.4526858576171663
128,0.4526588672121885
129,0.452645867320133
130,0.4526309064115873
131,0.45260693278349085
132,0.4525888334920749
133,0.45258425577604483
134,0.4525831534687257
135,0.45258152482478975
136,0.4525783154171543
137,0.45257351979058524
138,0.4525684358847633
139,0.45256435614069446
140,0.4525619397526351
141,0.45255928384896094
142,0.4525563153954366
143,0.4525545886445145
144,0.45255409992632467
145,0.45255389159711346
146,0.45255348903417025
147,0.45255265139384254
148,0.45255153336882303
149,0.4525509838134187
150,0.45255090432023715
151,0.45255088427578416
152,0.4525508826082827
153,0.5577594187057298
154,78.0843741377043
155,0.8776651831060328
156,0.5450422878307273
157,0.5432204752423835
158,0.5423689371841889
159,0.5416600584570799
160,0.5393097600577319
161,0.5384130889595021
162,0.537965208404898
163,0.537955962147493
164,0.5379118760769355
165,0.5378841838011522
166,0.5377921912734535
167,0.5376875908891211
168,0.5375969368881336
169,0.53754700439451
170,0.5375203123697595
171,0.5375016353408952
172,0.5374785789675265
173,0.5374646332576274
174,0.5374592672403882
175,0.5374544692398605
176,0.5374460859123654
177,0.5374326262465827
178,0.5374252939223501
179,0.5374225526848171
180,0.5374214381992395
181,0.5374205077842207
182,0.5374200283999743
183,0.5374199521170533
184,0.5374199472474432
185,0.5374199462622898
186,1.0311978311442411
187,660.617421455119
188,1.1894114758283598
189,0.7215723353678934
190,0.6700733687585758
191,0.6408606149589413
192,0.6359558719701259
193,0.6341831448660259
194,0.6320809600972318
195,0.6296624755800347
196,0.6602022690972049
197,0.6290092832560701
198,0.6337714127834193
199,0.628044940354296
200,0.6218182856253647
201,0.6195431761350934
202,0.6182431304961891
203,0.6158856494140414
204,0.6152626609177422
205,0.6161604976349564
206,0.615023178175051
207,0.6149341413648348
208,0.6148455904835826
209,0.6147755745975301
210,0.6147012206519904
211,0.6146820577298606
212,0.6146654443251811
213,0.6146211518276761
214,0.6145343331074545
215,0.6143864466736
216,0.6142324128906473
217,0.6141744761083371
218,0.6141676315347714
219,0.6141654407121631
220,0.6141614281818333
221,0.6141499626383079
222,0.6141181101941682
223,0.614030888587365
224,0.6138524776205851
225,0.6140098242498616
226,0.6137191147857681
227,0.6135552783290936
228,0.6130801906565633
229,0.6123112109477158
230,0.6120898652292062
231,0.6120260806895346
232,0.6119343391090777
233,0.6118181486687497
234,0.6117061833717263
235,0.611676818912756
236,0.6116687201623151
237,0.6116684424635338
238,0.6116684366048478
239,0.6116684340380867
240,0.611668434020069
241,0.6748679680531736
242,127.53891171020258
243,0.7324957858585488
244,0.6654353549531987
245,0.6643213218348278
246,0.6640599593203662
247,0.6631765763603743
248,0.6639182041128106
249,0.6624174046893287
250,0.6616881011297482
251,0.6607868436193354
252,0.6606467122640112
253,0.6605925257794737
254,0.6605025496084427
255,0.660358585387467
256,0.6601799192061469
257,0.6598874543069375
258,0.6594840852483157
259,0.6589510004836912
