,0,1,2,vars,t
0,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,1,0
2,0.0,0.0,0.0,2,0
0,0.0,-0.21926997470747384,0.21905187127598388,0,1
1,-0.21926997470747392,0.0,-0.038196801173950766,1,1
2,0.21905187127598388,-0.038196801173950766,0.0,2,1
0,0.0,-0.41927663841506907,0.4187790020896522,0,2
1,-0.30340870455009233,0.0,-0.05208339192127041,1,2
2,0.3030308504535818,-0.052080393348581694,0.0,2,2
0,0.0,-0.625320177605294,0.6243989657196112,0,3
1,-0.25611444154040963,0.0,-0.04689829522355999,1,3
2,0.25572160502409214,-0.046893636852608195,0.0,2,3
0,0.0,-0.6055821077623774,0.6046430903237394,0,4
1,-0.2275620267571592,0.0,-0.04772120632821255,1,4
2,0.2272181353158357,-0.047722307481048165,0.0,2,4
0,0.0,-0.5761389818303134,0.5750924369329203,0,5
1,-0.19295258346094823,0.0,-0.05874024388545209,1,5
2,0.19264313319727938,-0.05875437339185823,0.0,2,5
0,0.0,-0.5819534425392935,0.5807868651004456,0,6
1,-0.1962488057209309,0.0,-0.06323413004012869,1,6
2,0.1958948656458549,-0.06324709521160336,0.0,2,6
0,0.0,-0.6039835529126155,0.6023327870499073,0,7
1,-0.22080374396411287,0.0,-0.07737476205535848,1,7
2,0.22034421439202878,-0.07742237137304066,0.0,2,7
0,0.0,-0.6111186838490785,0.6088193134167152,0,8
1,-0.22836364560712444,0.0,-0.0893615056995887,1,8
2,0.22769964770062162,-0.08943203864464905,0.0,2,8
0,0.0,-0.279268301284482,0.27669365197409734,0,9
1,-0.049300662440349585,0.0,-0.1252264470868195,1,9
2,0.0489161127069639,-0.12534502115603,0.0,2,9
0,0.0,-0.5066079416429496,0.5039419465154064,0,10
1,-0.1589685033731665,0.0,-0.09671676287568857,1,10
2,0.1583238690443945,-0.0968099905571703,0.0,2,10
0,0.0,-0.5476451841790658,0.5446644486238323,0,11
1,-0.18049491754117858,0.0,-0.10885795935357172,1,11
2,0.17978891184194926,-0.1089902950141952,0.0,2,11
0,0.0,-0.5399814075888615,0.5367698287407133,0,12
1,-0.1620498007247295,0.0,-0.1188689766536424,1,12
2,0.1613487036706404,-0.11901619648921709,0.0,2,12
0,0.0,-0.5346077839803846,0.5313051246350027,0,13
1,-0.1541610430026038,0.0,-0.12587216314623112,1,13
2,0.15348053445265603,-0.126036539278411,0.0,2,13
0,0.0,-0.5282878281477063,0.5248902681245168,0,14
1,-0.14847213071763232,0.0,-0.13368702955686046,1,14
2,0.14780328774773066,-0.13387103320631366,0.0,2,14
0,0.0,-0.5019411548021997,0.49813690174733144,0,15
