,0,1,2,vars,t
0,0.0,-20.778637215920536,0.0,0,0
1,10.190770901838986,0.0,14.627439077464567,1,0
2,-38.90729987089378,0.0,0.0,2,0
0,0.0,-0.44515613676079413,0.00015100235929028854,0,1
1,1.5828839278399547,0.0,0.1050875625399068,1,1
2,-1.7197210916811088,-0.03290673326671252,0.0,2,1
0,0.0,-0.4399083287051377,0.00021719172041598003,0,2
1,1.5526783262129271,0.0,0.10674614513525411,1,2
2,-1.7243790027725214,-0.04438488392674809,0.0,2,2
0,0.0,-0.4203742418370152,0.000511400175980635,0,3
1,1.4355928670646112,0.0,0.11342615064296215,1,3
2,-1.7405295096128763,-0.0897539282908626,0.0,2,3
0,0.0,-0.3632878849150077,0.002215101361315505,0,4
1,1.0223427911378005,0.0,0.14042970775472816,1,4
2,-1.7686287100223437,-0.26344945837786016,0.0,2,4
0,0.0,-0.4937149100041979,0.1680672574924486,0,5
1,-0.1621616139032496,0.0,0.2148635975894019,1,5
2,-0.6061766466192495,-0.979704433504496,0.0,2,5
0,0.0,-0.6535131323777095,0.3055412531174972,0,6
1,-0.18537743559435169,0.0,0.10783419179768407,1,6
2,-0.46503639471791136,-0.3445103117271426,0.0,2,6
0,0.0,-0.966483543445103,0.4033419459089004,0,7
1,-0.20854142741295373,0.0,0.10802130600067757,1,7
2,-0.3953596606181491,0.36872638581129447,0.0,2,7
0,0.0,-1.1900400192585665,0.36927498835287575,0,8
1,-0.2581367765296416,0.0,0.16484946915647566,1,8
2,-0.3560348758412807,0.6335109985746151,0.0,2,8
0,0.0,-1.2908675382220554,0.33180763417551695,0,9
1,-0.2588886453924641,0.0,0.17532738325312455,1,9
2,-0.2937151885714063,0.6590460763830137,0.0,2,9
0,0.0,-1.3623869011485799,0.32241327340147014,0,10
1,-0.27373263512302515,0.0,0.17377418774824407,1,10
2,-0.2802746063930566,0.6014613500094835,0.0,2,10
0,0.0,-1.4720079714355632,0.29826661565477774,0,11
1,-0.3048174721830965,0.0,0.16115716716956052,1,11
2,-0.2531123655046199,0.4336387085904752,0.0,2,11
0,0.0,-1.540621447749267,0.24429214310837682,0,12
1,-0.3433264176434188,0.0,0.14557204603671556,1,12
2,-0.2157538587048705,0.2247076403189754,0.0,2,12
0,0.0,-1.5550819195056882,0.05613483791577632,0,13
1,-0.4300267784588341,0.0,0.1401676489065857,1,13
2,-0.13547274397290385,0.0,0.0,2,13
0,0.0,-1.1697430142300262,0.0,0,14
1,-0.4837230428487693,0.0,-0.0007618009472807679,1,14
2,-4.918953147610582e-06,0.0,0.0,2,14
0,0.0,-1.3574277150503589,0.03480326481270824,0,15
1,-0.4475483816704705,0.0,0.09287343350105277,1,15
2,-0.06326711211700914,0.0,0.0,2,15
0,0.0,-1.2089436562013687,-0.06231043011206603,0,16
1,-0.4120017147943587,0.0,0.07090867286010677,1,16
2,-0.047228866712622,0.003159263895119189,0.0,2,16
0,0.0,-0.9215824986199079,-0.1796412068441267,0,17
1,-0.3482667461107715,0.0,0.029350934044817693,1,17
2,-0.06556084559977898,0.022617074105400953,0.0,2,17
0,0.0,-0.5885095563639829,-0.14241063784988825,0,18
1,-0.14547152517329834,0.0,0.006163359440257238,1,18
2,-0.10147604711118646,0.022092339421600188,0.0,2,18
0,0.0,-0.8002020047963935,-0.17573805504668405,0,19
1,-0.26644543522403447,0.0,0.016920872075884275,1,19
2,-0.07707996517550939,0.02122052260327672,0.0,2,19
0,0.0,-0.5997899211739139,-0.13729604948528462,0,20
1,-0.14377655908447556,0.0,0.005108532942986817,1,20
2,-0.1023765273479657,0.023538574337325764,0.0,2,20
0,0.0,-0.7888224489653939,-0.17442835746678897,0,21
1,-0.2584142502749285,0.0,0.01591760156003858,1,21
2,-0.07860719233267918,0.021051395950172892,0.0,2,21
0,0.0,-0.88003260254465,-0.19836478211088254,0,22
1,-0.2995163775835438,0.0,0.014583187298930836,1,22
2,-0.10530091358676699,0.023339579534682638,0.0,2,22
0,0.0,-1.0561071087228695,-0.25609127160706074,0,23
1,-0.32378193444171166,0.0,0.02069117998688124,1,23
2,-0.14417278440210105,0.04131295478864243,0.0,2,23
0,0.0,-1.1177904877636264,-0.26391870010634816,0,24
1,-0.2970010383885301,0.0,0.02279237446271292,1,24
2,-0.15477962692323782,0.05849728913556969,0.0,2,24
0,0.0,-1.127930348095528,-0.2600641446748165,0,25
1,-0.22471624725462755,0.0,0.025881485433082534,1,25
2,-0.15057876234786835,0.10203151961797943,0.0,2,25
0,0.0,-1.101520407681207,-0.24464905739950998,0,26
1,-0.19634530663959024,0.0,0.021834927618264513,1,26
2,-0.1323167302350212,0.12199165561024809,0.0,2,26
0,0.0,-1.0807822714534727,-0.24688163223296947,0,27
1,-0.17146474380565166,0.0,0.0030199895379881317,1,27
2,-0.08010256976801505,0.18099767844431153,0.0,2,27
0,0.0,-1.1413179085403653,-0.3118490145921947,0,28
1,-0.18047951147237412,0.0,0.0,1,28
