,loss
0,0.0
1,1.9985368477493295
2,0.37472734557755416
3,0.4098382851184872
4,0.20665567731211976
5,0.24156768681964902
6,0.2665797612774723
7,0.2821560615964458
8,0.3158478309532464
9,0.22642708001784673
10,0.23227824059385505
11,0.24323257082690652
12,0.26025999287082957
13,0.28974491869938124
14,0.0
15,0.2859186757034542
16,0.26687956612803365
17,0.0038394995188077985
18,0.22608254033769137
19,0.24030644336230456
20,0.24618708672164313
21,0.2459929575160822
22,0.2460066115855697
23,0.2460066115855697
24,0.2460066115855697
25,0.19517205073594956
26,0.16997752114260134
27,0.18517426580626006
28,0.19070447880745878
29,0.17321639709908387
30,0.17733466008472298
31,0.1777745402373787
32,0.17811609813727536
33,0.17836262988941431
34,0.1781534333630046
35,0.17785616906866064
36,0.17777121115410743
37,0.17776413447119577
38,0.17776413447119577
39,0.2460066115855697
40,0.8096012836194886
41,0.005902449212270788
42,0.03432137383011957
43,0.14841124233899627
44,0.07064378881316413
45,0.09211202571654198
46,0.08715913910444906
47,0.0809921828240121
48,0.08086460789971284
49,0.08035506684336946
50,0.07869237482689861
51,0.07905289735052312
52,0.07982478894314848
53,0.07992753881133652
54,0.08029417875349587
55,0.08013831596496468
56,0.0798210051017958
57,0.07972655344530999
58,0.07971584662152598
59,0.07971584662152598
60,0.2460066115855697
61,0.8685803723785774
62,0.0027809114250807454
63,0.0007882566380388312
64,0.00509679956586595
65,0.15626046129922067
66,0.02035554163016018
67,0.029972353776122507
68,0.025656263604640905
69,0.02527509836528452
70,0.023757108032985474
71,0.018278265511250336
72,0.01974686270780346
73,0.02659460429645666
74,4.440892098500626e-16
75,0.023280034676887773
76,0.023593005965569347
77,0.024140503263895052
78,0.024751876179448296
79,0.0
80,0.023290925900758985
81,0.023517754768193733
82,0.02354148007174839
83,0.023549479656712613
84,0.02355003539065592
85,0.02355003539065592
86,0.02355003539065592
87,2.6392232560420705
88,0.04717615615359927
89,0.007610324035626448
90,0.012375519796536505
91,0.013764089128265766
92,0.013935157368915263
93,0.014630828897616688
94,0.0017570615696849146
95,0.012335867160137681
96,0.01327201316052129
97,0.012639668286921868
98,0.012539073423138536
99,0.012454081522066396
100,0.012303599789330821
101,0.012184390727616012
102,0.012212484673903123
103,0.01237433145024358
104,0.012457646226494923
105,0.01247005923268496
106,0.012470211998445446
107,0.012470211998445446
108,0.02355003539065592
109,2.002713125659608
110,0.03078706631530803
111,0.00021665318776697973
112,0.0010031014929756665
113,0.01332259667177782
114,0.004150159611909565
115,0.005141968639656547
116,0.0049029849303208195
117,0.00468987756496464
118,0.004382068543240525
119,0.004010332893124691
120,0.0033946506187927383
121,0.0033093942477648852
122,0.003978183519598222
123,0.0044612249118514136
124,0.004409569123656976
125,0.004386638977551094
126,0.004311698093162342
127,0.004245382634049832
128,0.004214091575382106
129,0.004277823521190882
130,0.004348414016559055
131,0.004365743646281395
132,0.0043670459711844245
133,0.004366969338315485
134,0.004366969338315485
135,0.004366969338315485
136,1.9913951503842693
137,0.051751465676270314
138,9.170688791826365e-05
139,0.002637187727221324
140,0.0026847597040751126
141,0.0028368589951663914
142,0.0
143,0.0024637670524310096
144,0.002489123352027889
145,0.0024943076904579975
146,0.0025167274898914016
147,0.002535535856748261
148,0.002544638050608228
149,0.0025225464185520963
150,0.0024926668643674432
151,0.0024826411106673163
152,0.0024816558411515643
153,0.0024817079727594837
154,0.0024817079727594837
155,0.004366969338315485
156,2.7484705976921298
157,0.07855460777405288
