,0,1,vars,t
0,0.0,-8.635755922982348,0,0
1,18.348663262619493,0.0,1,0
0,0.0,-0.04273438473645746,0,1
1,0.6324467350668994,0.0,1,1
0,0.0,-0.03295701759059953,0,2
1,0.5360630407564291,0.0,1,2
0,0.0,-0.007465298449596192,0,3
1,0.21974937377909223,0.0,1,3
0,0.0,-0.13704375295889334,0,4
1,-0.09996089541887641,0.0,1,4
0,0.0,-0.21761614088381576,0,5
1,-0.10882023675705922,0.0,1,5
0,0.0,-1.4616021392994618,0,6
1,-0.32605065860926696,0.0,1,6
0,0.0,-1.4340117942459236,0,7
1,-0.31213897076295866,0.0,1,7
0,0.0,-1.26916017999072,0,8
1,-0.21874116915441083,0.0,1,8
0,0.0,-0.927919485275509,0,9
1,-0.1139133396696992,0.0,1,9
0,0.0,-1.017600675626065,0,10
1,-0.1531833730002063,0.0,1,10
0,0.0,-1.3818120347604432,0,11
1,-0.3140385959866244,0.0,1,11
0,0.0,-1.3787369632440452,0,12
1,-0.31240144621415133,0.0,1,12
0,0.0,-1.3664066109818662,0,13
1,-0.30589378855792915,0.0,1,13
0,0.0,-1.3166024126749916,0,14
1,-0.28051968812160744,0.0,1,14
0,0.0,0.0,0,15
1,0.0,0.0,1,15
0,0.0,-1.2090549525633174,0,16
1,-0.23451203488049285,0.0,1,16
0,0.0,-1.3580418555652454,0,17
1,-0.2834510236026805,0.0,1,17
0,0.0,-1.3756464447946026,0,18
1,-0.28884582051470514,0.0,1,18
0,0.0,-1.3861636170990377,0,19
1,-0.29211891559491104,0.0,1,19
0,0.0,-1.3860451320419154,0,20
1,-0.29208550823872337,0.0,1,20
0,0.0,-1.3860451320419154,0,21
1,-0.29208550823872337,0.0,1,21
0,0.0,-1.3860451320419154,0,22
1,-0.29208550823872337,0.0,1,22
0,0.0,0.7025636502322883,0,23
1,-0.08742936313798194,0.0,1,23
0,0.0,-1.195936551775101,0,24
1,-0.22143717262678544,0.0,1,24
0,0.0,-1.2195170824803736,0,25
1,-0.23043696341939648,0.0,1,25
0,0.0,-1.2341932364616768,0,26
1,-0.237527095031976,0.0,1,26
0,0.0,-1.2180490045542482,0,27
1,-0.2323404318570304,0.0,1,27
0,0.0,-1.1847813683899555,0,28
1,-0.22194541257646452,0.0,1,28
0,0.0,-1.1836647794640804,0,29
1,-0.22176448164715992,0.0,1,29
0,0.0,-1.1784144664571525,0,30
1,-0.2217740816583213,0.0,1,30
0,0.0,-1.1790427483632016,0,31
1,-0.22245184176261892,0.0,1,31
0,0.0,-1.1798813610661973,0,32
1,-0.22279889355296162,0.0,1,32
0,0.0,-1.1799920238073585,0,33
1,-0.22282280887107672,0.0,1,33
0,0.0,-1.1799920238073585,0,34
1,-0.22282280887107672,0.0,1,34
0,0.0,-1.3860451320419154,0,35
1,-0.29208550823872337,0.0,1,35
0,0.0,1.9787390974136176,0,36
1,-1.3685835129820862,0.0,1,36
0,0.0,-0.28869095980807136,0,37
1,-0.015645294143361917,0.0,1,37
0,0.0,-0.5820602311111085,0,38
1,-0.060100836752825855,0.0,1,38
0,0.0,-0.9948432699835098,0,39
1,-0.15948423066851924,0.0,1,39
0,0.0,-0.7910083358257853,0,40
1,-0.10560505804365877,0.0,1,40
0,0.0,-0.8412184737906514,0,41
1,-0.11709603672438886,0.0,1,41
0,0.0,-0.8527444662249505,0,42
1,-0.11866149254769007,0.0,1,42
0,0.0,-0.8542169033662681,0,43
1,-0.11886145445438144,0.0,1,43
0,0.0,-0.8406944693623678,0,44
1,-0.11539337777291774,0.0,1,44
0,0.0,-0.7675848932985913,0,45
1,-0.09773431852745494,0.0,1,45
0,0.0,-0.6865187245322434,0,46
1,-0.07938371995105666,0.0,1,46
0,0.0,-0.7293220734209689,0,47
1,-0.08886995572009392,0.0,1,47
0,0.0,-0.6955750567190354,0,48
1,-0.0813833729154358,0.0,1,48
0,0.0,-0.7326810547646391,0,49
1,-0.09005004288376765,0.0,1,49
0,0.0,-0.8016593851208831,0,50
1,-0.10727542355032517,0.0,1,50
0,0.0,-0.7953926153281832,0,51
1,-0.10569729356885268,0.0,1,51
0,0.0,-0.7953889433024994,0,52
1,-0.10573809405614554,0.0,1,52
0,0.0,-0.7953734362265686,0,53
1,-0.10590129284163498,0.0,1,53
0,0.0,-0.7929570579009712,0,54
1,-0.10632670528716891,0.0,1,54
0,0.0,-0.7926180271571652,0,55
1,-0.10626782314974259,0.0,1,55
0,0.0,-0.7925812605676102,0,56
1,-0.1062584481679611,0.0,1,56
0,0.0,-0.7925812605676102,0,57
1,-0.1062584481679611,0.0,1,57
0,0.0,-1.3860451320419154,0,58
1,-0.29208550823872337,0.0,1,58
0,0.0,2.247503470842756,0,59
1,-1.2523241355546466,0.0,1,59
0,0.0,0.12945037720905367,0,60
1,-0.0031712579312175924,0.0,1,60
0,0.0,0.05254321473237667,0,61
1,-0.0005188540897495327,0.0,1,61
0,0.0,-0.2627921150556304,0,62
1,-0.012592718268563364,0.0,1,62
0,0.0,-0.9139452597447257,0,63
1,-0.1369373948434025,0.0,1,63
0,0.0,-0.4172315381377826,0,64
1,-0.0309435374688942,0.0,1,64
0,0.0,-0.4661507018487533,0,65
1,-0.037968341738282604,0.0,1,65
0,0.0,-0.45733106857329714,0,66
1,-0.03637594632748922,0.0,1,66
0,0.0,-0.43345186768839383,0,67
1,-0.031142600111064057,0.0,1,67
0,0.0,-0.4012497239742275,0,68
1,-0.025486663578712886,0.0,1,68
0,0.0,-0.41330347720841254,0,69
1,-0.026949103840338922,0.0,1,69
0,0.0,-0.19793191352235645,0,70
1,-0.005807316075276996,0.0,1,70
0,0.0,-0.40979906874702876,0,71
1,-0.026466128749553085,0.0,1,71
0,0.0,-0.4392461455082979,0,72
1,-0.02902782875540277,0.0,1,72
0,0.0,-0.4497079003641123,0,73
1,-0.030499393610964477,0.0,1,73
0,0.0,-0.4534473657023462,0,74
1,-0.031074651583941355,0.0,1,74
0,0.0,-0.4555524950215863,0,75
1,-0.031472158875565974,0.0,1,75
0,0.0,-0.45860603324672483,0,76
1,-0.03234434695448341,0.0,1,76
0,0.0,-0.4576921680767104,0,77
1,-0.03299736219883176,0.0,1,77
0,0.0,-0.4503466885894337,0,78
1,-0.03284905123663916,0.0,1,78
0,0.0,-0.4442301675996962,0,79
1,-0.03222097608137878,0.0,1,79
0,0.0,-0.4423448908543575,0,80
1,-0.03189763024774363,0.0,1,80
0,0.0,-0.44222439192227325,0,81
1,-0.03184829048842364,0.0,1,81
0,0.0,-0.44224519236284604,0,82
1,-0.0318478225852178,0.0,1,82
0,0.0,-0.44224519236284604,0,83
1,-0.0318478225852178,0.0,1,83
0,0.0,-0.44224519236284604,0,84
1,-0.0318478225852178,0.0,1,84
0,0.0,4.511269599176751,0,85
1,-3.0125310126947666,0.0,1,85
0,0.0,0.45819612300203005,0,86
1,-0.03528700612593873,0.0,1,86
0,0.0,-0.2772028513915457,0,87
1,-0.012613654595174679,0.0,1,87
0,0.0,-0.32721615780042596,0,88
1,-0.017529067191879064,0.0,1,88
0,0.0,-0.33960298323455484,0,89
1,-0.018857455831077057,0.0,1,89
0,0.0,-0.3454515476375064,0,90
1,-0.01948408419439205,0.0,1,90
0,0.0,-0.3148074188004556,0,91
1,-0.016035827692758273,0.0,1,91
0,0.0,-0.32363465719780665,0,92
1,-0.016953335267145257,0.0,1,92
0,0.0,-0.32533630478979864,0,93
1,-0.01712578139497993,0.0,1,93
0,0.0,-0.3262090308621526,0,94
1,-0.017203733689840274,0.0,1,94
0,0.0,-0.3284986107685768,0,95
1,-0.017369248720574052,0.0,1,95
0,0.0,-0.33015371479255584,0,96
1,-0.01740994122582346,0.0,1,96
0,0.0,-0.3299369207570569,0,97
1,-0.017210186909246375,0.0,1,97
0,0.0,-0.32817801024211757,0,98
1,-0.016960194651037038,0.0,1,98
0,0.0,-0.3273433534477957,0,99
1,-0.016878960953664562,0.0,1,99
0,0.0,-0.32721973255342185,0,100
1,-0.016871887908611712,0.0,1,100
0,0.0,-0.32721820720185685,0,101
1,-0.016872412083899363,0.0,1,101
0,0.0,-0.32721820720185685,0,102
1,-0.016872412083899363,0.0,1,102
0,0.0,-0.44224519236284604,0,103
1,-0.0318478225852178,0.0,1,103
0,0.0,3.9109411363216005,0,104
1,-2.676600902051652,0.0,1,104
0,0.0,0.4020226055008741,0,105
1,-0.02787418684179437,0.0,1,105
0,0.0,-0.07832005079880248,0,106
1,-0.0010267560000099664,0.0,1,106
0,0.0,-0.11918475733994299,0,107
1,-0.0023689494162396,0.0,1,107
0,0.0,-0.2683298109153378,0,108
1,-0.011798746355978268,0.0,1,108
0,0.0,-0.1967119184479774,0,109
1,-0.006394929815762571,0.0,1,109
0,0.0,-0.2023971341391917,0,110
1,-0.006739805551278442,0.0,1,110
0,0.0,-0.20203839404724871,0,111
1,-0.0067010479884425656,0.0,1,111
0,0.0,-0.1897965559612032,0,112
1,-0.005822541712559162,0.0,1,112
0,0.0,-0.08329806982430844,0,113
1,-0.0010630540271412041,0.0,1,113
0,0.0,-0.18263129098092928,0,114
1,-0.005371056134878616,0.0,1,114
0,0.0,-0.1541575271317886,0,115
1,-0.003691220117855623,0.0,1,115
0,0.0,-0.17981574410975668,0,116
1,-0.0050457795454077635,0.0,1,116
0,0.0,-0.19781419726258026,0,117
1,-0.00612408110412922,0.0,1,117
0,0.0,-0.1949013929986121,0,118
1,-0.005940439844472286,0.0,1,118
0,0.0,-0.19485591314071463,0,119
1,-0.005935682102038835,0.0,1,119
0,0.0,-0.19467364563585346,0,120
1,-0.005916663810516887,0.0,1,120
0,0.0,-0.19393899908381199,0,121
1,-0.005840794421547399,0.0,1,121
0,0.0,-0.19477454713439055,0,122
1,-0.005744715027746227,0.0,1,122
0,0.0,-0.19654347180000906,0,123
1,-0.005816126092514014,0.0,1,123
0,0.0,-0.1970236823320223,0,124
1,-0.005843413526872402,0.0,1,124
0,0.0,-0.19704007740873897,0,125
1,-0.00584497396617164,0.0,1,125
0,0.0,-0.19704007740873897,0,126
1,-0.00584497396617164,0.0,1,126
0,0.0,-0.19704007740873897,0,127
1,-0.00584497396617164,0.0,1,127
0,0.0,3.976878009108613,0,128
1,-2.057763746369339,0.0,1,128
0,0.0,0.5273326231805878,0,129
1,-0.04211439297331036,0.0,1,129
0,0.0,-0.06709609036739758,0,130
1,-0.0006794455294131724,0.0,1,130
0,0.0,-0.15459589874724156,0,131
1,-0.0036012551449326282,0.0,1,131
0,0.0,-0.15511793967248913,0,132
1,-0.003625199459082713,0.0,1,132
0,0.0,-0.15720691913255894,0,133
1,-0.003721780221384493,0.0,1,133
0,0.0,-0.16171457450608773,0,134
1,-0.003934354630847228,0.0,1,134
0,0.0,0.0,0,135
1,0.0,0.0,1,135
0,0.0,-0.1481088414738478,0,136
1,-0.003297578387953494,0.0,1,136
0,0.0,-0.14905657617420248,0,137
1,-0.003339715916490405,0.0,1,137
0,0.0,-0.14923978443675373,0,138
1,-0.003347440744841653,0.0,1,138
0,0.0,-0.15005099506021843,0,139
1,-0.003379239769309649,0.0,1,139
0,0.0,-0.1507837856385537,0,140
1,-0.0034028967062055553,0.0,1,140
0,0.0,-0.15128008769927323,0,141
1,-0.0034055025750898294,0.0,1,141
0,0.0,-0.15072074251691206,0,142
1,-0.003361677253200262,0.0,1,142
0,0.0,-0.14986251029839356,0,143
1,-0.003318128368508081,0.0,1,143
0,0.0,-0.1495699723190697,0,144
1,-0.0033063720999361498,0.0,1,144
0,0.0,-0.14953838916697695,0,145
1,-0.0033055725744570385,0.0,1,145
0,0.0,-0.14953926467353446,0,146
1,-0.0033056640852532375,0.0,1,146
0,0.0,-0.14953926467353446,0,147
1,-0.0033056640852532375,0.0,1,147
0,0.0,-0.19704007740873897,0,148
1,-0.00584497396617164,0.0,1,148
0,0.0,5.411970367639493,0,149
1,-3.600697791491258,0.0,1,149
0,0.0,0.734435116270862,0,150
1,-0.08210579568162352,0.0,1,150
0,0.0,0.027377415734812678,0,151
1,-0.00011347046953031683,0.0,1,151
0,0.0,-0.012967941827042783,0,152
1,-2.5426686023727138e-05,0.0,1,152
0,0.0,-0.18528401019282445,0,153
1,-0.005163837222659067,0.0,1,153
0,0.0,-0.07922654076842253,0,154
1,-0.0009472796197783942,0.0,1,154
0,0.0,-0.10796860320219076,0,155
1,-0.0017563006308835576,0.0,1,155
0,0.0,-0.09345537695093793,0,156
1,-0.0013169945384218311,0.0,1,156
0,0.0,-0.09370016867612117,0,157
1,-0.0013232400154467628,0.0,1,157
0,0.0,-0.09401995892782553,0,158
1,-0.0013310514797821949,0.0,1,158
0,0.0,-0.09530254677503408,0,159
1,-0.0013625498823649643,0.0,1,159
0,0.0,-0.0968750540513768,0,160
1,-0.0014015343309271918,0.0,1,160
0,0.0,0.0,0,161
1,0.0,0.0,1,161
0,0.0,-0.08966338020887135,0,162
1,-0.0011711376085912185,0.0,1,162
0,0.0,-0.09003351374287334,0,163
1,-0.0011809655578511277,0.0,1,163
0,0.0,-0.09092755829239103,0,164
1,-0.0012019999746350452,0.0,1,164
0,0.0,-0.0912964939275963,0,165
1,-0.0012075870992019559,0.0,1,165
0,0.0,-0.09123540338050432,0,166
1,-0.0012026509145029141,0.0,1,166
0,0.0,-0.0911239043010032,0,167
1,-0.0011992019918833166,0.0,1,167
0,0.0,-0.09110076338452643,0,168
1,-0.001198618459374394,0.0,1,168
0,0.0,-0.09110076338452643,0,169
1,-0.001198618459374394,0.0,1,169
0,0.0,-0.09110076338452643,0,170
1,-0.001198618459374394,0.0,1,170
0,0.0,3.962675603842724,0,171
1,-1.9152544425756568,0.0,1,171
0,0.0,0.5882037014218797,0,172
1,-0.049878206596730604,0.0,1,172
0,0.0,0.040542347552728106,0,173
1,-0.00023761207116482696,0.0,1,173
0,0.0,-0.06881565220872295,0,174
1,-0.0006840701599107974,0.0,1,174
0,0.0,-0.0718769150630371,0,175
1,-0.0007462483881558204,0.0,1,175
0,0.0,-0.07356729874132283,0,176
1,-0.0007817116631372729,0.0,1,176
0,0.0,-0.07648358577624986,0,177
1,-0.0008447255602492145,0.0,1,177
0,0.0,-0.03721826653047222,0,178
1,-0.00019988644968875027,0.0,1,178
0,0.0,-0.06929240188369139,0,179
1,-0.0006932593877977834,0.0,1,179
0,0.0,-0.06938391008507097,0,180
1,-0.0006950742725046392,0.0,1,180
0,0.0,-0.069475093033782,0,181
1,-0.0006968490041085834,0.0,1,181
0,0.0,-0.06963740681903866,0,182
1,-0.0006999118060056685,0.0,1,182
0,0.0,-0.06985794147270656,0,183
1,-0.0007038287537700963,0.0,1,183
0,0.0,-0.07010317393101315,0,184
1,-0.0007075418659108984,0.0,1,184
0,0.0,-0.07017584594054035,0,185
1,-0.0007069564703899777,0.0,1,185
0,0.0,-0.06986429165076277,0,186
1,-0.0006988898991206956,0.0,1,186
0,0.0,-0.06955781620525323,0,187
1,-0.0006924297299575443,0.0,1,187
0,0.0,-0.06947442220349143,0,188
1,-0.0006909294996768075,0.0,1,188
0,0.0,-0.06946803127567482,0,189
1,-0.0006908581891088058,0.0,1,189
0,0.0,-0.06946803127567482,0,190
1,-0.0006908581891088058,0.0,1,190
0,0.0,-0.09110076338452643,0,191
1,-0.001198618459374394,0.0,1,191
0,0.0,6.186011431456982,0,192
1,-4.056119748188792,0.0,1,192
0,0.0,0.8903220261720158,0,193
1,-0.11358548826324634,0.0,1,193
0,0.0,0.10041200660099565,0,194
1,-0.0014578449389179805,0.0,1,194
0,0.0,-0.01282249837534018,0,195
1,-2.3760624065480258e-05,0.0,1,195
0,0.0,-0.024232619538685392,0,196
1,-8.48524752465257e-05,0.0,1,196
0,0.0,-0.061969008172041234,0,197
1,-0.0005546808927801576,0.0,1,197
0,0.0,-0.042349307120072135,0,198
1,-0.0002591061639279479,0.0,1,198
0,0.0,-0.04416365783835812,0,199
1,-0.00028176579504964126,0.0,1,199
0,0.0,-0.044267058186400074,0,200
1,-0.0002830709799369232,0.0,1,200
0,0.0,-0.04468073569175556,0,201
1,-0.000288322124580834,0.0,1,201
0,0.0,-0.04633666389992534,0,202
1,-0.00030981337407105135,0.0,1,202
0,0.0,0.0,0,203
1,0.0,0.0,1,203
0,0.0,-0.041110376700267556,0,204
1,-0.00024350290059097955,0.0,1,204
0,0.0,-0.04235501190741645,0,205
1,-0.0002582680120732103,0.0,1,205
0,0.0,-0.04224778144774513,0,206
1,-0.0002569488626396693,0.0,1,206
0,0.0,-0.0421219264529485,0,207
1,-0.00025538837289872145,0.0,1,207
0,0.0,-0.04199671016282252,0,208
1,-0.0002538073205366292,0.0,1,208
0,0.0,-0.041769598740890077,0,209
1,-0.00025085546001887436,0.0,1,209
0,0.0,-0.04149905230511682,0,210
1,-0.00024712495264269643,0.0,1,210
0,0.0,-0.04128246251983555,0,211
1,-0.00024352892930605522,0.0,1,211
0,0.0,-0.04141431824645394,0,212
1,-0.00024366598811720788,0.0,1,212
0,0.0,-0.04195606511784326,0,213
1,-0.00024911448002122485,0.0,1,213
0,0.0,-0.04230926209906201,0,214
1,-0.00025328187055725633,0.0,1,214
0,0.0,-0.042369219742695745,0,215
1,-0.00025412150398558276,0.0,1,215
0,0.0,-0.04236940161352641,0,216
1,-0.0002541514689597446,0.0,1,216
0,0.0,-0.04236940161352641,0,217
1,-0.0002541514689597446,0.0,1,217
0,0.0,-0.04236940161352641,0,218
1,-0.0002541514689597446,0.0,1,218
0,0.0,4.018595171435498,0,219
1,-1.9060087878185894,0.0,1,219
0,0.0,0.6245919577279085,0,220
1,-0.054956501883770645,0.0,1,220
0,0.0,0.08024510005625195,0,221
1,-0.0009118878899361019,0.0,1,221
0,0.0,-0.024063194595858425,0,222
1,-8.198356651134988e-05,0.0,1,222
0,0.0,-0.03368826156096193,0,223
1,-0.00016067974063223439,0.0,1,223
0,0.0,-0.03369339002317025,0,224
1,-0.00016072784249434433,0.0,1,224
0,0.0,-0.03371390421692223,0,225
1,-0.0001609203227512622,0.0,1,225
0,0.0,-0.03376257628443483,0,226
1,-0.00016137744760263314,0.0,1,226
0,0.0,0.0,0,227
1,0.0,0.0,1,227
0,0.0,-0.03298942027599295,0,228
1,-0.00015282506621718716,0.0,1,228
0,0.0,-0.0328087687714078,0,229
1,-0.00015134406920810253,0.0,1,229
0,0.0,-0.03233179146412968,0,230
1,-0.00014738307025207115,0.0,1,230
0,0.0,-0.032326302388589814,0,231
1,-0.00014733307303140428,0.0,1,231
0,0.0,-0.032326302388589814,0,232
1,-0.00014733307303140428,0.0,1,232
0,0.0,-0.04236940161352641,0,233
1,-0.0002541514689597446,0.0,1,233
0,0.0,6.492161927743247,0,234
1,-4.24589210312492,0.0,1,234
0,0.0,0.9564968230719001,0,235
1,-0.12781061314052847,0.0,1,235
0,0.0,0.13740795844100454,0,236
1,-0.0026734966941270983,0.0,1,236
0,0.0,0.0031996328392524015,0,237
1,-1.4496166551501826e-06,0.0,1,237
0,0.0,-0.004899720835415347,0,238
1,-3.3992781672018207e-06,0.0,1,238
0,0.0,-0.039752783637071305,0,239
1,-0.0002237196387480618,0.0,1,239
0,0.0,-0.01772192269025386,0,240
1,-4.4467254095200135e-05,0.0,1,240
0,0.0,-0.022576207327489543,0,241
1,-7.216126825239289e-05,0.0,1,241
0,0.0,-0.02016407048035666,0,242
1,-5.7566101735839416e-05,0.0,1,242
0,0.0,-0.020416128004185876,0,243
1,-5.90137287164527e-05,0.0,1,243
0,0.0,-0.021217006284248902,0,244
1,-6.373040142274166e-05,0.0,1,244
0,0.0,-0.02232109510909002,0,245
1,-7.052361632413549e-05,0.0,1,245
0,0.0,-0.005370837061006496,0,246
1,-4.0809867876484935e-06,0.0,1,246
0,0.0,-0.019243560945489544,0,247
1,-5.241244349491446e-05,0.0,1,247
0,0.0,-0.01995257423823168,0,248
1,-5.6338802491878635e-05,0.0,1,248
0,0.0,-0.019757904411145555,0,249
1,-5.5244347838892646e-05,0.0,1,249
0,0.0,-0.01967105867356866,0,250
1,-5.475923260974484e-05,0.0,1,250
0,0.0,-0.019665629462394123,0,251
1,-5.4728631720215176e-05,0.0,1,251
0,0.0,-0.01964391211184891,0,252
1,-5.460631298453016e-05,0.0,1,252
0,0.0,-0.019591730212539814,0,253
1,-5.430790486320177e-05,0.0,1,253
0,0.0,-0.01949232094314238,0,254
1,-5.3726423490735135e-05,0.0,1,254
0,0.0,-0.019383912584465177,0,255
1,-5.305955044753612e-05,0.0,1,255
0,0.0,-0.019318367078334203,0,256
1,-5.2562072500565185e-05,0.0,1,256
0,0.0,-0.01940747833443372,0,257
1,-5.2884659146251765e-05,0.0,1,257
0,0.0,-0.019597354996685114,0,258
1,-5.3845170911446444e-05,0.0,1,258
0,0.0,-0.019692073981024565,0,259
1,-5.437480074843502e-05,0.0,1,259
0,0.0,-0.019704494172773295,0,260
1,-5.445433925386277e-05,0.0,1,260
0,0.0,-0.019704092507525823,0,261
1,-5.4453779113298645e-05,0.0,1,261
0,0.0,-0.019704092507525823,0,262
1,-5.4453779113298645e-05,0.0,1,262
0,0.0,-0.019704092507525823,0,263
1,-5.4453779113298645e-05,0.0,1,263
0,0.0,4.0624149423994025,0,264
1,-1.91636120606199,0.0,1,264
0,0.0,0.643926881134254,0,265
1,-0.05778332455639597,0.0,1,265
0,0.0,0.09686872410209808,0,266
1,-0.0013160707891022435,0.0,1,266
0,0.0,0.002966836286302951,0,267
1,-1.2345771174422451e-06,0.0,1,267
0,0.0,-0.015289114800791096,0,268
1,-3.2785631719021784e-05,0.0,1,268
0,0.0,-0.015627405317967236,0,269
1,-3.425246853265216e-05,0.0,1,269
0,0.0,-0.016210973585120116,0,270
1,-3.685817183136044e-05,0.0,1,270
0,0.0,-0.015054838073552337,0,271
1,-3.1787922992582584e-05,0.0,1,271
0,0.0,-0.015031323427333593,0,272
1,-3.168865485678193e-05,0.0,1,272
0,0.0,-0.015026601976288731,0,273
1,-3.166869721910557e-05,0.0,1,273
0,0.0,-0.015026601976288731,0,274
1,-3.166869721910557e-05,0.0,1,274
0,0.0,-0.019704092507525823,0,275
1,-5.4453779113298645e-05,0.0,1,275
0,0.0,6.632380586964494,0,276
1,-4.333477465979088,0.0,1,276
0,0.0,0.9870469642018348,0,277
1,-0.1345283300729736,0.0,1,277
0,0.0,0.1544019315401135,0,278
1,-0.0033429343805710656,0.0,1,278
0,0.0,0.015405579209261465,0,279
1,-3.328820086715016e-05,0.0,1,279
0,0.0,-0.005414556254423634,0,280
1,-4.111979823416691e-06,0.0,1,280
0,0.0,-0.007042339878407911,0,281
1,-6.955975795873794e-06,0.0,1,281
0,0.0,-0.010561912791328508,0,282
1,-1.5646078152470856e-05,0.0,1,282
0,0.0,-0.009229574532038657,0,283
1,-1.1947705689852206e-05,0.0,1,283
0,0.0,-0.00941332306063029,0,284
1,-1.2428147624630777e-05,0.0,1,284
0,0.0,-0.009636121290526633,0,285
1,-1.3023357762056724e-05,0.0,1,285
0,0.0,-0.009971674612846667,0,286
1,-1.3945963527907271e-05,0.0,1,286
0,0.0,-0.010516967735815008,0,287
1,-1.5512257654745517e-05,0.0,1,287
0,0.0,-0.0009578995297323098,0,288
1,-1.2867179958647096e-07,0.0,1,288
0,0.0,-0.00894751803648065,0,289
1,-1.1227702625261752e-05,0.0,1,289
0,0.0,-0.00929146380727043,0,290
1,-1.2107253408217083e-05,0.0,1,290
0,0.0,-0.009179694293704596,0,291
1,-1.1817701036069504e-05,0.0,1,291
0,0.0,-0.009149711347696442,0,292
1,-1.174060748007672e-05,0.0,1,292
0,0.0,-0.009148701750849782,0,293
1,-1.1738000091657705e-05,0.0,1,293
0,0.0,-0.009144663344345442,0,294
1,-1.1727573419552595e-05,0.0,1,294
0,0.0,-0.009129087275628847,0,295
1,-1.1687076668975634e-05,0.0,1,295
0,0.0,-0.009104733516246367,0,296
1,-1.162305243822314e-05,0.0,1,296
0,0.0,-0.00907134433031369,0,297
1,-1.1533410471032409e-05,0.0,1,297
0,0.0,-0.009037462428707866,0,298
1,-1.143731186274774e-05,0.0,1,298
0,0.0,-0.009033078427268868,0,299
1,-1.1409802457178196e-05,0.0,1,299
0,0.0,-0.009084789272297911,0,300
1,-1.1526060503116898e-05,0.0,1,300
0,0.0,-0.009139693991115283,0,301
1,-1.1662433228884378e-05,0.0,1,301
0,0.0,-0.009155556949080724,0,302
1,-1.1704560537913915e-05,0.0,1,302
0,0.0,-0.009156577507451986,0,303
1,-1.1707792800603905e-05,0.0,1,303
0,0.0,-0.009156577507451986,0,304
1,-1.1707792800603905e-05,0.0,1,304
0,0.0,-0.009156577507451986,0,305
1,-1.1707792800603905e-05,0.0,1,305
0,0.0,4.088348533084226,0,306
1,-1.9256303460277895,0.0,1,306
0,0.0,0.6536918355799697,0,307
1,-0.059248726514238806,0.0,1,307
0,0.0,0.10423616463609299,0,308
1,-0.0015170231851431301,0.0,1,308
0,0.0,0.012077722688436317,0,309
1,-2.0369666863076608e-05,0.0,1,309
0,0.0,-0.006072756407536384,0,310
1,-5.149695825186985e-06,0.0,1,310
0,0.0,-0.007131069564139314,0,311
1,-7.100987033630774e-06,0.0,1,311
0,0.0,-0.007340702917503455,0,312
1,-7.524617650963919e-06,0.0,1,312
0,0.0,-0.007560693148984317,0,313
1,-7.982369605318957e-06,0.0,1,313
0,0.0,-0.00591014685379573,0,314
1,-4.877567974234613e-06,0.0,1,314
0,0.0,-0.006851204763543843,0,315
1,-6.554532557158442e-06,0.0,1,315
0,0.0,-0.007175386550802849,0,316
1,-7.1894903485008104e-06,0.0,1,316
0,0.0,-0.006993578497204714,0,317
1,-6.829772948607561e-06,0.0,1,317
0,0.0,-0.006982747149557133,0,318
1,-6.808631906383804e-06,0.0,1,318
0,0.0,-0.006982511214639674,0,319
1,-6.808169736999102e-06,0.0,1,319
0,0.0,-0.006981567474007651,0,320
1,-6.80632121552399e-06,0.0,1,320
0,0.0,-0.006981567474007651,0,321
1,-6.80632121552399e-06,0.0,1,321
0,0.0,-0.009156577507451986,0,322
1,-1.1707792800603905e-05,0.0,1,322
0,0.0,6.698347110269261,0,323
1,-4.374577377826031,0.0,1,323
0,0.0,1.0013337592558111,0,324
1,-0.13770000319499365,0.0,1,324
0,0.0,0.16223079663012993,0,325
1,-0.0036737786238097534,0.0,1,325
0,0.0,0.022300767674905388,0,326
1,-6.944684395837484e-05,0.0,1,326
0,0.0,5.10697182769993e-06,0,327
1,-3.642513077908068e-12,0.0,1,327
0,0.0,-0.0015316882134937767,0,328
1,-3.2760599670439576e-07,0.0,1,328
0,0.0,-0.008502170301402715,0,329
