,0,1,vars,t
0,0.0,0.25035743010763845,0,0
1,0.03765272793797324,0.0,1,0
0,0.0,-0.02543221726001121,0,1
1,-0.1545233706050434,0.0,1,1
0,0.0,-1.5138675180819383,0,2
1,-1.3102107040997422,0.0,1,2
0,0.0,-1.3158517926608808,0,3
1,-0.35958264772686427,0.0,1,3
0,0.0,-1.6246791595439452,0,4
1,-0.23544808509708842,0.0,1,4
0,0.0,-2.349019424013002,0,5
1,-0.40758835817318895,0.0,1,5
0,0.0,-2.23397602496132,0,6
1,-0.3664603184686699,0.0,1,6
0,0.0,-2.2396861322198425,0,7
1,-0.36495258636830635,0.0,1,7
0,0.0,-2.2618982235540823,0,8
1,-0.35884800281723367,0.0,1,8
0,0.0,-2.3290542769594844,0,9
1,-0.3414834538277454,0.0,1,9
0,0.0,-2.450144049137599,0,10
1,-0.30757488273989286,0.0,1,10
0,0.0,-1.7734295910312785,0,11
1,-0.2154878498413331,0.0,1,11
0,0.0,-1.8018222614996784,0,12
1,-0.30777204212874526,0.0,1,12
0,0.0,-1.9622447415679887,0,13
1,-0.37538817830828247,0.0,1,13
0,0.0,-2.0744264206449006,0,14
1,-0.41474821077096885,0.0,1,14
0,0.0,-2.134133763990857,0,15
1,-0.4365885466088334,0.0,1,15
0,0.0,-2.3254167929164833,0,16
1,-0.5123042323194963,0.0,1,16
0,0.0,0.0,0,17
1,0.0,0.0,1,17
0,0.0,-1.9498444726526858,0,18
1,-0.36756833440797393,0.0,1,18
0,0.0,-2.068443508235526,0,19
1,-0.40591414347876636,0.0,1,19
0,0.0,-2.146143865807411,0,20
1,-0.37743417278051417,0.0,1,20
0,0.0,-2.158709084781718,0,21
1,-0.36612896678407486,0.0,1,21
0,0.0,-2.1610160272565513,0,22
1,-0.3669896607801602,0.0,1,22
0,0.0,-2.160928996073566,0,23
1,-0.36696379288306136,0.0,1,23
0,0.0,-2.160928996073566,0,24
1,-0.36696379288306136,0.0,1,24
0,0.0,-2.160928996073566,0,25
1,-0.36696379288306136,0.0,1,25
0,0.0,4.0324583165256485,0,26
1,-1.446829682692548,0.0,1,26
0,0.0,-1.4155992495605128,0,27
1,-0.16598034776662354,0.0,1,27
0,0.0,-1.7282716505448261,0,28
1,-0.24196319581410983,0.0,1,28
0,0.0,-1.7719560787716016,0,29
1,-0.2537894429010294,0.0,1,29
0,0.0,-1.7973001501417987,0,30
1,-0.26100620623495824,0.0,1,30
0,0.0,-1.690160672911164,0,31
1,-0.23308715341413078,0.0,1,31
0,0.0,-1.715092339095698,0,32
1,-0.239634369539768,0.0,1,32
0,0.0,-1.7186130106886706,0,33
1,-0.24055233361291786,0.0,1,33
0,0.0,-1.7186486573893973,0,34
1,-0.24054944615256096,0.0,1,34
0,0.0,-1.7187912362577167,0,35
1,-0.2405378947318129,0.0,1,35
0,0.0,-1.7192923325524003,0,36
1,-0.24043362306393265,0.0,1,36
0,0.0,-1.7192923325524003,0,37
1,-0.24043362306393265,0.0,1,37
0,0.0,-2.160928996073566,0,38
